

<<START>>,<<FMS_BUY_CARGO_ALLOC_BL>>,,,, 	(20-MAY-2025 11:31:06)
 
CD,AGMT_TYPE,AGMT_NO,AGMT_REV,CONTRACT_TYPE,CONT_NO,CONT_REV,CARGO_NO,ALLOC_REV,BL_NO,TIMESTAMP
2,1, 0, 0,824008,1,1,D, 	(20-MAY-2025 11:31:31)
2,1, 0, 0,824008,0,1,D, 	(20-MAY-2025 11:31:31)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,43, 0, 0,822001,3,1,I, 	(20-MAY-2025 11:31:31)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,43, 0, 0,822001,2,1,I, 	(20-MAY-2025 11:31:31)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,43, 0, 0,822001,1,1,I, 	(20-MAY-2025 11:31:31)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,43, 0, 0,822001,0,1,I, 	(20-MAY-2025 11:31:31)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,43, 0, 0,822002,4,1,I, 	(20-MAY-2025 11:31:31)
2,43, 0, 0,822002,3,1,I, 	(20-MAY-2025 11:31:31)
2,null, , ,,,2,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,43, 0, 0,822002,2,1,I, 	(20-MAY-2025 11:31:31)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,43, 0, 0,822002,1,1,I, 	(20-MAY-2025 11:31:31)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,43, 0, 0,822002,0,1,I, 	(20-MAY-2025 11:31:31)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,43, 0, 0,822003,1,1,I, 	(20-MAY-2025 11:31:31)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,43, 0, 0,822003,0,1,I, 	(20-MAY-2025 11:31:31)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,43, 0, 0,822004,1,1,I, 	(20-MAY-2025 11:31:31)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,43, 0, 0,822004,0,1,I, 	(20-MAY-2025 11:31:31)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,43, 0, 0,823054,1,1,I, 	(20-MAY-2025 11:31:31)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,43, 0, 0,823054,0,1,I, 	(20-MAY-2025 11:31:31)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,43, 0, 0,823055,1,1,I, 	(20-MAY-2025 11:31:31)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,43, 0, 0,823055,0,1,I, 	(20-MAY-2025 11:31:31)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,43, 0, 0,823056,1,1,I, 	(20-MAY-2025 11:31:31)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,43, 0, 0,823056,0,1,I, 	(20-MAY-2025 11:31:31)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,43, 0, 0,823057,1,1,I, 	(20-MAY-2025 11:31:31)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,43, 0, 0,823057,0,1,I, 	(20-MAY-2025 11:31:31)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,43, 0, 0,823058,1,1,I, 	(20-MAY-2025 11:31:31)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,43, 0, 0,823058,0,1,I, 	(20-MAY-2025 11:31:31)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,43, 0, 0,823059,1,1,I, 	(20-MAY-2025 11:31:31)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,43, 0, 0,823059,0,1,I, 	(20-MAY-2025 11:31:31)
2,43, 0, 0,823060,1,1,I, 	(20-MAY-2025 11:31:31)
2,43, 0, 0,823060,0,1,I, 	(20-MAY-2025 11:31:31)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,43, 0, 0,823061,1,1,I, 	(20-MAY-2025 11:31:31)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,43, 0, 0,823061,0,1,I, 	(20-MAY-2025 11:31:31)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,43, 0, 0,823062,1,1,I, 	(20-MAY-2025 11:31:31)
2,43, 0, 0,823062,0,1,I, 	(20-MAY-2025 11:31:31)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,43, 0, 0,823063,1,1,I, 	(20-MAY-2025 11:31:31)
2,43, 0, 0,823063,0,1,I, 	(20-MAY-2025 11:31:31)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,43, 0, 0,823064,1,1,I, 	(20-MAY-2025 11:31:31)
2,43, 0, 0,823064,0,1,I, 	(20-MAY-2025 11:31:31)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,null, , ,,,2,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,43, 0, 0,823065,0,1,I, 	(20-MAY-2025 11:31:31)
2,43, 0, 0,823066,2,1,I, 	(20-MAY-2025 11:31:31)
2,43, 0, 0,823066,1,1,I, 	(20-MAY-2025 11:31:31)
2,null, , ,,,2,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,43, 0, 0,823066,0,1,I, 	(20-MAY-2025 11:31:31)
2,null, , ,,,2,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,43, 0, 0,823067,3,1,I, 	(20-MAY-2025 11:31:31)
2,43, 0, 0,823067,2,1,I, 	(20-MAY-2025 11:31:31)
2,43, 0, 0,823067,1,1,I, 	(20-MAY-2025 11:31:31)
2,null, , ,,,2,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,43, 0, 0,823068,1,1,I, 	(20-MAY-2025 11:31:31)
2,43, 0, 0,823068,0,1,I, 	(20-MAY-2025 11:31:31)
2,43, 0, 0,824009,1,2,I, 	(20-MAY-2025 11:31:31)
2,43, 0, 0,824009,0,2,I, 	(20-MAY-2025 11:31:31)
2,43, 0, 0,824010,1,2,I, 	(20-MAY-2025 11:31:31)
2,43, 0, 0,824010,0,2,I, 	(20-MAY-2025 11:31:31)
2,43, 0, 0,824011,1,2,I, 	(20-MAY-2025 11:31:31)
2,43, 0, 0,824011,0,2,I, 	(20-MAY-2025 11:31:31)
2,1, 0, 0,822005,0,1,D, 	(20-MAY-2025 11:31:31)
2,1, 0, 0,822006,0,1,D, 	(20-MAY-2025 11:31:31)
2,1, 0, 0,822007,0,1,D, 	(20-MAY-2025 11:31:31)
2,1, 0, 0,822008,0,1,D, 	(20-MAY-2025 11:31:31)
2,1, 0, 0,822009,0,1,D, 	(20-MAY-2025 11:31:31)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,1, 0, 0,822005,0,1,D, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,1, 0, 0,822006,0,1,D, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,1, 0, 0,822007,0,1,D, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,1, 0, 0,822008,0,1,D, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,1, 0, 0,822009,0,1,D, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,1, 0, 0,822005,0,2,D, 	(20-MAY-2025 11:31:31)
2,1, 0, 0,822006,0,2,D, 	(20-MAY-2025 11:31:31)
2,1, 0, 0,822007,0,2,D, 	(20-MAY-2025 11:31:31)
2,1, 0, 0,822008,0,2,D, 	(20-MAY-2025 11:31:31)
2,1, 0, 0,822009,0,2,D, 	(20-MAY-2025 11:31:31)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,15, 0, 0,822010,0,1,D, 	(20-MAY-2025 11:31:31)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,null, , ,,,2,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,51, 0, 0,822011,1,1,I, 	(20-MAY-2025 11:31:31)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,51, 0, 0,822012,0,1,I, 	(20-MAY-2025 11:31:31)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,51, 0, 0,822013,1,1,I, 	(20-MAY-2025 11:31:31)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,51, 0, 0,822013,0,1,I, 	(20-MAY-2025 11:31:31)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,51, 0, 0,822014,1,1,I, 	(20-MAY-2025 11:31:31)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,51, 0, 0,822014,0,1,I, 	(20-MAY-2025 11:31:31)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,51, 0, 0,822015,1,1,I, 	(20-MAY-2025 11:31:31)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,51, 0, 0,822015,0,1,I, 	(20-MAY-2025 11:31:31)
2,51, 0, 0,822016,2,1,I, 	(20-MAY-2025 11:31:31)
2,51, 0, 0,822016,1,1,I, 	(20-MAY-2025 11:31:31)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,51, 0, 0,822016,0,1,I, 	(20-MAY-2025 11:31:31)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,51, 0, 0,823069,1,1,I, 	(20-MAY-2025 11:31:31)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,51, 0, 0,823069,0,1,I, 	(20-MAY-2025 11:31:31)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,51, 0, 0,823070,1,1,I, 	(20-MAY-2025 11:31:31)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,51, 0, 0,823070,0,1,I, 	(20-MAY-2025 11:31:31)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,51, 0, 0,824012,1,1,I, 	(20-MAY-2025 11:31:31)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,51, 0, 0,824012,0,1,I, 	(20-MAY-2025 11:31:31)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,51, 0, 0,823071,0,1,D, 	(20-MAY-2025 11:31:31)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,null, , ,,,2,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,null, , ,,,2,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,20, 0, 0,822017,0,1,T, 	(20-MAY-2025 11:31:31)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,20, 0, 0,822018,2,1,D, 	(20-MAY-2025 11:31:31)
2,20, 0, 0,822018,2,2,D, 	(20-MAY-2025 11:31:31)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,20, 0, 0,822018,1,1,D, 	(20-MAY-2025 11:31:31)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,20, 0, 0,822018,0,1,D, 	(20-MAY-2025 11:31:31)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,20, 0, 0,823072,1,1,T, 	(20-MAY-2025 11:31:31)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,20, 0, 0,823072,0,1,T, 	(20-MAY-2025 11:31:31)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,20, 0, 0,823073,1,2,T, 	(20-MAY-2025 11:31:31)
2,20, 0, 0,823073,1,1,T, 	(20-MAY-2025 11:31:31)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,20, 0, 0,823073,0,2,T, 	(20-MAY-2025 11:31:31)
2,20, 0, 0,823073,0,1,T, 	(20-MAY-2025 11:31:31)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,20, 0, 0,823074,0,1,T, 	(20-MAY-2025 11:31:31)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,20, 0, 0,823075,0,1,T, 	(20-MAY-2025 11:31:31)
2,20, 0, 0,823076,1,1,T, 	(20-MAY-2025 11:31:31)
2,20, 0, 0,823076,1,2,T, 	(20-MAY-2025 11:31:31)
2,20, 0, 0,823076,0,1,T, 	(20-MAY-2025 11:31:31)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,20, 0, 0,823076,0,2,T, 	(20-MAY-2025 11:31:31)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,20, 0, 0,824013,1,1,T, 	(20-MAY-2025 11:31:31)
2,20, 0, 0,824013,0,1,T, 	(20-MAY-2025 11:31:31)
2,null, , ,,,1,, 	(20-MAY-2025 11:31:31)	 (Not Inserted)
2,20, 0, 0,825001,0,1,T, 	(20-MAY-2025 11:31:31)
