

<<START>>,<<FMS_DLNG_FFLOW_INV_FILE_DTL>>,, 	(16-OCT-2025 14:53:35)
 
COMPANY_CD,BU_STATE_TIN,INVOICE_SEQ,FINANCIAL_YEAR,PDF_TYPE,FILE_NAME,TIMESTAMP,
2,24,1,2025-2026,O,INVOICE-E-2025-2026-25-1.pdf, 	(16-OCT-2025 14:53:35)
2,24,1,2025-2026,D,INVOICE-E-2025-2026-25-1.pdf, 	(16-OCT-2025 14:53:35)
2,24,2,2025-2026,O,INVOICE-E-2025-2026-26-1.pdf, 	(16-OCT-2025 14:53:35)
2,24,2,2025-2026,D,INVOICE-E-2025-2026-26-1.pdf, 	(16-OCT-2025 14:53:35)
2,24,1,2024-2025,D,INVOICE-18122024-MINDA-Minda-Detroj-I-5.pdf, 	(16-OCT-2025 14:53:35)
2,24,1,2024-2025,O,INVOICE-18122024-MINDA-Minda-Detroj-I-5.pdf, 	(16-OCT-2025 14:53:35)
2,24,1,2024-2025,T,INVOICE-18122024-MINDA-Minda-Detroj-I-5.pdf, 	(16-OCT-2025 14:53:35)
2,24,2,2024-2025,D,INVOICE-18122024-MINDA-Minda-Detroj-I-6.pdf, 	(16-OCT-2025 14:53:35)
2,24,2,2024-2025,O,INVOICE-18122024-MINDA-Minda-Detroj-I-6.pdf, 	(16-OCT-2025 14:53:35)
2,24,2,2024-2025,T,INVOICE-18122024-MINDA-Minda-Detroj-I-6.pdf, 	(16-OCT-2025 14:53:35)
2,24,10,2025-2026,O,INVOICE-11092025-MINDA-Minda-Detroj-I-9.pdf, 	(16-OCT-2025 14:53:35)
2,24,1,2022-2023,D,INVOICE-29032023-JKPAPER-JKPAPER-SONGADH-I-1.pdf, 	(16-OCT-2025 14:53:35)
2,24,1,2022-2023,O,INVOICE-29032023-JKPAPER-JKPAPER-SONGADH-I-1.pdf, 	(16-OCT-2025 14:53:35)
2,24,1,2022-2023,T,INVOICE-29032023-JKPAPER-JKPAPER-SONGADH-I-1.pdf, 	(16-OCT-2025 14:53:35)
2,24,81,2023-2024,D,INVOICE-13112023-VIGASLD-Vishaka_Glass_-_Mundra-I-20.pdf, 	(16-OCT-2025 14:53:35)
2,24,81,2023-2024,O,INVOICE-13112023-VIGASLD-Vishaka_Glass_-_Mundra-I-20.pdf, 	(16-OCT-2025 14:53:35)
2,24,81,2023-2024,T,INVOICE-13112023-VIGASLD-Vishaka_Glass_-_Mundra-I-20.pdf, 	(16-OCT-2025 14:53:35)
