

<<START>>,<<FMS_CARGO_SVC_CONT_MST>>,,,, 	(26-JUN-2025 15:07:18)
 
COMPANY_CD,CD,ENTITY_TYPE,CONT_NO,CONTRACT_TYPE,TIMESTAMP
2,232, S, 325001, Y, 	(26-JUN-2025 15:07:18)
2,126, S, 325002, Y, 	(26-JUN-2025 15:07:18)
2,264, S, 325003, Y, 	(26-JUN-2025 15:07:18)
2,null, H, 125001, H, 	(26-JUN-2025 15:07:18)	 (Not Inserted)
2,282, H, 125001, H, 	(26-JUN-2025 15:07:18)
2,265, H, 125002, H, 	(26-JUN-2025 15:07:18)

TOTAL DATA IN EXCEL : 6 	(26-JUN-2025 15:07:18)
 

TOTAL DATA INSERTED : 5 	(26-JUN-2025 15:07:18)
 

TOTAL SKIPPED DATA 1 	(26-JUN-2025 15:07:18)
 
<<END>><<FMS_CARGO_SVC_MST>> 	(26-JUN-2025 15:07:18)
 

<<START>>,<<FMS_CARGO_SVC_CONT_SVC_BU>>,,,, 	(26-JUN-2025 15:07:22)
 
COMPANY_CD,CD,CONT_NAME,CONTRACT_TYPE,PLANT_SEQ_NO,TIMESTAMP
2,232, 325001, Y, 1, 	(26-JUN-2025 15:07:22)
2,126, 325002, Y, 1, 	(26-JUN-2025 15:07:22)
2,264, 325003, Y, 1, 	(26-JUN-2025 15:07:22)
2,null, 325003, , 1, 	(26-JUN-2025 15:07:22)	 (Not Inserted)
2,282, 125001, H, 1, 	(26-JUN-2025 15:07:22)
2,282, 125001, H, 1, 	(26-JUN-2025 15:07:22)	 (Not Inserted)
2,265, 125002, H, 1, 	(26-JUN-2025 15:07:22)

TOTAL DATA IN EXCEL : 7 	(26-JUN-2025 15:07:22)
 

TOTAL DATA INSERTED : 5 	(26-JUN-2025 15:07:22)
 

TOTAL SKIPPED DATA 2 	(26-JUN-2025 15:07:22)
 
<<END>><<FMS_CARGO_SVC_CONT_SVC_BU>> 	(26-JUN-2025 15:07:22)
 

<<START>>,<<FMS_CARGO_SVC_CONT_BU>>,,,, 	(26-JUN-2025 15:07:22)
 
COMPANY_CD,CD,CONT_NO,CONTRACT_TYPE,PLANT_SEQ_NO,TIMESTAMP
2,232 325001 Y 1, 	(26-JUN-2025 15:07:22)
2,126 325002 Y 1, 	(26-JUN-2025 15:07:22)
2,264 325003 Y 1, 	(26-JUN-2025 15:07:22)
2,null 325003  1, 	(26-JUN-2025 15:07:22)	 (Not Inserted)
2,282 125001 H 1, 	(26-JUN-2025 15:07:22)
2,282 125001 H 1, 	(26-JUN-2025 15:07:22)	 (Not Inserted)
2,265 125002 H 1, 	(26-JUN-2025 15:07:22)

TOTAL DATA IN EXCEL : 7 	(26-JUN-2025 15:07:22)
 

TOTAL DATA INSERTED : 5 	(26-JUN-2025 15:07:22)
 

TOTAL SKIPPED DATA 2 	(26-JUN-2025 15:07:22)
 
<<END>><<FMS_CARGO_SVC_CONT_BU>> 	(26-JUN-2025 15:07:22)
 

<<START>>,<<FMS_BUY_CARGO_NOM>>,,,, 	(26-JUN-2025 15:07:37)
 
COMPANY_CD,CD,AGMT_TYPE,AGMT_NO,AGMT_REV,CONTRACT_TYPE,CONT_NO,CONT_REV,CARGO_NO,NOM_REV,TIMESTAMP
2,20 , ,, ,  ,0 , ,0, 	(26-JUN-2025 15:07:37)	 (Not Inserted)
2,20 , ,, ,  ,0 , ,0, 	(26-JUN-2025 15:07:37)	 (Not Inserted)
2,270, M, 1 ,0 ,N, 710007 ,0 ,0, 	(26-JUN-2025 15:07:37)
2,270, M, 1 ,0 ,N, 710008 ,0 ,0, 	(26-JUN-2025 15:07:37)
2,270, M, 1 ,0 ,N, 710009 ,0 ,0, 	(26-JUN-2025 15:07:37)
2,270, M, 1 ,0 ,N, 710013 ,0 ,0, 	(26-JUN-2025 15:07:37)
2,270, M, 1 ,0 ,N, 710023 ,0 ,0, 	(26-JUN-2025 15:07:37)
2,270, M, 1 ,0 ,N, 710024 ,0 ,0, 	(26-JUN-2025 15:07:37)
2,270, M, 1 ,0 ,N, 710025 ,0 ,0, 	(26-JUN-2025 15:07:37)
2,270, M, 1 ,0 ,N, 710026 ,0 ,0, 	(26-JUN-2025 15:07:37)
2,270, M, 1 ,0 ,N, 710010 ,0 ,0, 	(26-JUN-2025 15:07:37)
2,270, M, 1 ,0 ,N, 710014 ,0 ,0, 	(26-JUN-2025 15:07:37)
2,270, M, 1 ,0 ,N, 710015 ,0 ,0, 	(26-JUN-2025 15:07:37)
2,270, M, 1 ,0 ,N, 710016 ,0 ,0, 	(26-JUN-2025 15:07:37)
2,270, M, 1 ,0 ,N, 710017 ,0 ,0, 	(26-JUN-2025 15:07:37)
2,270, M, 1 ,0 ,N, 711002 ,0 ,0, 	(26-JUN-2025 15:07:37)
2,270, M, 1 ,0 ,N, 710003 ,0 ,0, 	(26-JUN-2025 15:07:37)
2,270, M, 1 ,0 ,N, 710002 ,0 ,0, 	(26-JUN-2025 15:07:37)
2,270, M, 1 ,0 ,N, 710001 ,0 ,0, 	(26-JUN-2025 15:07:37)
2,270, M, 1 ,0 ,N, 710032 ,0 ,0, 	(26-JUN-2025 15:07:37)
2,270, M, 1 ,0 ,N, 710033 ,0 ,0, 	(26-JUN-2025 15:07:37)
2,270, M, 1 ,0 ,N, 710034 ,0 ,0, 	(26-JUN-2025 15:07:37)
2,270, M, 1 ,0 ,N, 710006 ,0 ,0, 	(26-JUN-2025 15:07:37)
2,270, M, 1 ,0 ,N, 710012 ,0 ,0, 	(26-JUN-2025 15:07:37)
2,270, M, 1 ,0 ,N, 710011 ,0 ,0, 	(26-JUN-2025 15:07:37)
2,270, M, 1 ,0 ,N, 713001 ,0 ,0, 	(26-JUN-2025 15:07:37)
2,270, M, 1 ,0 ,N, 712001 ,0 ,0, 	(26-JUN-2025 15:07:37)
2,270, M, 1 ,0 ,N, 713001 ,0 ,0, 	(26-JUN-2025 15:07:37)
2,270, M, 1 ,0 ,N, 711001 ,0 ,0, 	(26-JUN-2025 15:07:37)
2,270, M, 1 ,0 ,N, 710031 ,0 ,0, 	(26-JUN-2025 15:07:37)
2,270, M, 1 ,0 ,N, 713001 ,0 ,0, 	(26-JUN-2025 15:07:37)
2,270, M, 1 ,0 ,N, 710027 ,0 ,0, 	(26-JUN-2025 15:07:37)
2,270, M, 1 ,0 ,N, 710028 ,0 ,0, 	(26-JUN-2025 15:07:37)
