

<<START>>,<<FMS_TRADER_BILLING_DTL>>,,,,,, 	(25-JUL-2025 11:27:03)
 
COMNPANY_CD,CD,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,CONTRACT_TYPE,SN_NO,PLANT_SEQ_NO,TIMESTAMP
2,1, 0, 0,822037, D,28/03/2022 00:00:00,110,Cargo without contract in FMS , 	(25-JUL-2025 11:27:03)
2,1, 0, 0,822038, D,28/03/2022 00:00:00,110,Cargo without contract in FMS , 	(25-JUL-2025 11:27:03)
2,278, 0, 0,823100, D,31/08/2023 00:00:00,170,Cargo without contract in FMS , 	(25-JUL-2025 11:27:03)
2,278, 0, 0,823101, D,21/07/2023 00:00:00,18,Cargo without contract in FMS , 	(25-JUL-2025 11:27:03)
2,278, 0, 0,823102, D,21/07/2023 00:00:00,18,Cargo without contract in FMS , 	(25-JUL-2025 11:27:03)
2,278, 0, 0,823103, T,05/12/2023 00:00:00,170,Cargo without contract in FMS , 	(25-JUL-2025 11:27:03)
2,278, 0, 0,823104, D,20/09/2023 00:00:00,154,Cargo without contract in FMS , 	(25-JUL-2025 11:27:03)
2,1, 0, 0,822039, I,15/12/2022 00:00:00,154,Cargo without contract in FMS , 	(25-JUL-2025 11:27:03)
2,1, 0, 0,822040, I,15/12/2022 00:00:00,154,Cargo without contract in FMS , 	(25-JUL-2025 11:27:03)
2,1, 0, 0,822041, I,11/11/2022 00:00:00,154,Cargo without contract in FMS , 	(25-JUL-2025 11:27:03)
2,1, 0, 0,822042, I,28/10/2022 00:00:00,154,Cargo without contract in FMS , 	(25-JUL-2025 11:27:03)
2,20, 0, 0,822043, D,08/06/2022 00:00:00,18,Cargo without contract in FMS , 	(25-JUL-2025 11:27:03)
2,20, 0, 0,821002, D,02/10/2021 00:00:00,110,Cargo without contract in FMS , 	(25-JUL-2025 11:27:03)
2,20, 0, 0,821003, T,02/10/2021 00:00:00,110,Cargo without contract in FMS , 	(25-JUL-2025 11:27:03)
2,20, 0, 0,821004, D,19/08/2021 00:00:00,110,Cargo without contract in FMS , 	(25-JUL-2025 11:27:03)
2,20, 0, 0,821005, D,19/08/2021 00:00:00,110,Cargo without contract in FMS , 	(25-JUL-2025 11:27:03)
2,15, 0, 0,822044, D,20/06/2022 00:00:00,18,Cargo without contract in FMS , 	(25-JUL-2025 11:27:03)
2,15, 0, 0,822045, D,30/08/2022 00:00:00,44,Cargo without contract in FMS , 	(25-JUL-2025 11:27:03)
2,15, 0, 0,822046, D,01/07/2022 00:00:00,110,Cargo without contract in FMS , 	(25-JUL-2025 11:27:03)
2,15, 0, 0,822047, D,28/04/2022 00:00:00,6,Cargo without contract in FMS , 	(25-JUL-2025 11:27:03)
2,51, 0, 0,822048, D,07/06/2022 00:00:00,110,Cargo without contract in FMS , 	(25-JUL-2025 11:27:03)

TOTAL DATA IN EXCEL : 222,,,,,,, 	(25-JUL-2025 11:27:03)
 

TOTAL DATA INSERTED : 203,,,,,,, 	(25-JUL-2025 11:27:03)
 

TOTAL SKIPPED DATA 19,,,,,,, 	(25-JUL-2025 11:27:03)
 
<<END>><<FMS_TRADER_BILLING_DTL>> 	(25-JUL-2025 11:27:03)
 

<<START>>,<<FMS_SECURITY_DEAL_MAP(P)>>,,,, 	(25-JUL-2025 11:27:18)
 
COMPANY_CD,CD,SEQ_NO,MAP_SEQ_NO,SEQ_REV_NO,GX,TIMESTAMP
2, 186:VEDALTD, 1, 1, 0 ,K,VEDALTD:0,,0, 	(25-JUL-2025 11:27:18)
2, 186:VEDALTD, 2, 1, 0 ,K,VEDALTD:0,,0, 	(25-JUL-2025 11:27:18)
2, 186:VEDALTD, 3, 1, 0 ,K,VEDALTD:0,,0, 	(25-JUL-2025 11:27:18)
2, 186:VEDALTD, 4, 1, 0 ,K,VEDALTD:0,,0, 	(25-JUL-2025 11:27:18)
2, 186:VEDALTD, 5, 1, 0 ,K,VEDALTD:0,,0, 	(25-JUL-2025 11:27:18)
2, 186:VEDALTD, 6, 1, 0 ,K,VEDALTD-1-1-D-23016-1,23015,D, 	(25-JUL-2025 11:27:18)
2, 186:VEDALTD, 7, 1, 0 ,K,VEDALTD:0,23015,0, 	(25-JUL-2025 11:27:18)
2, 186:VEDALTD, 8, 1, 0 ,K,VEDALTD:0,23015,0, 	(25-JUL-2025 11:27:18)
2, 186:VEDALTD, 9, 1, 0 ,K,VEDALTD:0,23015,0, 	(25-JUL-2025 11:27:18)
2, 186:VEDALTD, 10, 1, 0 ,K,VEDALTD:0,23015,0, 	(25-JUL-2025 11:27:18)
2, 104:TASTELI, 5, 1, 0 ,K,TASTELI:0,23015,0, 	(25-JUL-2025 11:27:18)
2, 110:SITMEFZ, 1, 1, 0 ,K,SITMEFZ--1-N-23015-,23014,N, 	(25-JUL-2025 11:27:18)
2, 110:SITMEFZ, 2, 1, 0 ,K,SITMEFZ--1-N-24015-,24013,N, 	(25-JUL-2025 11:27:18)
2, 110:SITMEFZ, 3, 1, 0 ,K,SITMEFZ--1-N-23040-,23037,N, 	(25-JUL-2025 11:27:18)
2, 110:SITMEFZ, 4, 1, 0 ,K,SITMEFZ--1-N-24010-,24008,N, 	(25-JUL-2025 11:27:18)
2, 110:SITMEFZ, 5, 1, 0 ,K,SITMEFZ--1-N-24010-,24008,N, 	(25-JUL-2025 11:27:18)
2, 110:SITMEFZ, 6, 1, 0 ,K,SITMEFZ--1-N-24006-,24004,N, 	(25-JUL-2025 11:27:18)
2, 110:SITMEFZ, 7, 1, 0 ,K,SITMEFZ--1-N-24011-,24009,N, 	(25-JUL-2025 11:27:18)
2, 110:SITMEFZ, 8, 1, 0 ,K,SITMEFZ--1-N-25001-,25001,N, 	(25-JUL-2025 11:27:18)
2, 110:SITMEFZ, 9, 1, 0 ,K,SITMEFZ--3-N-24004-,24002,N, 	(25-JUL-2025 11:27:18)
2, 110:SITMEFZ, 10, 1, 0 ,K,SITMEFZ--2-N-24003-,24002,N, 	(25-JUL-2025 11:27:18)
2, 110:SITMEFZ, 11, 1, 0 ,K,SITMEFZ--1-N-24002-,24002,N, 	(25-JUL-2025 11:27:18)
2, 110:SITMEFZ, 12, 1, 0 ,K,SITMEFZ--1-N-23028-,23026,N, 	(25-JUL-2025 11:27:18)
2, 110:SITMEFZ, 13, 1, 0 ,K,SITMEFZ--1-N-23034-,23032,N, 	(25-JUL-2025 11:27:18)
2, 110:SITMEFZ, 14, 1, 0 ,K,SITMEFZ--1-N-23024-,23022,N, 	(25-JUL-2025 11:27:18)
2, 110:SITMEFZ, 15, 1, 0 ,K,SITMEFZ--1-N-23025-,23023,N, 	(25-JUL-2025 11:27:18)
2, 110:SITMEFZ, 16, 1, 0 ,K,SITMEFZ--1-N-25003-,25003,N, 	(25-JUL-2025 11:27:18)
2, 110:SITMEFZ, 17, 1, 0 ,K,SITMEFZ--1-N-23011-,23011,N, 	(25-JUL-2025 11:27:18)
2, 110:SITMEFZ, 18, 1, 0 ,K,SITMEFZ--1-N-23007-,23007,N, 	(25-JUL-2025 11:27:18)
2, 110:SITMEFZ, 19, 1, 0 ,K,SITMEFZ--1-N-23010-,23010,N, 	(25-JUL-2025 11:27:18)
2, 256:SITME, 1, 1, 0 ,K,SITME--1-N-21050-,21010,N, 	(25-JUL-2025 11:27:18)
2, 39:SISECAM, 18, 1, 0 ,K,SISECAM:0,21010,0, 	(25-JUL-2025 11:27:18)
2, 39:SISECAM, 19, 1, 0 ,K,SISECAM:0,21010,0, 	(25-JUL-2025 11:27:18)
2, 39:SISECAM, 20, 1, 0 ,K,SISECAM:0,21010,0, 	(25-JUL-2025 11:27:18)
2, 39:SISECAM, 21, 1, 0 ,K,SISECAM:0,21010,0, 	(25-JUL-2025 11:27:18)
2, 154:SEMTPL, 50, 1, 0 ,K,SEMTPL-12-1-D-23036-0,23033,D, 	(25-JUL-2025 11:27:18)
2, 154:SEMTPL, 51, 1, 0 ,K,SEMTPL-14-1-D-24008-2,24006,D, 	(25-JUL-2025 11:27:18)
2, 154:SEMTPL, 52, 1, 0 ,K,SEMTPL-15-1-D-24012-0,24010,D, 	(25-JUL-2025 11:27:18)
2, 154:SEMTPL, 53, 1, 0 ,K,SEMTPL-16-1-D-24012-0,24010,D, 	(25-JUL-2025 11:27:18)
2, 154:SEMTPL, 54, 1, 0 ,K,SEMTPL-17-1-D-24012-0,24010,D, 	(25-JUL-2025 11:27:18)
2, 154:SEMTPL, 55, 1, 0 ,K,SEMTPL-18-1-D-24012-1,24010,D, 	(25-JUL-2025 11:27:18)
2, 154:SEMTPL, 56, 1, 0 ,K,SEMTPL-19-1-T-24013-2,24011,T, 	(25-JUL-2025 11:27:18)
2, 154:SEMTPL, 57, 1, 0 ,K,SEMTPL-13-1-D-24007-0,24005,D, 	(25-JUL-2025 11:27:18)
2, 154:SEMTPL, 58, 1, 0 ,K,SEMTPL-14-1-D-24009-2,24007,D, 	(25-JUL-2025 11:27:18)
2, 154:SEMTPL, 59, 1, 0 ,K,SEMTPL--1-N-24010-,24008,N, 	(25-JUL-2025 11:27:18)
2, 154:SEMTPL, 60, 1, 0 ,K,SEMTPL-20-1-D-25004-0,25004,D, 	(25-JUL-2025 11:27:18)
2, 154:SEMTPL, 61, 1, 0 ,K,SEMTPL--1-N-22029-,22017,N, 	(25-JUL-2025 11:27:18)
2, 154:SEMTPL, 62, 1, 0 ,K,SEMTPL-2-1-D-22031-5,22019,D, 	(25-JUL-2025 11:27:18)
2, 154:SEMTPL, 63, 1, 0 ,K,SEMTPL-4-1-D-23003-0,23003,D, 	(25-JUL-2025 11:27:18)
2, 154:SEMTPL, 64, 1, 0 ,K,SEMTPL-3-1-D-23001-0,23001,D, 	(25-JUL-2025 11:27:18)
2, 154:SEMTPL, 65, 1, 0 ,K,SEMTPL-2-1-D-22034-5,22022,D, 	(25-JUL-2025 11:27:18)
2, 154:SEMTPL, 66, 1, 0 ,K,SEMTPL-2-1-D-22031-5,22019,D, 	(25-JUL-2025 11:27:18)
2, 154:SEMTPL, 67, 1, 0 ,K,SEMTPL-2-1-D-22031-5,22019,D, 	(25-JUL-2025 11:27:18)
2, 154:SEMTPL, 68, 1, 0 ,K,SEMTPL-5-1-D-23004-0,23004,D, 	(25-JUL-2025 11:27:18)
2, 154:SEMTPL, 69, 1, 0 ,K,SEMTPL--1-N-22030-,22018,N, 	(25-JUL-2025 11:27:18)
2, 154:SEMTPL, 70, 1, 0 ,K,SEMTPL-2-1-D-22035-5,22023,D, 	(25-JUL-2025 11:27:18)
2, 154:SEMTPL, 71, 1, 0 ,K,SEMTPL-6-1-D-23005-0,23005,D, 	(25-JUL-2025 11:27:18)
2, 154:SEMTPL, 72, 1, 0 ,K,SEMTPL-11-1-D-23014-0,23013,D, 	(25-JUL-2025 11:27:18)
2, 154:SEMTPL, 73, 1, 0 ,K,SEMTPL-2-1-D-22027-5,22015,D, 	(25-JUL-2025 11:27:18)
2, 154:SEMTPL, 74, 1, 0 ,K,SEMTPL-2-1-D-22032-5,22020,D, 	(25-JUL-2025 11:27:18)
2, 154:SEMTPL, 75, 1, 0 ,K,SEMTPL-7-1-D-23006-0,23006,D, 	(25-JUL-2025 11:27:18)
2, 154:SEMTPL, 76, 1, 0 ,K,SEMTPL-11-1-D-23014-0,23013,D, 	(25-JUL-2025 11:27:18)
2, 154:SEMTPL, 77, 1, 0 ,K,SEMTPL-1-1-D-22026-0,22014,D, 	(25-JUL-2025 11:27:18)
2, 154:SEMTPL, 78, 1, 0 ,K,SEMTPL-8-1-D-23008-3,23008,D, 	(25-JUL-2025 11:27:18)
2, 154:SEMTPL, 79, 1, 0 ,K,SEMTPL-9-1-D-23009-0,23009,D, 	(25-JUL-2025 11:27:18)
2, 154:SEMTPL, 80, 1, 0 ,K,SEMTPL-10-1-D-23021-1,23019,D, 	(25-JUL-2025 11:27:18)
2, 154:SEMTPL, 81, 1, 0 ,K,SEMTPL-10-1-D-23021-1,23019,D, 	(25-JUL-2025 11:27:18)
2, 278:SEMTEXP, 16, 1, 0 ,K,SEMTEXP-0-1-D-23026-0,23024,D, 	(25-JUL-2025 11:27:18)
2, 278:SEMTEXP, 17, 1, 0 ,K,SEMTEXP-0-1-D-23022-0,23020,D, 	(25-JUL-2025 11:27:18)
2, 278:SEMTEXP, 18, 1, 0 ,K,SEMTEXP-0-1-D-23023-0,23021,D, 	(25-JUL-2025 11:27:18)
2, 278:SEMTEXP, 19, 1, 0 ,K,SEMTEXP-0-1-T-23039-0,23036,T, 	(25-JUL-2025 11:27:18)
2, 278:SEMTEXP, 20, 1, 0 ,K,SEMTEXP-0-1-D-23026-0,23024,D, 	(25-JUL-2025 11:27:18)
2, 278:SEMTEXP, 21, 1, 0 ,K,SEMTEXP-0-1-D-23029-0,23027,D, 	(25-JUL-2025 11:27:18)
2, 116:SELNG, 1, 1, 0 ,K,SELNG--1-N-22024-,22013,N, 	(25-JUL-2025 11:27:18)
2, 116:SELNG, 2, 1, 0 ,K,SELNG--1-N-22024-,22013,N, 	(25-JUL-2025 11:27:18)
2, 116:SELNG, 3, 1, 0 ,K,SELNG--1-N-21063-,21023,N, 	(25-JUL-2025 11:27:18)
2, 116:SELNG, 4, 1, 0 ,K,SELNG--1-N-22013-,22002,N, 	(25-JUL-2025 11:27:18)
2, 1:RIL, 67, 1, 0 ,K,RIL-2-1-D-23012-21,23012,D, 	(25-JUL-2025 11:27:18)
2, 1:RIL, 68, 1, 0 ,K,RIL-3-2-D-23020-13,23018,D, 	(25-JUL-2025 11:27:18)
2, 1:RIL, 69, 1, 0 ,K,RIL-3-1-D-23019-13,23018,D, 	(25-JUL-2025 11:27:18)
2, 1:RIL, 70, 1, 0 ,K,RIL-4-1-D-23038-4,23035,D, 	(25-JUL-2025 11:27:18)
2, 1:RIL, 71, 1, 0 ,K,RIL-2-2-D-23013-21,23012,D, 	(25-JUL-2025 11:27:18)
2, 1:RIL, 72, 1, 0 ,K,RIL-5-1-D-24014-1,24012,D, 	(25-JUL-2025 11:27:18)
2, 1:RIL, 73, 1, 0 ,K,RIL-0-4-D-22004-0,22001,D, 	(25-JUL-2025 11:27:18)
2, 1:RIL, 74, 1, 0 ,K,RIL-0-5-D-22005-0,22001,D, 	(25-JUL-2025 11:27:18)
2, 1:RIL, 75, 1, 0 ,K,RIL-0-6-D-22006-0,22001,D, 	(25-JUL-2025 11:27:18)
2, 1:RIL, 76, 1, 0 ,K,RIL-0-7-D-22007-0,22001,D, 	(25-JUL-2025 11:27:18)
2, 1:RIL, 77, 1, 0 ,K,RIL-1-8-D-22008-0,22001,D, 	(25-JUL-2025 11:27:18)
2, 1:RIL, 78, 1, 0 ,K,RIL-1-9-D-22009-0,22001,D, 	(25-JUL-2025 11:27:18)
2, 1:RIL, 79, 1, 0 ,K,RIL-0-3-D-22003-0,22001,D, 	(25-JUL-2025 11:27:18)
2, 1:RIL, 80, 1, 0 ,K,RIL-0-2-D-22002-0,22001,D, 	(25-JUL-2025 11:27:18)
2, 1:RIL, 81, 1, 0 ,K,RIL-0-1-D-22001-0,22001,D, 	(25-JUL-2025 11:27:18)
2, 1:RIL, 82, 1, 0 ,K,RIL-1-12-D-22012-0,22001,D, 	(25-JUL-2025 11:27:18)
2, 1:RIL, 83, 1, 0 ,K,RIL-1-11-D-22011-0,22001,D, 	(25-JUL-2025 11:27:18)
2, 1:RIL, 84, 1, 0 ,K,RIL-1-10-D-22010-0,22001,D, 	(25-JUL-2025 11:27:18)
2, 1:RIL, 85, 1, 0 ,K,RIL-1-9-D-22009-0,22001,D, 	(25-JUL-2025 11:27:18)
2, 1:RIL, 86, 1, 0 ,K,RIL:0,22001,0, 	(25-JUL-2025 11:27:18)
2, 1:RIL, 87, 1, 0 ,K,RIL:0,22001,0, 	(25-JUL-2025 11:27:18)
2, 1:RIL, 88, 1, 0 ,K,RIL:0,22001,0, 	(25-JUL-2025 11:27:18)
2, 1:RIL, 89, 1, 0 ,K,RIL:0,22001,0, 	(25-JUL-2025 11:27:18)
2, 1:RIL, 90, 1, 0 ,K,RIL:0,22001,0, 	(25-JUL-2025 11:27:18)
2, 1:RIL, 91, 1, 0 ,K,RIL:0,22001,0, 	(25-JUL-2025 11:27:18)
2, 1:RIL, 92, 1, 0 ,K,RIL:0,22001,0, 	(25-JUL-2025 11:27:18)
2, 1:RIL, 93, 1, 0 ,K,RIL:0,22001,0, 	(25-JUL-2025 11:27:18)
2, 1:RIL, 94, 1, 0 ,K,RIL:0,22001,0, 	(25-JUL-2025 11:27:18)
2, 1:RIL, 95, 1, 0 ,K,RIL:0,22001,0, 	(25-JUL-2025 11:27:18)
2, 1:RIL, 96, 1, 0 ,K,RIL:0,22001,0, 	(25-JUL-2025 11:27:18)
2, 1:RIL, 97, 1, 0 ,K,RIL:0,22001,0, 	(25-JUL-2025 11:27:18)
2, 1:RIL, 98, 1, 0 ,K,RIL:0,22001,0, 	(25-JUL-2025 11:27:18)
2, 1:RIL, 99, 1, 0 ,K,RIL:0,22001,0, 	(25-JUL-2025 11:27:18)
2, 1:RIL, 100, 1, 0 ,K,RIL:0,22001,0, 	(25-JUL-2025 11:27:18)
2, 1:RIL, 101, 1, 0 ,K,RIL:0,22001,0, 	(25-JUL-2025 11:27:18)
2, 1:RIL, 102, 1, 0 ,K,RIL:0,22001,0, 	(25-JUL-2025 11:27:18)
2, 1:RIL, 103, 1, 0 ,K,RIL:0,22001,0, 	(25-JUL-2025 11:27:18)
2, 1:RIL, 104, 1, 0 ,K,RIL:0,22001,0, 	(25-JUL-2025 11:27:18)
2, 1:RIL, 105, 1, 0 ,K,RIL:0,22001,0, 	(25-JUL-2025 11:27:18)
2, 1:RIL, 106, 1, 0 ,K,RIL:0,22001,0, 	(25-JUL-2025 11:27:18)
2, 1:RIL, 107, 1, 0 ,K,RIL:0,22001,0, 	(25-JUL-2025 11:27:18)
2, 1:RIL, 108, 1, 0 ,K,RIL:0,22001,0, 	(25-JUL-2025 11:27:18)
2, 1:RIL, 109, 1, 0 ,K,RIL:0,22001,0, 	(25-JUL-2025 11:27:18)
2, 1:RIL, 110, 1, 0 ,K,RIL:0,22001,0, 	(25-JUL-2025 11:27:18)
2, 1:RIL, 111, 1, 0 ,K,RIL:0,22001,0, 	(25-JUL-2025 11:27:18)
2, 1:RIL, 112, 1, 0 ,K,RIL:0,22001,0, 	(25-JUL-2025 11:27:18)
2, 1:RIL, 113, 1, 0 ,K,RIL:0,22001,0, 	(25-JUL-2025 11:27:18)
2, 1:RIL, 114, 1, 0 ,K,RIL:0,22001,0, 	(25-JUL-2025 11:27:18)
2, 1:RIL, 115, 1, 0 ,K,RIL:0,22001,0, 	(25-JUL-2025 11:27:18)
2, 1:IGX, 116, 1, 0 ,K,IGX:0,22001,0, 	(25-JUL-2025 11:27:18)
2, 1:IGX, 117, 1, 0 ,K,IGX:0,22001,0, 	(25-JUL-2025 11:27:18)
2, 1:IGX, 118, 1, 0 ,K,IGX:0,22001,0, 	(25-JUL-2025 11:27:18)
2, 1:IGX, 119, 1, 0 ,K,IGX:0,22001,0, 	(25-JUL-2025 11:27:18)
2, 1:IGX, 120, 1, 0 ,K,IGX:0,22001,0, 	(25-JUL-2025 11:27:18)
2, 1:IGX, 121, 1, 0 ,K,IGX:0,22001,0, 	(25-JUL-2025 11:27:18)
2, 1:IGX, 122, 1, 0 ,K,IGX:0,22001,0, 	(25-JUL-2025 11:27:18)
2, 1:IGX, 123, 1, 0 ,K,IGX:0,22001,0, 	(25-JUL-2025 11:27:18)
2, 1:IGX, 124, 1, 0 ,K,IGX:0,22001,0, 	(25-JUL-2025 11:27:18)
2, 1:IGX, 125, 1, 0 ,K,IGX:0,22001,0, 	(25-JUL-2025 11:27:18)
2, 53:RGPL, 1, 1, 0 ,K,RGPL:0,22001,0, 	(25-JUL-2025 11:27:18)
2, 42:RCF, 9, 1, 0 ,K,RCF:0,22001,0, 	(25-JUL-2025 11:27:18)
2, 29:PipeInfra, 1, 1, 0 ,K,PipeInfra:0,22001,0, 	(25-JUL-2025 11:27:18)
2, 29:PipeInfra, 2, 1, 0 ,K,PipeInfra:0,22001,0, 	(25-JUL-2025 11:27:18)
2, 29:PipeInfra, 3, 1, 0 ,K,PipeInfra:0,22001,0, 	(25-JUL-2025 11:27:18)
2, 29:PipeInfra, 4, 1, 0 ,K,PipeInfra:0,22001,0, 	(25-JUL-2025 11:27:18)
2, 29:PipeInfra, 5, 1, 0 ,K,PipeInfra:0,22001,0, 	(25-JUL-2025 11:27:18)
2, 29:PipeInfra, 6, 1, 0 ,K,PipeInfra:0,22001,0, 	(25-JUL-2025 11:27:18)
2, 29:PipeInfra, 7, 1, 0 ,K,PipeInfra:0,22001,0, 	(25-JUL-2025 11:27:18)
2, 29:PipeInfra, 8, 1, 0 ,K,PipeInfra:0,22001,0, 	(25-JUL-2025 11:27:18)
2, 29:PipeInfra, 9, 1, 0 ,K,PipeInfra:0,22001,0, 	(25-JUL-2025 11:27:18)
2, 29:PipeInfra, 10, 1, 0 ,K,PipeInfra:0,22001,0, 	(25-JUL-2025 11:27:18)
2, 29:PipeInfra, 11, 1, 0 ,K,PipeInfra:0,22001,0, 	(25-JUL-2025 11:27:18)
2, 29:PipeInfra, 12, 1, 0 ,K,PipeInfra:0,22001,0, 	(25-JUL-2025 11:27:18)
2, 29:PipeInfra, 13, 1, 0 ,K,PipeInfra:0,22001,0, 	(25-JUL-2025 11:27:18)
2, 29:PipeInfra, 14, 1, 0 ,K,PipeInfra:0,22001,0, 	(25-JUL-2025 11:27:18)
2, 29:PipeInfra, 15, 1, 0 ,K,PipeInfra:0,22001,0, 	(25-JUL-2025 11:27:18)
2, 57:PPL, 11, 1, 0 ,K,PPL:0,22001,0, 	(25-JUL-2025 11:27:18)
2, 41:OPAL, 46, 1, 0 ,K,OPAL:0,22001,0, 	(25-JUL-2025 11:27:18)
2, 41:OPAL, 47, 1, 0 ,K,OPAL:0,22001,0, 	(25-JUL-2025 11:27:18)
2, 51:ONGC, 1, 1, 0 ,K,ONGC:0,22001,0, 	(25-JUL-2025 11:27:18)
2, 51:ONGC, 2, 1, 0 ,K,ONGC:0,22001,0, 	(25-JUL-2025 11:27:18)
2, 51:ONGC, 3, 1, 0 ,K,ONGC:0,22001,0, 	(25-JUL-2025 11:27:18)
2, 51:ONGC, 4, 1, 0 ,K,ONGC:0,22001,0, 	(25-JUL-2025 11:27:18)
2, 51:ONGC, 5, 1, 0 ,K,ONGC-3-1-D-23001-0,23001,D, 	(25-JUL-2025 11:27:18)
2, 51:ONGC, 6, 1, 0 ,K,ONGC-0-1-D-22015-0,22004,D, 	(25-JUL-2025 11:27:18)
2, 51:ONGC, 7, 1, 0 ,K,ONGC-1-1-D-23018-0,23017,D, 	(25-JUL-2025 11:27:18)
2, 51:ONGC, 8, 1, 0 ,K,ONGC:0,23017,0, 	(25-JUL-2025 11:27:18)
2, 30:NFL, 8, 1, 0 ,K,NFL:0,23017,0, 	(25-JUL-2025 11:27:18)
2, 30:NFL, 9, 1, 0 ,K,NFL:0,23017,0, 	(25-JUL-2025 11:27:18)
2, 92:NEL, 5, 1, 0 ,K,NEL:0,23017,0, 	(25-JUL-2025 11:27:18)
2, 92:NEL, 6, 1, 0 ,K,NEL:0,23017,0, 	(25-JUL-2025 11:27:18)
2, 34:MINDA, 113, 1, 0 ,K,MINDA:0,23017,0, 	(25-JUL-2025 11:27:18)
2, 2:MGL, 24, 1, 0 ,K,MGL:null,23017,0, 	(25-JUL-2025 11:27:18)
2, 2:MGL, 25, 1, 0 ,K,MGL:0,23017,0, 	(25-JUL-2025 11:27:18)
2, 6:KRIBHCO, 16, 1, 0 ,K,KRIBHCO:0,23017,0, 	(25-JUL-2025 11:27:18)
2, 6:KRIBHCO, 17, 1, 0 ,K,KRIBHCO:0,23017,0, 	(25-JUL-2025 11:27:18)
2, 6:KRIBHCO, 18, 1, 0 ,K,KRIBHCO:0,23017,0, 	(25-JUL-2025 11:27:18)
2, 32:KFL, 18, 1, 0 ,K,KFL:null,23017,0, 	(25-JUL-2025 11:27:18)
2, 32:KFL, 19, 1, 0 ,K,KFL:0,23017,0, 	(25-JUL-2025 11:27:18)
2, 64:IGSPL, 1, 1, 0 ,K,IGSPL-1-1-D-23030-2,23028,D, 	(25-JUL-2025 11:27:18)
2, 13:IGL, 10, 1, 0 ,K,IGL:0,23028,0, 	(25-JUL-2025 11:27:18)
2, 13:IGL, 11, 1, 0 ,K,IGL:0,23028,0, 	(25-JUL-2025 11:27:18)
2, 13:IGL, 12, 1, 0 ,K,IGL:null,23028,0, 	(25-JUL-2025 11:27:18)
2, 27:IFFCO, 21, 1, 0 ,K,IFFCO:0,23028,0, 	(25-JUL-2025 11:27:18)
2, 27:IFFCO, 22, 1, 0 ,K,IFFCO:0,23028,0, 	(25-JUL-2025 11:27:18)
2, 27:IFFCO, 23, 1, 0 ,K,IFFCO:0,23028,0, 	(25-JUL-2025 11:27:18)
2, 27:IFFCO, 24, 1, 0 ,K,IFFCO:0,23028,0, 	(25-JUL-2025 11:27:18)
2, 27:IFFCO, 25, 1, 0 ,K,IFFCO:null,23028,0, 	(25-JUL-2025 11:27:18)
2, 27:IFFCO, 26, 1, 0 ,K,IFFCO:null,23028,0, 	(25-JUL-2025 11:27:18)
2, 27:IFFCO, 27, 1, 0 ,K,IFFCO:null,23028,0, 	(25-JUL-2025 11:27:18)
2, 107:IDOINVA, 1, 1, 0 ,K,IDOINVA:0,23028,0, 	(25-JUL-2025 11:27:18)
2, 107:IDOINVA, 2, 1, 0 ,K,IDOINVA:0,23028,0, 	(25-JUL-2025 11:27:18)
2, 107:IDOINVA, 3, 1, 0 ,K,IDOINVA:0,23028,0, 	(25-JUL-2025 11:27:18)
2, 31:HSIL, 11, 1, 0 ,K,HSIL:0,23028,0, 	(25-JUL-2025 11:27:18)
2, 31:HSIL, 12, 1, 0 ,K,HSIL:0,23028,0, 	(25-JUL-2025 11:27:18)
2, 15:HPCL, 29, 1, 0 ,K,HPCL:0,23028,0, 	(25-JUL-2025 11:27:18)
2, 15:HPCL, 30, 1, 0 ,K,HPCL:0,23028,0, 	(25-JUL-2025 11:27:18)
2, 15:HPCL, 31, 1, 0 ,K,HPCL-0-1-D-22014-0,22003,D, 	(25-JUL-2025 11:27:18)
2, 15:HPCL, 32, 1, 0 ,K,HPCL-0-1-D-22020-0,22009,D, 	(25-JUL-2025 11:27:18)
2, 15:HPCL, 33, 1, 0 ,K,HPCL-0-1-D-22020-0,22009,D, 	(25-JUL-2025 11:27:18)
2, 15:HPCL, 34, 1, 0 ,K,HPCL--1-N-22019-,22008,N, 	(25-JUL-2025 11:27:18)
2, 15:HPCL, 35, 1, 0 ,K,HPCL-0-1-D-22017-0,22006,D, 	(25-JUL-2025 11:27:18)
2, 15:HPCL, 36, 1, 0 ,K,HPCL-0-1-D-22018-0,22007,D, 	(25-JUL-2025 11:27:18)
2, 15:HPCL, 37, 1, 0 ,K,HPCL-1-1-D-22021-0,22010,D, 	(25-JUL-2025 11:27:18)
2, 15:HPCL, 38, 1, 0 ,K,HPCL--1-N-22019-,22008,N, 	(25-JUL-2025 11:27:18)
2, 81:HOECLTD, 1, 1, 0 ,K,HOECLTD:0,22008,0, 	(25-JUL-2025 11:27:18)
2, 81:HOECLTD, 2, 1, 0 ,K,HOECLTD:0,22008,0, 	(25-JUL-2025 11:27:18)
2, 37:HCGD-B, 13, 1, 0 ,K,HCGD-B:0,22008,0, 	(25-JUL-2025 11:27:18)
2, 37:HCGD-B, 14, 1, 0 ,K,HCGD-B:0,22008,0, 	(25-JUL-2025 11:27:18)
2, 37:HCGD-B, 15, 1, 0 ,K,HCGD-B:0,22008,0, 	(25-JUL-2025 11:27:18)
