

<<START>>,<<FMS_CUSTOM_TAX_STRUCT_DTL>>,,, 	(04-JUN-2025 10:22:18)
 
COMPANY_CD,TAX_STRUCT_CD,TAX_STRUCT_DTL,EFF_DT,TIMESTAMP
2, , BCD 5%, ECS 2% on BCD , 09/07/2004 00:00:00, 	(04-JUN-2025 10:22:18)
2, , BCD 5%, ECS 2% on BCD, HECS 1% on BCD , 01/03/2007 00:00:00, 	(04-JUN-2025 10:22:18)
2, , BCD 2.5%, SWS 10% on BCD , 02/02/2018 00:00:00, 	(04-JUN-2025 10:22:18)

TOTAL DATA IN EXCEL : ,3,,, 	(04-JUN-2025 10:22:18)
 

TOTAL DATA INSERTED : ,3,,, 	(04-JUN-2025 10:22:18)
 

TOTAL SKIPPED DATA ,0,,, 	(04-JUN-2025 10:22:18)
 
<<END>>,<<FMS_CUSTOM_TAX_STRUCT_DTL>>,,, 	(04-JUN-2025 10:22:18)
 
