

<<START>>,<<FMS_SUPPLY_PURCHASE_MAP_DTL>>,, 	(23-MAY-2025 15:11:08)
 
COUNTERPARTY_ABBR,COUNTERPARTY_CD,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PUR_CONT_NO,TIMESTAMP,
MGL,2,S,6,2,11,0,, 	(23-MAY-2025 15:11:08)	 (Not Inserted)
MGL,2,S,6,2,11,0,0, 	(23-MAY-2025 15:11:08)
MGL,2,S,6,0,7,0,721006, 	(23-MAY-2025 15:11:08)
MGL,2,S,6,0,3,1,720003, 	(23-MAY-2025 15:11:08)
MGL,2,S,1,0,4,0,710028, 	(23-MAY-2025 15:11:08)
MGL,2,S,6,2,16,0,824012, 	(23-MAY-2025 15:11:08)
MGL,2,S,6,0,6,0,, 	(23-MAY-2025 15:11:08)	 (Not Inserted)
MGL,2,S,6,0,9,0,, 	(23-MAY-2025 15:11:08)	 (Not Inserted)
MGL,2,S,6,0,7,0,721013, 	(23-MAY-2025 15:11:08)
MGL,2,X,0,0,122004,0,823031, 	(23-MAY-2025 15:11:08)
MGL,2,X,0,0,122001,0,823031, 	(23-MAY-2025 15:11:08)
MGL,2,X,0,0,122001,0,, 	(23-MAY-2025 15:11:08)	 (Not Inserted)
MGL,2,X,0,0,122004,0,, 	(23-MAY-2025 15:11:08)	 (Not Inserted)
MGL,2,X,0,0,122002,0,, 	(23-MAY-2025 15:11:08)	 (Not Inserted)
MGL,2,X,0,0,124005,0,723009, 	(23-MAY-2025 15:11:08)
MGL,2,X,0,0,122002,0,823032, 	(23-MAY-2025 15:11:08)
MGL,2,X,0,0,122002,0,823031, 	(23-MAY-2025 15:11:08)
MGL,2,X,0,0,122003,0,823027, 	(23-MAY-2025 15:11:08)
MGL,2,X,0,0,122004,0,823027, 	(23-MAY-2025 15:11:08)
MGL,2,,,,,,, 	(23-MAY-2025 15:11:08)	 (Not Inserted)
MGL,2,X,0,0,122001,0,, 	(23-MAY-2025 15:11:08)	 (Not Inserted)
MGL,2,X,0,0,124001,0,723009, 	(23-MAY-2025 15:11:08)
MGL,2,X,0,0,124002,0,723009, 	(23-MAY-2025 15:11:08)
MGL,2,X,0,0,124003,0,723009, 	(23-MAY-2025 15:11:08)
MGL,2,X,0,0,124004,0,723009, 	(23-MAY-2025 15:11:08)
GSPCL,3,S,1,3,21,0,710060, 	(23-MAY-2025 15:11:08)
GSPCL,3,S,1,3,35,0,710068, 	(23-MAY-2025 15:11:08)
GSPCL,3,S,1,3,77,0,711010, 	(23-MAY-2025 15:11:08)
GSPCL,3,S,1,3,81,0,713001, 	(23-MAY-2025 15:11:08)
GSPCL,3,S,1,3,81,0,, 	(23-MAY-2025 15:11:08)	 (Not Inserted)
GSPCL,3,S,1,3,86,1,713001, 	(23-MAY-2025 15:11:08)
GSPCL,3,S,1,3,89,0,714006, 	(23-MAY-2025 15:11:08)
GSPCL,3,S,1,3,38,0,710016, 	(23-MAY-2025 15:11:08)
GSPCL,3,S,1,3,43,0,710082, 	(23-MAY-2025 15:11:08)
GSPCL,3,S,1,3,48,0,710019, 	(23-MAY-2025 15:11:08)
GSPCL,3,S,1,3,54,0,710023, 	(23-MAY-2025 15:11:08)
GSPCL,3,S,1,3,59,0,710087, 	(23-MAY-2025 15:11:08)
GSPCL,3,S,1,3,59,0,710089, 	(23-MAY-2025 15:11:08)
GSPCL,3,S,1,3,59,0,, 	(23-MAY-2025 15:11:08)	 (Not Inserted)
GSPCL,3,S,1,3,65,0,710094, 	(23-MAY-2025 15:11:08)
GSPCL,3,S,1,3,5,0,710038, 	(23-MAY-2025 15:11:08)
GSPCL,3,S,1,3,8,0,710040, 	(23-MAY-2025 15:11:08)
GSPCL,3,S,1,3,8,0,710003, 	(23-MAY-2025 15:11:08)
GSPCL,3,S,1,3,11,0,710004, 	(23-MAY-2025 15:11:08)
GSPCL,3,S,1,3,102,1,719011, 	(23-MAY-2025 15:11:08)
