

<<START>>,<<FMS_COMPANY_OWNER_ADDR_MST>>,,, 	(15-MAR-2025 17:08:18)
 
COMPANY_CD,ABBR,ADDR_TYPE,EFF_DT,TIMESTAMP,
2,SEIPL , B , 26/11/2020 00:00:00, 	(15-MAR-2025 17:08:18)
2,SEIPL , C , 26/11/2020 00:00:00, 	(15-MAR-2025 17:08:18)
2,SEIPL , R , 26/11/2020 00:00:00, 	(15-MAR-2025 17:08:18)

TOTAL DATA IN EXCEL : ,3,,, 	(15-MAR-2025 17:08:18)
 

TOTAL DATA INSERTED : ,3,,, 	(15-MAR-2025 17:08:18)
 

TOTAL SKIPPED DATA ,0,,, 	(15-MAR-2025 17:08:18)
 
<<END>>,<<FMS_COMPANY_OWNER_ADDR_MST>>,,, 	(15-MAR-2025 17:08:18)
 

<<START>>,<<FMS_COMPANY_OWNER_ADDR_MST>>,,, 	(15-MAR-2025 17:08:39)
 
COMPANY_CD,ABBR,ADDR_TYPE,EFF_DT,TIMESTAMP,
2,SEIPL , B , 26/11/2020 00:00:00, 	(15-MAR-2025 17:08:39)
2,SEIPL , C , 26/11/2020 00:00:00, 	(15-MAR-2025 17:08:39)
2,SEIPL , R , 26/11/2020 00:00:00, 	(15-MAR-2025 17:08:39)

TOTAL DATA IN EXCEL : ,3,,, 	(15-MAR-2025 17:08:39)
 

TOTAL DATA INSERTED : ,3,,, 	(15-MAR-2025 17:08:39)
 

TOTAL SKIPPED DATA ,0,,, 	(15-MAR-2025 17:08:39)
 
<<END>>,<<FMS_COMPANY_OWNER_ADDR_MST>>,,, 	(15-MAR-2025 17:08:39)
 
