2,4 , null,null,null,05/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)	 (Not Inserted)
2,4 , 6,R,1,05/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)
2,4 , null,null,null,05/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)	 (Not Inserted)
2,4 , null,null,null,05/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)	 (Not Inserted)
2,29 , null,null,null,05/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)	 (Not Inserted)
2,29 , null,null,null,05/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)	 (Not Inserted)
2,29 , null,null,null,05/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)	 (Not Inserted)
2,29 , null,null,null,05/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)	 (Not Inserted)
2,29 , null,null,null,05/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)	 (Not Inserted)
2,29 , null,null,null,05/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)	 (Not Inserted)
2,29 , null,null,null,05/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)	 (Not Inserted)
2,29 , null,null,null,05/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)	 (Not Inserted)
2,29 , null,null,null,05/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)	 (Not Inserted)
2,4 , null,null,null,05/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)	 (Not Inserted)
2,4 , null,null,null,05/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)	 (Not Inserted)
2, , null,null,null,05/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)	 (Not Inserted)
2, , null,null,null,05/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)	 (Not Inserted)
2,53 , null,null,null,05/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)	 (Not Inserted)
2,53 , null,null,null,05/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)	 (Not Inserted)
2, , null,null,null,05/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)	 (Not Inserted)
2, , null,null,null,05/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)	 (Not Inserted)
2, , null,null,null,05/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)	 (Not Inserted)
2,4 , 1,R,1,10/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)
2,4 , null,null,null,10/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)	 (Not Inserted)
2,4 , 2,R,1,10/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)
2,4 , null,null,null,10/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)	 (Not Inserted)
2,4 , 3,R,1,10/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)
2,4 , null,null,null,10/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)	 (Not Inserted)
2,4 , 4,R,1,10/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)
2,4 , null,null,null,10/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)	 (Not Inserted)
2,53 , 1,R,1,10/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)
2,29 , 1,R,3,10/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)
2,29 , 1,R,3,10/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)	 (Not Inserted)
2,29 , 1,R,3,10/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)	 (Not Inserted)
2,29 , null,null,null,10/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)	 (Not Inserted)
2,29 , null,null,null,10/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)	 (Not Inserted)
2,29 , 1,R,1,11/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)
2,29 , null,null,null,11/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)	 (Not Inserted)
2,45 , 1,R,1,11/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)
2,45 , 1,R,1,11/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)	 (Not Inserted)
2,45 , 1,R,2,11/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)
2,45 , null,null,null,11/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)	 (Not Inserted)
2,45 , 2,R,1,11/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)
2,4 , null,null,null,11/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)	 (Not Inserted)
2,4 , null,null,null,11/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)	 (Not Inserted)
2,4 , null,null,null,11/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)	 (Not Inserted)
2,4 , 6,R,1,11/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)
2,4 , null,null,null,11/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)	 (Not Inserted)
2,4 , null,null,null,11/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)	 (Not Inserted)
2,29 , null,null,null,11/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)	 (Not Inserted)
2,29 , null,null,null,11/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)	 (Not Inserted)
2,29 , null,null,null,11/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)	 (Not Inserted)
2,29 , null,null,null,11/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)	 (Not Inserted)
2,29 , null,null,null,11/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)	 (Not Inserted)
2,29 , null,null,null,11/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)	 (Not Inserted)
2,29 , null,null,null,11/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)	 (Not Inserted)
2,29 , null,null,null,11/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)	 (Not Inserted)
2,29 , null,null,null,11/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)	 (Not Inserted)
2,4 , null,null,null,11/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)	 (Not Inserted)
2,4 , null,null,null,11/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)	 (Not Inserted)
2,29 , null,null,null,10/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)	 (Not Inserted)
2,29 , null,null,null,10/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)	 (Not Inserted)
2,29 , null,null,null,05/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)	 (Not Inserted)
2,4 , 1,R,1,05/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)
2,4 , 1,R,1,05/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)	 (Not Inserted)
2,29 , 1,R,1,31/12/2022 00:00:00, 	(17-MAY-2025 18:51:50)
2,29 , null,null,null,31/12/2022 00:00:00, 	(17-MAY-2025 18:51:50)	 (Not Inserted)
2,45 , 1,R,1,31/12/2022 00:00:00, 	(17-MAY-2025 18:51:50)
2,45 , 1,R,1,31/12/2022 00:00:00, 	(17-MAY-2025 18:51:50)	 (Not Inserted)
2,45 , 1,R,2,31/12/2022 00:00:00, 	(17-MAY-2025 18:51:50)
2,45 , null,null,null,31/12/2022 00:00:00, 	(17-MAY-2025 18:51:50)	 (Not Inserted)
2,45 , 2,R,1,31/12/2022 00:00:00, 	(17-MAY-2025 18:51:50)
2,4 , null,null,null,31/12/2022 00:00:00, 	(17-MAY-2025 18:51:50)	 (Not Inserted)
2,4 , null,null,null,31/12/2022 00:00:00, 	(17-MAY-2025 18:51:50)	 (Not Inserted)
2,4 , null,null,null,31/12/2022 00:00:00, 	(17-MAY-2025 18:51:50)	 (Not Inserted)
2,4 , 6,R,1,31/12/2022 00:00:00, 	(17-MAY-2025 18:51:50)
2,4 , null,null,null,31/12/2022 00:00:00, 	(17-MAY-2025 18:51:50)	 (Not Inserted)
2,4 , null,null,null,31/12/2022 00:00:00, 	(17-MAY-2025 18:51:50)	 (Not Inserted)
2,29 , null,null,null,31/12/2022 00:00:00, 	(17-MAY-2025 18:51:50)	 (Not Inserted)
2,29 , null,null,null,31/12/2022 00:00:00, 	(17-MAY-2025 18:51:50)	 (Not Inserted)
2,29 , null,null,null,31/12/2022 00:00:00, 	(17-MAY-2025 18:51:50)	 (Not Inserted)
2,29 , null,null,null,31/12/2022 00:00:00, 	(17-MAY-2025 18:51:50)	 (Not Inserted)
2,29 , null,null,null,31/12/2022 00:00:00, 	(17-MAY-2025 18:51:50)	 (Not Inserted)
2,29 , null,null,null,31/12/2022 00:00:00, 	(17-MAY-2025 18:51:50)	 (Not Inserted)
2,29 , null,null,null,31/12/2022 00:00:00, 	(17-MAY-2025 18:51:50)	 (Not Inserted)
2,29 , null,null,null,31/12/2022 00:00:00, 	(17-MAY-2025 18:51:50)	 (Not Inserted)
2,29 , null,null,null,31/12/2022 00:00:00, 	(17-MAY-2025 18:51:50)	 (Not Inserted)
2,4 , null,null,null,31/12/2022 00:00:00, 	(17-MAY-2025 18:51:50)	 (Not Inserted)
2,4 , null,null,null,31/12/2022 00:00:00, 	(17-MAY-2025 18:51:50)	 (Not Inserted)
2, , null,null,null,31/12/2022 00:00:00, 	(17-MAY-2025 18:51:50)	 (Not Inserted)
2, , null,null,null,31/12/2022 00:00:00, 	(17-MAY-2025 18:51:50)	 (Not Inserted)
2,53 , null,null,null,31/12/2022 00:00:00, 	(17-MAY-2025 18:51:50)	 (Not Inserted)
2,53 , null,null,null,31/12/2022 00:00:00, 	(17-MAY-2025 18:51:50)	 (Not Inserted)
2,29 , 1,R,1,14/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)
2,29 , null,null,null,14/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)	 (Not Inserted)
2,45 , 1,R,1,14/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)
2,45 , 1,R,1,14/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)	 (Not Inserted)
2,45 , 1,R,2,14/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)
2,4 , 4,R,1,13/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)
2,4 , null,null,null,13/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)	 (Not Inserted)
2,53 , 1,R,1,13/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)
2,29 , 1,R,3,13/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)
2,29 , 1,R,3,13/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)	 (Not Inserted)
2,29 , 1,R,3,13/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)	 (Not Inserted)
2,29 , null,null,null,13/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)	 (Not Inserted)
2,29 , null,null,null,13/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)	 (Not Inserted)
2,29 , null,null,null,13/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)	 (Not Inserted)
2,29 , null,null,null,13/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)	 (Not Inserted)
2,45 , null,null,null,14/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)	 (Not Inserted)
2,45 , 2,R,1,14/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)
2,4 , null,null,null,14/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)	 (Not Inserted)
2,4 , null,null,null,14/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)	 (Not Inserted)
2,4 , null,null,null,14/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)	 (Not Inserted)
2,4 , 6,R,1,14/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)
2,4 , null,null,null,14/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)	 (Not Inserted)
2,4 , null,null,null,14/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)	 (Not Inserted)
2,29 , null,null,null,14/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)	 (Not Inserted)
2,29 , null,null,null,14/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)	 (Not Inserted)
2,29 , null,null,null,14/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)	 (Not Inserted)
2,29 , null,null,null,14/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)	 (Not Inserted)
2,29 , null,null,null,14/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)	 (Not Inserted)
2,29 , null,null,null,14/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)	 (Not Inserted)
2,29 , null,null,null,14/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)	 (Not Inserted)
2,29 , null,null,null,14/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)	 (Not Inserted)
2,29 , null,null,null,14/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)	 (Not Inserted)
2,4 , null,null,null,14/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)	 (Not Inserted)
2,4 , null,null,null,14/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)	 (Not Inserted)
2, , null,null,null,14/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)	 (Not Inserted)
2, , null,null,null,14/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)	 (Not Inserted)
2,53 , null,null,null,14/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)	 (Not Inserted)
2,53 , null,null,null,14/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)	 (Not Inserted)
2, , null,null,null,14/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)	 (Not Inserted)
2,29 , 1,R,1,06/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)
2,29 , null,null,null,06/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)	 (Not Inserted)
2,45 , 1,R,1,06/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)
2,45 , 1,R,1,06/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)	 (Not Inserted)
2,45 , 1,R,2,06/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)
2,45 , null,null,null,06/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)	 (Not Inserted)
2,45 , 2,R,1,06/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)
2,4 , null,null,null,06/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)	 (Not Inserted)
2,4 , null,null,null,06/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)	 (Not Inserted)
2,53 , null,null,null,30/12/2022 00:00:00, 	(17-MAY-2025 18:51:50)	 (Not Inserted)
2, , null,null,null,30/12/2022 00:00:00, 	(17-MAY-2025 18:51:50)	 (Not Inserted)
2, , null,null,null,30/12/2022 00:00:00, 	(17-MAY-2025 18:51:50)	 (Not Inserted)
2, , null,null,null,30/12/2022 00:00:00, 	(17-MAY-2025 18:51:50)	 (Not Inserted)
2,29 , null,null,null,30/12/2022 00:00:00, 	(17-MAY-2025 18:51:50)	 (Not Inserted)
2,4 , 1,R,1,30/12/2022 00:00:00, 	(17-MAY-2025 18:51:50)
2,4 , null,null,null,30/12/2022 00:00:00, 	(17-MAY-2025 18:51:50)	 (Not Inserted)
2,4 , null,null,null,30/12/2022 00:00:00, 	(17-MAY-2025 18:51:50)	 (Not Inserted)
2,4 , null,null,null,30/12/2022 00:00:00, 	(17-MAY-2025 18:51:50)	 (Not Inserted)
2,53 , 1,R,1,30/12/2022 00:00:00, 	(17-MAY-2025 18:51:50)
2,29 , 1,R,3,30/12/2022 00:00:00, 	(17-MAY-2025 18:51:50)
2,29 , null,null,null,30/12/2022 00:00:00, 	(17-MAY-2025 18:51:50)	 (Not Inserted)
2,29 , null,null,null,30/12/2022 00:00:00, 	(17-MAY-2025 18:51:50)	 (Not Inserted)
2,29 , null,null,null,30/12/2022 00:00:00, 	(17-MAY-2025 18:51:50)	 (Not Inserted)
2,29 , null,null,null,30/12/2022 00:00:00, 	(17-MAY-2025 18:51:50)	 (Not Inserted)
2,29 , null,null,null,03/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)	 (Not Inserted)
2,45 , 1,R,1,03/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)
2,45 , 1,R,1,03/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)	 (Not Inserted)
2,45 , 1,R,2,03/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)
2,45 , null,null,null,03/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)	 (Not Inserted)
2,45 , 2,R,1,03/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)
2,4 , null,null,null,03/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)	 (Not Inserted)
2,4 , null,null,null,03/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)	 (Not Inserted)
2,4 , null,null,null,03/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)	 (Not Inserted)
2,4 , 6,R,1,03/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)
2,4 , null,null,null,03/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)	 (Not Inserted)
2,4 , null,null,null,03/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)	 (Not Inserted)
2,29 , null,null,null,03/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)	 (Not Inserted)
2,29 , null,null,null,03/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)	 (Not Inserted)
2,29 , null,null,null,03/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)	 (Not Inserted)
2,29 , null,null,null,03/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)	 (Not Inserted)
2,29 , null,null,null,03/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)	 (Not Inserted)
2,29 , null,null,null,03/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)	 (Not Inserted)
2,29 , null,null,null,03/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)	 (Not Inserted)
2,29 , 1,R,1,03/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)
2,29 , null,null,null,03/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)	 (Not Inserted)
2,4 , null,null,null,06/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)	 (Not Inserted)
2,4 , 6,R,1,06/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)
2,4 , null,null,null,06/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)	 (Not Inserted)
2,4 , null,null,null,06/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)	 (Not Inserted)
2,4 , 1,R,1,05/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)	 (Not Inserted)
2,4 , null,null,null,05/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)	 (Not Inserted)
2,4 , 2,R,1,05/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)
2,4 , null,null,null,05/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)	 (Not Inserted)
2,4 , 3,R,1,05/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)
2,4 , null,null,null,05/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)	 (Not Inserted)
2,4 , 4,R,1,05/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)
2,4 , null,null,null,05/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)	 (Not Inserted)
2,53 , 1,R,1,05/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)
2,29 , 1,R,3,05/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)
2,29 , 1,R,3,05/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)	 (Not Inserted)
2,29 , 1,R,3,05/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)	 (Not Inserted)
2,29 , null,null,null,05/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)	 (Not Inserted)
2,29 , null,null,null,05/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)	 (Not Inserted)
2,29 , null,null,null,05/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)	 (Not Inserted)
2,29 , null,null,null,05/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)	 (Not Inserted)
2,29 , null,null,null,06/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)	 (Not Inserted)
2,29 , null,null,null,06/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)	 (Not Inserted)
2,29 , null,null,null,06/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)	 (Not Inserted)
2,29 , null,null,null,06/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)	 (Not Inserted)
2,29 , null,null,null,06/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)	 (Not Inserted)
2,29 , null,null,null,06/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)	 (Not Inserted)
2,29 , null,null,null,06/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)	 (Not Inserted)
2,29 , null,null,null,06/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)	 (Not Inserted)
2,29 , null,null,null,06/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)	 (Not Inserted)
2,4 , null,null,null,06/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)	 (Not Inserted)
2,4 , null,null,null,06/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)	 (Not Inserted)
2, , null,null,null,06/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)	 (Not Inserted)
2, , null,null,null,06/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)	 (Not Inserted)
2,53 , null,null,null,06/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)	 (Not Inserted)
2,53 , null,null,null,06/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)	 (Not Inserted)
2, , null,null,null,06/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)	 (Not Inserted)
2, , null,null,null,06/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)	 (Not Inserted)
2, , null,null,null,06/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)	 (Not Inserted)
2,29 , null,null,null,06/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)	 (Not Inserted)
2,4 , 1,R,1,06/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)
2,4 , 1,R,1,06/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)	 (Not Inserted)
2,4 , 1,R,1,06/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)	 (Not Inserted)
2,4 , null,null,null,06/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)	 (Not Inserted)
2,4 , 2,R,1,06/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)
2,4 , null,null,null,06/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)	 (Not Inserted)
2,4 , 3,R,1,06/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)
2,4 , null,null,null,06/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)	 (Not Inserted)
2,4 , 4,R,1,06/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)
2,4 , null,null,null,06/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)	 (Not Inserted)
2,53 , 1,R,1,06/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)
2,29 , 1,R,3,06/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)
2,29 , 1,R,3,06/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)	 (Not Inserted)
2,29 , 1,R,3,06/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)	 (Not Inserted)
2,29 , null,null,null,06/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)	 (Not Inserted)
2,29 , null,null,null,06/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)	 (Not Inserted)
2,29 , null,null,null,06/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)	 (Not Inserted)
2,29 , null,null,null,06/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)	 (Not Inserted)
2,29 , 1,R,1,07/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)
2,29 , null,null,null,07/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)	 (Not Inserted)
2,45 , 1,R,1,07/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)
2,45 , 1,R,1,07/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)	 (Not Inserted)
2,45 , 1,R,2,07/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)
2,45 , null,null,null,07/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)	 (Not Inserted)
2,45 , 2,R,1,07/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)
2,4 , null,null,null,07/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)	 (Not Inserted)
2,4 , null,null,null,07/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)	 (Not Inserted)
2,4 , null,null,null,07/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)	 (Not Inserted)
2,4 , 6,R,1,07/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)
2,4 , null,null,null,07/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)	 (Not Inserted)
2,4 , null,null,null,07/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)	 (Not Inserted)
2,29 , null,null,null,07/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)	 (Not Inserted)
2,29 , null,null,null,07/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)	 (Not Inserted)
2,29 , null,null,null,07/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)	 (Not Inserted)
2,29 , null,null,null,07/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)	 (Not Inserted)
2,29 , null,null,null,07/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)	 (Not Inserted)
2,29 , null,null,null,07/01/2023 00:00:00, 	(17-MAY-2025 18:51:50)	 (Not Inserted)
