

<<START>>,<<FMS_TRADER_CARGO_MST>> 	(23-SEP-2025 14:36:05)
 
COMPANY_CD,CD,AGMT_TYPE,AGMT_NO,AGMT_REV,CONT_TYPE,CONT_NO,CONT_REV,CARGO_NO,CARGO_REF_NO,TIMESTAMP
2, 110:SITMEFZ, M, 1, 0, N, 725002, 0,1,25003, 	(23-SEP-2025 14:36:05)

TOTAL DATA IN EXCEL : 262 	(23-SEP-2025 14:36:05)
 

TOTAL DATA INSERTED : 242 	(23-SEP-2025 14:36:05)
 

TOTAL SKIPPED DATA 20 	(23-SEP-2025 14:36:05)
 
<<END>><<FMS_TRADER_CARGO_MST>> 	(23-SEP-2025 14:36:05)
 

<<START>>,<<FMS_TRADER_BILLING_DTL1>>, 	(23-SEP-2025 14:36:05)
 
COMPANY_CD,COUNTERPARTY_CD,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,CONTRACT_TYPE, 	(23-SEP-2025 14:36:05)
 

TOTAL DATA IN EXCEL : ,0, 	(23-SEP-2025 14:36:05)
 

TOTAL DATA INSERTED : ,212, 	(23-SEP-2025 14:36:05)
 

TOTAL SKIPPED DATA ,0, 	(23-SEP-2025 14:36:05)
 
<<END>>,<<FMS_TRADER_BILLING_DTL1>>, 	(23-SEP-2025 14:36:05)
 

<<START>>,<<FMS_PSEUDO_CARGO_DTL>>,,,,, 	(23-SEP-2025 14:36:05)
 
COMPANY_CD,CONTRACT_TYPE,CARGO_NO,SEQ_NO,QTY,ENT_DT,ENT_BY,TIMESTAMP
2, N, 1, 6,  	(23-SEP-2025 14:36:05)
2, N, 1, 11,  	(23-SEP-2025 14:36:05)
2, N, 1, 12,  	(23-SEP-2025 14:36:05)
2, N, 1, 9,  	(23-SEP-2025 14:36:05)
2, D, 2, 2,  	(23-SEP-2025 14:36:05)
2, N, 1, 2,  	(23-SEP-2025 14:36:05)
2, N, 1, 13,  	(23-SEP-2025 14:36:05)
2, N, 1, 3,  	(23-SEP-2025 14:36:05)
2, N, 1, 5,  	(23-SEP-2025 14:36:05)
2, N, 1, 7,  	(23-SEP-2025 14:36:05)
2, N, 1, 1,  	(23-SEP-2025 14:36:05)
2, D, 2, 1,  	(23-SEP-2025 14:36:05)
2, N, 1, 4,  	(23-SEP-2025 14:36:05)
2, N, 1, 8,  	(23-SEP-2025 14:36:05)
2, N, 1, 10,  	(23-SEP-2025 14:36:05)
2, D, 2, 3,  	(23-SEP-2025 14:36:05)
2, N, 1, 15,  	(23-SEP-2025 14:36:05)
2, N, 1, 17,  	(23-SEP-2025 14:36:05)
2, N, 1, 18,  	(23-SEP-2025 14:36:05)
2, N, 1, 14,  	(23-SEP-2025 14:36:05)
2, D, 2, 4,  	(23-SEP-2025 14:36:05)
2, N, 1, 19,  	(23-SEP-2025 14:36:05)
2, D, 2, 5,  	(23-SEP-2025 14:36:05)
2, N, 1, 16,  	(23-SEP-2025 14:36:05)
2, N, 1, 20,  	(23-SEP-2025 14:36:05)
2, N, 1, 21,  	(23-SEP-2025 14:36:05)

TOTAL DATA IN EXCEL : 26 	(23-SEP-2025 14:36:05)
 

TOTAL DATA INSERTED : 26 	(23-SEP-2025 14:36:05)
 

TOTAL SKIPPED DATA 0 	(23-SEP-2025 14:36:05)
 
<<END>><<FMS_PSEUDO_CARGO_DTL>> 	(23-SEP-2025 14:36:05)
 
