

<<START>>,<<FMS_TRADER_CARGO_MST>> 	(04-APR-2025 10:22:06)
 
COMPANY_CD,CD,AGMT_TYPE,AGMT_NO,AGMT_REV,CONT_TYPE,CONT_NO,CONT_REV,CARGO_NO,CARGO_REF_NO,TIMESTAMP
2, 15, M, 1, 0, N, 725001, 0,1, 	(04-APR-2025 10:22:06)
2, 20, M, 1, 0, N, 725002, 0,1, 	(04-APR-2025 10:22:06)
2, 20, M, 1, 0, N, 725003, 0,1, 	(04-APR-2025 10:22:06)
2, 154, M, 1, 0, N, 725004, 0,1, 	(04-APR-2025 10:22:06)
2, 154, M, 1, 0, N, 725005, 0,1, 	(04-APR-2025 10:22:06)
2, 270, , , , , 725005, ,1, 	(04-APR-2025 10:22:06)	 (Not Inserted)
2, 270, , , , , 725005, ,1, 	(04-APR-2025 10:22:06)	 (Not Inserted)
2, 270, , , , , 725005, ,1, 	(04-APR-2025 10:22:06)	 (Not Inserted)
2, 270, , , , , 725005, ,1, 	(04-APR-2025 10:22:06)	 (Not Inserted)
2, 270, , , , , 725005, ,1, 	(04-APR-2025 10:22:06)	 (Not Inserted)
2, 270, , , , , 725005, ,1, 	(04-APR-2025 10:22:06)	 (Not Inserted)
2, 270, , , , , 725005, ,1, 	(04-APR-2025 10:22:06)	 (Not Inserted)
2, 270, , , , , 725005, ,1, 	(04-APR-2025 10:22:06)	 (Not Inserted)
2, 270, , , , , 725005, ,1, 	(04-APR-2025 10:22:06)	 (Not Inserted)
2, 270, , , , , 725005, ,1, 	(04-APR-2025 10:22:06)	 (Not Inserted)
2, 270, , , , , 725005, ,1, 	(04-APR-2025 10:22:06)	 (Not Inserted)
2, 270, , , , , 725005, ,1, 	(04-APR-2025 10:22:06)	 (Not Inserted)
2, 270, , , , , 725005, ,1, 	(04-APR-2025 10:22:06)	 (Not Inserted)
2, 270, , , , , 725005, ,1, 	(04-APR-2025 10:22:06)	 (Not Inserted)
2, 270, , , , , 725005, ,1, 	(04-APR-2025 10:22:06)	 (Not Inserted)
2, 270, , , , , 725005, ,1, 	(04-APR-2025 10:22:06)	 (Not Inserted)
2, 270, , , , , 725005, ,1, 	(04-APR-2025 10:22:06)	 (Not Inserted)
2, 270, , , , , 725005, ,1, 	(04-APR-2025 10:22:06)	 (Not Inserted)
2, 270, , , , , 725005, ,1, 	(04-APR-2025 10:22:06)	 (Not Inserted)
2, 270, , , , , 725005, ,1, 	(04-APR-2025 10:22:06)	 (Not Inserted)
2, 270, , , , , 725005, ,1, 	(04-APR-2025 10:22:06)	 (Not Inserted)
2, 270, , , , , 725005, ,1, 	(04-APR-2025 10:22:06)	 (Not Inserted)
2, 270, , , , , 725005, ,1, 	(04-APR-2025 10:22:06)	 (Not Inserted)
2, 270, , , , , 725005, ,1, 	(04-APR-2025 10:22:06)	 (Not Inserted)
2, 270, , , , , 725005, ,1, 	(04-APR-2025 10:22:06)	 (Not Inserted)
2, 270, , , , , 725005, ,1, 	(04-APR-2025 10:22:06)	 (Not Inserted)
2, 270, , , , , 725005, ,1, 	(04-APR-2025 10:22:06)	 (Not Inserted)
2, 270, , , , , 725005, ,1, 	(04-APR-2025 10:22:06)	 (Not Inserted)
2, 270, , , , , 725005, ,1, 	(04-APR-2025 10:22:06)	 (Not Inserted)
2, 270, , , , , 725005, ,1, 	(04-APR-2025 10:22:06)	 (Not Inserted)
2, 270, , , , , 725005, ,1, 	(04-APR-2025 10:22:06)	 (Not Inserted)
2, 270, , , , , 725005, ,2, 	(04-APR-2025 10:22:06)	 (Not Inserted)
2, 270, , , , , 725005, ,3, 	(04-APR-2025 10:22:06)	 (Not Inserted)
2, 270, , , , , 725005, ,4, 	(04-APR-2025 10:22:06)	 (Not Inserted)
2, 270, , , , , 725005, ,5, 	(04-APR-2025 10:22:06)	 (Not Inserted)
2, 270, , , , , 725005, ,6, 	(04-APR-2025 10:22:06)	 (Not Inserted)
2, 270, , , , , 725005, ,1, 	(04-APR-2025 10:22:06)	 (Not Inserted)
2, 270, , , , , 725005, ,1, 	(04-APR-2025 10:22:06)	 (Not Inserted)
2, 270, , , , , 725005, ,1, 	(04-APR-2025 10:22:06)	 (Not Inserted)
2, 270, , , , , 725005, ,2, 	(04-APR-2025 10:22:06)	 (Not Inserted)
2, 270, , , , , 725005, ,3, 	(04-APR-2025 10:22:06)	 (Not Inserted)
2, 270, , , , , 725005, ,1, 	(04-APR-2025 10:22:06)	 (Not Inserted)
2, 270, , , , , 725005, ,2, 	(04-APR-2025 10:22:06)	 (Not Inserted)
2, 270, , , , , 725005, ,3, 	(04-APR-2025 10:22:06)	 (Not Inserted)
2, 270, , , , , 725005, ,4, 	(04-APR-2025 10:22:06)	 (Not Inserted)
2, 270, , , , , 725005, ,5, 	(04-APR-2025 10:22:06)	 (Not Inserted)
2, 270, , , , , 725005, ,6, 	(04-APR-2025 10:22:06)	 (Not Inserted)
2, 116, M, 1, 0, N, 725006, 0,1, 	(04-APR-2025 10:22:06)
2, 116, M, 1, 0, N, 725007, 0,1, 	(04-APR-2025 10:22:06)
2, 116, M, 1, 0, N, 725008, 0,1, 	(04-APR-2025 10:22:06)
2, 116, M, 1, 0, N, 725009, 0,1, 	(04-APR-2025 10:22:06)
2, 116, M, 1, 0, N, 725010, 0,1, 	(04-APR-2025 10:22:06)
2, 116, M, 1, 0, N, 725011, 0,1, 	(04-APR-2025 10:22:06)
2, 116, M, 1, 0, N, 725012, 0,1, 	(04-APR-2025 10:22:06)
2, 116, M, 1, 0, N, 725013, 0,1, 	(04-APR-2025 10:22:06)
2, 116, M, 1, 0, N, 725014, 0,1, 	(04-APR-2025 10:22:06)
2, 116, M, 1, 0, N, 725015, 0,1, 	(04-APR-2025 10:22:06)
2, 116, M, 1, 0, N, 725016, 0,1, 	(04-APR-2025 10:22:06)
2, 116, M, 1, 0, N, 725017, 0,1, 	(04-APR-2025 10:22:06)
2, 116, M, 1, 0, N, 725018, 0,1, 	(04-APR-2025 10:22:06)
2, 116, M, 1, 0, N, 725019, 0,1, 	(04-APR-2025 10:22:06)
2, 116, M, 1, 0, N, 725020, 0,1, 	(04-APR-2025 10:22:06)
2, 116, M, 1, 0, N, 725021, 0,1, 	(04-APR-2025 10:22:06)
2, 116, M, 1, 0, N, 725022, 0,1, 	(04-APR-2025 10:22:06)
2, 116, M, 1, 0, N, 725023, 0,1, 	(04-APR-2025 10:22:06)
2, 116, M, 1, 0, N, 725024, 0,1, 	(04-APR-2025 10:22:06)
2, 116, M, 1, 0, N, 725025, 0,1, 	(04-APR-2025 10:22:06)
2, 116, M, 1, 0, N, 725026, 0,1, 	(04-APR-2025 10:22:06)
2, 116, M, 1, 0, N, 725027, 0,1, 	(04-APR-2025 10:22:06)
2, 116, M, 1, 0, N, 725028, 0,1, 	(04-APR-2025 10:22:06)
2, 116, M, 1, 0, N, 725029, 0,1, 	(04-APR-2025 10:22:06)
2, 116, M, 1, 0, N, 725030, 0,1, 	(04-APR-2025 10:22:06)
2, 116, M, 1, 0, N, 725031, 0,1, 	(04-APR-2025 10:22:06)
2, 116, M, 1, 0, N, 725032, 0,1, 	(04-APR-2025 10:22:06)
2, 116, M, 1, 0, N, 725033, 0,1, 	(04-APR-2025 10:22:06)
2, 116, M, 1, 0, N, 725034, 0,1, 	(04-APR-2025 10:22:06)
2, 116, M, 1, 0, N, 725035, 0,1, 	(04-APR-2025 10:22:06)
2, 116, M, 1, 0, N, 725036, 0,1, 	(04-APR-2025 10:22:06)
2, 116, M, 1, 0, N, 725037, 0,1, 	(04-APR-2025 10:22:06)
2, 116, M, 1, 0, N, 725038, 0,1, 	(04-APR-2025 10:22:06)
2, 116, M, 1, 0, N, 725039, 0,1, 	(04-APR-2025 10:22:06)
2, 116, M, 1, 0, N, 725040, 0,1, 	(04-APR-2025 10:22:06)
2, 116, M, 1, 0, N, 725041, 0,1, 	(04-APR-2025 10:22:06)
2, 116, M, 1, 0, N, 725042, 0,1, 	(04-APR-2025 10:22:06)
2, 116, M, 1, 0, N, 725043, 0,1, 	(04-APR-2025 10:22:06)
2, 116, M, 1, 0, N, 725044, 0,1, 	(04-APR-2025 10:22:06)
2, 116, M, 1, 0, N, 725045, 0,1, 	(04-APR-2025 10:22:06)
2, 116, M, 1, 0, N, 725046, 0,1, 	(04-APR-2025 10:22:06)
2, 116, M, 1, 0, N, 725047, 0,1, 	(04-APR-2025 10:22:06)
2, 116, M, 1, 0, N, 725048, 0,1, 	(04-APR-2025 10:22:06)
2, 116, M, 1, 0, N, 725049, 0,1, 	(04-APR-2025 10:22:06)
2, 116, M, 1, 0, N, 725050, 0,1, 	(04-APR-2025 10:22:06)
2, 116, M, 1, 0, N, 725051, 0,1, 	(04-APR-2025 10:22:06)
2, 116, M, 1, 0, N, 725052, 0,1, 	(04-APR-2025 10:22:06)
2, 116, M, 1, 0, N, 725053, 0,1, 	(04-APR-2025 10:22:06)
2, 116, M, 1, 0, N, 725054, 0,1, 	(04-APR-2025 10:22:06)
2, 116, M, 1, 0, N, 725055, 0,1, 	(04-APR-2025 10:22:06)
2, 116, M, 1, 0, N, 725056, 0,1, 	(04-APR-2025 10:22:06)
2, 116, M, 1, 0, N, 725057, 0,1, 	(04-APR-2025 10:22:06)
2, 116, M, 1, 0, N, 725058, 0,1, 	(04-APR-2025 10:22:06)
2, 116, M, 1, 0, N, 725059, 0,1, 	(04-APR-2025 10:22:06)
2, 116, M, 1, 0, N, 725060, 0,1, 	(04-APR-2025 10:22:06)
2, 116, M, 1, 0, N, 725061, 0,1, 	(04-APR-2025 10:22:06)
2, 116, M, 1, 0, N, 725062, 0,1, 	(04-APR-2025 10:22:06)
2, 116, M, 1, 0, N, 725063, 0,1, 	(04-APR-2025 10:22:06)
2, 116, M, 1, 0, N, 725064, 0,1, 	(04-APR-2025 10:22:06)
2, 256, M, 1, 0, N, 725065, 0,1, 	(04-APR-2025 10:22:06)
2, 256, M, 1, 0, N, 725066, 0,1, 	(04-APR-2025 10:22:06)
2, 256, M, 1, 0, N, 725067, 0,1, 	(04-APR-2025 10:22:06)
2, 256, M, 1, 0, N, 725068, 0,1, 	(04-APR-2025 10:22:06)
2, 256, M, 1, 0, N, 725069, 0,1, 	(04-APR-2025 10:22:06)
2, 256, M, 1, 0, N, 725070, 0,1, 	(04-APR-2025 10:22:06)
2, 256, M, 1, 0, N, 725071, 0,1, 	(04-APR-2025 10:22:06)
2, 256, M, 1, 0, N, 725072, 0,1, 	(04-APR-2025 10:22:06)
