

<<START>>,<<FMS_CONT_PRICE_MIN_DTL(S)>>,,,, 	(26-JUN-2025 11:38:17)
 
COMPANY_CD,MAPPING_ID,CONTRACT_TYPE,SEQ_NO,CURVE_NM,TIMESTAMP
2,154-1-21, S, 1, ICE_JKM, 	(26-JUN-2025 11:38:17)
2,154-1-21, S, 1, PPAC, 	(26-JUN-2025 11:38:17)
2,25-1-5, S, 2, ICE_JKM, 	(26-JUN-2025 11:38:17)
2,25-1-5, S, 2, PPAC, 	(26-JUN-2025 11:38:17)
2,25-1-5, S, 3, ICE_JKM, 	(26-JUN-2025 11:38:17)
2,25-1-5, S, 3, PPAC, 	(26-JUN-2025 11:38:17)
2,25-1-5, S, 4, ICE_JKM, 	(26-JUN-2025 11:38:17)
2,25-1-5, S, 4, PPAC, 	(26-JUN-2025 11:38:17)
2,25-1-9, S, 2, ICE_JKM, 	(26-JUN-2025 11:38:17)
2,25-1-9, S, 2, PPAC, 	(26-JUN-2025 11:38:17)
2,55-1-6, S, 1, ICE_JKM, 	(26-JUN-2025 11:38:17)
2,55-1-6, S, 1, PPAC, 	(26-JUN-2025 11:38:17)

TOTAL DATA IN EXCEL : 12 	(26-JUN-2025 11:38:17)
 

TOTAL DATA INSERTED : 12 	(26-JUN-2025 11:38:17)
 

TOTAL SKIPPED DATA 0 	(26-JUN-2025 11:38:17)
 
<<END>><<FMS_CONT_PRICE_MIN_DTL>> 	(26-JUN-2025 11:38:17)
 

<<START>>,<<FMS_SECURITY_DEAL_MAP(S)>>,,,,,, 	(26-JUN-2025 11:38:36)
 
COMPANY_CD,COUNTERPARTY_ABBR,COUNTERPARTY_CD, SEQ_NO, SEC_REF_NO, MAP_SEQ_NO, SEQ_REV_NO, GX,TIMESTAMP,
2,GSPCL,3,30,,GSPCL-S-30,1,0,K, 	(26-JUN-2025 11:38:37)
2,GSPCL,3,31,,GSPCL-S-31,1,0,K, 	(26-JUN-2025 11:38:37)
2,GSPCL,3,32,,GSPCL-S-32,1,0,K, 	(26-JUN-2025 11:38:37)
2,GSPCL,3,33,,GSPCL-S-33,1,0,K, 	(26-JUN-2025 11:38:37)
2,GSPCL,3,34,,GSPCL-S-34,1,0,K, 	(26-JUN-2025 11:38:37)
2,GSPCL,3,35,,GSPCL-S-35,1,0,K, 	(26-JUN-2025 11:38:37)
2,GSPCL,3,36,,GSPCL-S-36,1,0,K, 	(26-JUN-2025 11:38:37)
2,GSPCL,3,37,,GSPCL-S-37,1,0,K, 	(26-JUN-2025 11:38:37)
2,GSPCL,3,38,,GSPCL-S-38,1,0,K, 	(26-JUN-2025 11:38:37)
2,GSPCL,3,39,,GSPCL-S-39,1,0,K, 	(26-JUN-2025 11:38:37)
2,GSPCL,3,40,,GSPCL-S-40,1,0,K, 	(26-JUN-2025 11:38:37)
2,GSPCL,3,41,,GSPCL-S-41,1,0,K, 	(26-JUN-2025 11:38:37)
2,GSPCL,3,42,,GSPCL-S-42,1,0,K, 	(26-JUN-2025 11:38:37)
2,Gail,4,1,,Gail-S-1,1,0,K, 	(26-JUN-2025 11:38:37)
2,Gail,4,2,,Gail-S-2,1,0,K, 	(26-JUN-2025 11:38:37)
2,Gail,4,3,,Gail-S-3,1,0,K, 	(26-JUN-2025 11:38:37)
2,Gail,4,4,,Gail-S-4,1,0,K, 	(26-JUN-2025 11:38:37)
2,Gail,4,5,,Gail-S-5,1,0,K, 	(26-JUN-2025 11:38:37)
2,Gail,4,6,,Gail-S-6,1,0,K, 	(26-JUN-2025 11:38:37)
2,Gail,4,7,,Gail-S-7,2,0,K, 	(26-JUN-2025 11:38:37)	 (Not Inserted)
2,Gail,4,8,,Gail-S-8,2,0,K, 	(26-JUN-2025 11:38:37)	 (Not Inserted)
2,Gail,4,9,,Gail-S-9,2,0,K, 	(26-JUN-2025 11:38:37)	 (Not Inserted)
2,Gail,4,10,,Gail-S-10,2,0,K, 	(26-JUN-2025 11:38:37)	 (Not Inserted)
2,Gail,4,11,,Gail-S-11,2,0,K, 	(26-JUN-2025 11:38:37)	 (Not Inserted)
2,Gail,4,12,,Gail-S-12,2,0,K, 	(26-JUN-2025 11:38:37)	 (Not Inserted)
2,Gail,4,13,,Gail-S-13,2,0,K, 	(26-JUN-2025 11:38:37)	 (Not Inserted)
2,Gail,4,14,,Gail-S-14,2,0,K, 	(26-JUN-2025 11:38:37)	 (Not Inserted)
2,Gail,4,15,,Gail-S-15,2,0,K, 	(26-JUN-2025 11:38:37)	 (Not Inserted)
2,Gail,4,16,,Gail-S-16,2,0,K, 	(26-JUN-2025 11:38:37)	 (Not Inserted)
2,Gail,4,17,,Gail-S-17,2,0,K, 	(26-JUN-2025 11:38:37)	 (Not Inserted)
2,NTPC,5,1,,NTPC-S-1,1,0,K, 	(26-JUN-2025 11:38:37)
2,NTPC,5,2,,NTPC-S-2,1,0,K, 	(26-JUN-2025 11:38:37)
2,NTPC,5,3,,NTPC-S-3,1,0,K, 	(26-JUN-2025 11:38:37)
2,NTPC,5,4,,NTPC-S-4,1,0,K, 	(26-JUN-2025 11:38:37)
2,NTPC,5,5,,NTPC-S-5,1,0,K, 	(26-JUN-2025 11:38:37)
2,NTPC,5,6,,NTPC-S-6,1,0,K, 	(26-JUN-2025 11:38:37)
2,NTPC,5,7,,NTPC-S-7,1,0,K, 	(26-JUN-2025 11:38:37)
2,NTPC,5,8,,NTPC-S-8,1,0,K, 	(26-JUN-2025 11:38:37)
2,NTPC,5,9,,NTPC-S-9,1,0,K, 	(26-JUN-2025 11:38:37)
2,NTPC,5,10,,NTPC-S-10,1,0,K, 	(26-JUN-2025 11:38:37)
2,NTPC,5,11,,NTPC-S-11,1,0,K, 	(26-JUN-2025 11:38:37)
2,NTPC,5,12,,NTPC-S-12,1,0,K, 	(26-JUN-2025 11:38:37)
2,NTPC,5,13,,NTPC-S-13,1,0,K, 	(26-JUN-2025 11:38:37)
2,NTPC,5,14,,NTPC-S-14,1,0,K, 	(26-JUN-2025 11:38:37)
2,NTPC,5,15,,NTPC-S-15,1,0,K, 	(26-JUN-2025 11:38:37)
2,NTPC,5,16,,NTPC-S-16,1,0,K, 	(26-JUN-2025 11:38:37)
2,NTPC,5,17,,NTPC-S-17,1,0,K, 	(26-JUN-2025 11:38:37)
2,NTPC,5,18,,NTPC-S-18,1,0,K, 	(26-JUN-2025 11:38:37)
2,NTPC,5,19,,NTPC-S-19,1,0,K, 	(26-JUN-2025 11:38:37)
2,NTPC,5,20,,NTPC-S-20,1,0,K, 	(26-JUN-2025 11:38:37)
2,NTPC,5,21,,NTPC-S-21,1,0,K, 	(26-JUN-2025 11:38:37)
2,NTPC,5,22,,NTPC-S-22,1,0,K, 	(26-JUN-2025 11:38:37)
2,NTPC,5,23,,NTPC-S-23,1,0,K, 	(26-JUN-2025 11:38:37)
2,NTPC,5,24,,NTPC-S-24,1,0,K, 	(26-JUN-2025 11:38:37)
2,NTPC,5,25,,NTPC-S-25,1,0,K, 	(26-JUN-2025 11:38:37)
2,NTPC,5,26,,NTPC-S-26,1,0,K, 	(26-JUN-2025 11:38:37)
2,NTPC,5,27,,NTPC-S-27,1,0,K, 	(26-JUN-2025 11:38:37)
2,NTPC,5,28,,NTPC-S-28,1,0,K, 	(26-JUN-2025 11:38:37)
2,NTPC,5,29,,NTPC-S-29,1,0,K, 	(26-JUN-2025 11:38:37)
2,NTPC,5,30,,NTPC-S-30,1,0,K, 	(26-JUN-2025 11:38:37)
2,NTPC,5,31,,NTPC-S-31,1,0,K, 	(26-JUN-2025 11:38:37)
2,NTPC,5,32,,NTPC-S-32,1,0,K, 	(26-JUN-2025 11:38:37)
2,NTPC,5,33,,NTPC-S-33,1,0,K, 	(26-JUN-2025 11:38:37)
2,NTPC,5,34,,NTPC-S-34,1,0,K, 	(26-JUN-2025 11:38:37)
2,NTPC,5,35,,NTPC-S-35,1,0,K, 	(26-JUN-2025 11:38:37)
2,NTPC,5,36,,NTPC-S-36,1,0,K, 	(26-JUN-2025 11:38:37)
2,NTPC,5,37,,NTPC-S-37,1,0,K, 	(26-JUN-2025 11:38:37)
2,NTPC,5,38,,NTPC-S-38,1,0,K, 	(26-JUN-2025 11:38:37)
2,NTPC,5,39,,NTPC-S-39,1,0,K, 	(26-JUN-2025 11:38:37)
2,NTPC,5,40,,NTPC-S-40,1,0,K, 	(26-JUN-2025 11:38:37)
2,NTPC,5,41,,NTPC-S-41,1,0,K, 	(26-JUN-2025 11:38:37)
2,NTPC,5,42,,NTPC-S-42,1,0,K, 	(26-JUN-2025 11:38:37)
2,NTPC,5,43,,NTPC-S-43,1,0,K, 	(26-JUN-2025 11:38:37)
2,NTPC,5,44,,NTPC-S-44,1,0,K, 	(26-JUN-2025 11:38:37)
2,NTPC,5,45,,NTPC-S-45,1,0,K, 	(26-JUN-2025 11:38:37)
2,NTPC,5,46,,NTPC-S-46,1,0,K, 	(26-JUN-2025 11:38:37)
2,NTPC,5,47,,NTPC-S-47,1,0,K, 	(26-JUN-2025 11:38:37)
2,NTPC,5,48,,NTPC-S-48,1,0,K, 	(26-JUN-2025 11:38:37)
2,NTPC,5,49,,NTPC-S-49,1,0,K, 	(26-JUN-2025 11:38:37)
2,NTPC,5,50,,NTPC-S-50,1,0,K, 	(26-JUN-2025 11:38:37)
2,NTPC,5,51,,NTPC-S-51,1,0,K, 	(26-JUN-2025 11:38:37)
2,NTPC,5,52,,NTPC-S-52,1,0,K, 	(26-JUN-2025 11:38:37)
2,NTPC,5,53,,NTPC-S-53,1,0,K, 	(26-JUN-2025 11:38:37)
2,NTPC,5,54,,NTPC-S-54,1,0,K, 	(26-JUN-2025 11:38:37)
2,NTPC,5,55,,NTPC-S-55,1,0,K, 	(26-JUN-2025 11:38:37)
2,NTPC,5,56,,NTPC-S-56,1,0,K, 	(26-JUN-2025 11:38:37)
2,NTPC,5,57,,NTPC-S-57,1,0,K, 	(26-JUN-2025 11:38:37)
2,NTPC,5,58,,NTPC-S-58,1,0,K, 	(26-JUN-2025 11:38:37)
2,NTPC,5,59,,NTPC-S-59,1,0,K, 	(26-JUN-2025 11:38:37)
2,NTPC,5,60,,NTPC-S-60,1,0,K, 	(26-JUN-2025 11:38:37)
2,NTPC,5,61,,NTPC-S-61,1,0,K, 	(26-JUN-2025 11:38:37)
2,NTPC,5,62,,NTPC-S-62,1,0,K, 	(26-JUN-2025 11:38:37)
2,NTPC,5,63,,NTPC-S-63,1,0,K, 	(26-JUN-2025 11:38:38)
2,NTPC,5,64,,NTPC-S-64,1,0,K, 	(26-JUN-2025 11:38:38)
2,NTPC,5,65,,NTPC-S-65,1,0,K, 	(26-JUN-2025 11:38:38)
2,NTPC,5,66,,NTPC-S-66,1,0,K, 	(26-JUN-2025 11:38:38)
2,NTPC,5,67,,NTPC-S-67,1,0,K, 	(26-JUN-2025 11:38:38)
2,NTPC,5,68,,NTPC-S-68,1,0,K, 	(26-JUN-2025 11:38:38)
2,NTPC,5,69,,NTPC-S-69,1,0,K, 	(26-JUN-2025 11:38:38)
2,NTPC,5,70,,NTPC-S-70,1,0,K, 	(26-JUN-2025 11:38:38)
2,NTPC,5,71,,NTPC-S-71,1,0,K, 	(26-JUN-2025 11:38:38)
2,NTPC,5,72,,NTPC-S-72,1,0,K, 	(26-JUN-2025 11:38:38)
2,NTPC,5,73,,NTPC-S-73,1,0,K, 	(26-JUN-2025 11:38:38)
2,NTPC,5,74,,NTPC-S-74,1,0,K, 	(26-JUN-2025 11:38:38)
2,NTPC,5,75,,NTPC-S-75,1,0,K, 	(26-JUN-2025 11:38:38)
2,NTPC,5,76,,NTPC-S-76,1,0,K, 	(26-JUN-2025 11:38:38)
2,NTPC,5,77,,NTPC-S-77,1,0,K, 	(26-JUN-2025 11:38:38)
2,NTPC,5,78,,NTPC-S-78,1,0,K, 	(26-JUN-2025 11:38:38)
2,NTPC,5,79,,NTPC-S-79,1,0,K, 	(26-JUN-2025 11:38:38)
2,NTPC,5,80,,NTPC-S-80,1,0,K, 	(26-JUN-2025 11:38:38)
2,NTPC,5,81,,NTPC-S-81,1,0,K, 	(26-JUN-2025 11:38:38)
2,NTPC,5,82,,NTPC-S-82,1,0,K, 	(26-JUN-2025 11:38:38)
2,NTPC,5,83,,NTPC-S-83,1,0,K, 	(26-JUN-2025 11:38:38)
2,NTPC,5,84,,NTPC-S-84,1,0,K, 	(26-JUN-2025 11:38:38)
2,NTPC,5,85,,NTPC-S-85,1,0,K, 	(26-JUN-2025 11:38:38)
2,NTPC,5,86,,NTPC-S-86,1,0,K, 	(26-JUN-2025 11:38:38)
2,NTPC,5,87,,NTPC-S-87,1,0,K, 	(26-JUN-2025 11:38:38)
2,NTPC,5,88,,NTPC-S-88,1,0,K, 	(26-JUN-2025 11:38:38)
2,NTPC,5,89,,NTPC-S-89,1,0,K, 	(26-JUN-2025 11:38:38)
2,NTPC,5,90,,NTPC-S-90,1,0,K, 	(26-JUN-2025 11:38:38)
2,NTPC,5,91,,NTPC-S-91,1,0,K, 	(26-JUN-2025 11:38:38)
2,NTPC,5,92,,NTPC-S-92,1,0,K, 	(26-JUN-2025 11:38:38)
2,NTPC,5,93,,NTPC-S-93,1,0,K, 	(26-JUN-2025 11:38:38)
2,NTPC,5,94,,NTPC-S-94,1,0,K, 	(26-JUN-2025 11:38:38)
2,NTPC,5,95,,NTPC-S-95,1,0,K, 	(26-JUN-2025 11:38:38)
2,NTPC,5,96,,NTPC-S-96,1,0,K, 	(26-JUN-2025 11:38:38)
2,NTPC,5,97,,NTPC-S-97,1,0,K, 	(26-JUN-2025 11:38:38)
2,NTPC,5,98,,NTPC-S-98,1,0,K, 	(26-JUN-2025 11:38:38)
2,NTPC,5,99,,NTPC-S-99,1,0,K, 	(26-JUN-2025 11:38:38)
2,NTPC,5,100,,NTPC-S-100,1,0,K, 	(26-JUN-2025 11:38:38)
2,NTPC,5,101,,NTPC-S-101,1,0,K, 	(26-JUN-2025 11:38:38)
2,NTPC,5,102,,NTPC-S-102,1,0,K, 	(26-JUN-2025 11:38:38)
2,NTPC,5,103,,NTPC-S-103,1,0,K, 	(26-JUN-2025 11:38:38)
2,NTPC,5,104,,NTPC-S-104,1,0,K, 	(26-JUN-2025 11:38:38)
2,NTPC,5,105,,NTPC-S-105,1,0,K, 	(26-JUN-2025 11:38:38)
2,KRIBHCO,6,1,,KRIBHCO-S-1,1,0,K, 	(26-JUN-2025 11:38:38)
2,KRIBHCO,6,2,,KRIBHCO-S-2,1,0,K, 	(26-JUN-2025 11:38:38)
2,KRIBHCO,6,3,,KRIBHCO-S-3,1,0,K, 	(26-JUN-2025 11:38:38)
2,KRIBHCO,6,4,,KRIBHCO-S-4,1,0,K, 	(26-JUN-2025 11:38:38)
2,KRIBHCO,6,5,,KRIBHCO-S-5,1,0,K, 	(26-JUN-2025 11:38:38)
2,KRIBHCO,6,6,,KRIBHCO-S-6,1,0,K, 	(26-JUN-2025 11:38:38)
2,KRIBHCO,6,7,,KRIBHCO-S-7,1,0,K, 	(26-JUN-2025 11:38:38)
2,KRIBHCO,6,8,,KRIBHCO-S-8,1,0,K, 	(26-JUN-2025 11:38:38)
2,KRIBHCO,6,9,,KRIBHCO-S-9,1,0,K, 	(26-JUN-2025 11:38:38)
2,KRIBHCO,6,10,,KRIBHCO-S-10,1,0,K, 	(26-JUN-2025 11:38:38)
2,KRIBHCO,6,11,,KRIBHCO-S-11,1,0,K, 	(26-JUN-2025 11:38:38)
2,KRIBHCO,6,12,,KRIBHCO-S-12,1,0,K, 	(26-JUN-2025 11:38:38)
2,DFPCL,7,1,,DFPCL-S-1,1,0,K, 	(26-JUN-2025 11:38:38)
2,DFPCL,7,2,,DFPCL-S-2,1,0,K, 	(26-JUN-2025 11:38:38)
2,DFPCL,7,3,,DFPCL-S-3,1,0,K, 	(26-JUN-2025 11:38:38)
2,DFPCL,7,4,,DFPCL-S-4,1,0,K, 	(26-JUN-2025 11:38:38)
2,DFPCL,7,5,,DFPCL-S-5,1,0,K, 	(26-JUN-2025 11:38:38)
2,DFPCL,7,6,,DFPCL-S-6,1,0,K, 	(26-JUN-2025 11:38:38)
2,DFPCL,7,7,,DFPCL-S-7,1,0,K, 	(26-JUN-2025 11:38:38)
2,DFPCL,7,8,,DFPCL-S-8,1,0,K, 	(26-JUN-2025 11:38:38)
2,DFPCL,7,9,,DFPCL-S-9,1,0,K, 	(26-JUN-2025 11:38:38)
2,DFPCL,7,10,,DFPCL-S-10,1,0,K, 	(26-JUN-2025 11:38:38)
2,TPL,11,1,,TPL-S-1,1,0,K, 	(26-JUN-2025 11:38:38)
2,IGL,13,1,,IGL-S-1,1,0,K, 	(26-JUN-2025 11:38:38)
2,IGL,13,2,,IGL-S-2,1,0,K, 	(26-JUN-2025 11:38:38)
2,IGL,13,3,,IGL-S-3,1,0,K, 	(26-JUN-2025 11:38:38)
2,IGL,13,4,,IGL-S-4,1,0,K, 	(26-JUN-2025 11:38:38)
2,IGL,13,5,,IGL-S-5,1,0,K, 	(26-JUN-2025 11:38:38)
2,IGL,13,6,,IGL-S-6,1,0,K, 	(26-JUN-2025 11:38:38)
2,BPCL,14,1,,BPCL-S-1,1,0,K, 	(26-JUN-2025 11:38:38)
2,BPCL,14,2,,BPCL-S-2,1,0,K, 	(26-JUN-2025 11:38:38)
2,BPCL,14,3,,BPCL-S-3,1,0,K, 	(26-JUN-2025 11:38:38)
2,HPCL,15,1,,HPCL-S-1,1,0,K, 	(26-JUN-2025 11:38:38)
2,HPCL,15,2,,HPCL-S-2,1,0,K, 	(26-JUN-2025 11:38:38)
2,HPCL,15,3,,HPCL-S-3,1,0,K, 	(26-JUN-2025 11:38:38)
2,HPCL,15,4,,HPCL-S-4,1,0,K, 	(26-JUN-2025 11:38:38)
2,HPCL,15,5,,HPCL-S-5,1,0,K, 	(26-JUN-2025 11:38:38)
2,HPCL,15,6,,HPCL-S-6,1,0,K, 	(26-JUN-2025 11:38:38)
2,HPCL,15,7,,HPCL-S-7,1,0,K, 	(26-JUN-2025 11:38:38)
2,HPCL,15,8,,HPCL-S-8,1,0,K, 	(26-JUN-2025 11:38:38)
2,HPCL,15,9,,HPCL-S-9,1,0,K, 	(26-JUN-2025 11:38:38)
2,HPCL,15,10,,HPCL-S-10,1,0,K, 	(26-JUN-2025 11:38:38)
2,HPCL,15,11,,HPCL-S-11,1,0,K, 	(26-JUN-2025 11:38:38)
2,HPCL,15,12,,HPCL-S-12,1,0,K, 	(26-JUN-2025 11:38:38)
2,HPCL,15,13,,HPCL-S-13,1,0,K, 	(26-JUN-2025 11:38:38)
2,HPCL,15,14,,HPCL-S-14,1,0,K, 	(26-JUN-2025 11:38:38)
2,HPCL,15,15,,HPCL-S-15,1,0,K, 	(26-JUN-2025 11:38:38)
2,HPCL,15,16,,HPCL-S-16,1,0,K, 	(26-JUN-2025 11:38:38)
2,HPCL,15,17,,HPCL-S-17,1,0,K, 	(26-JUN-2025 11:38:38)
2,HPCL,15,18,,HPCL-S-18,1,0,K, 	(26-JUN-2025 11:38:38)
2,GSFC,18,1,,GSFC-S-1,1,0,K, 	(26-JUN-2025 11:38:38)
2,GSFC,18,2,,GSFC-S-2,1,0,K, 	(26-JUN-2025 11:38:38)
2,GSFC,18,3,,GSFC-S-3,1,0,K, 	(26-JUN-2025 11:38:38)
2,GSFC,18,4,,GSFC-S-4,1,0,K, 	(26-JUN-2025 11:38:38)
2,GSFC,18,5,,GSFC-S-5,1,0,K, 	(26-JUN-2025 11:38:38)
2,GSFC,18,6,,GSFC-S-6,1,0,K, 	(26-JUN-2025 11:38:38)
2,GSFC,18,7,,GSFC-S-7,1,0,K, 	(26-JUN-2025 11:38:38)
2,GSFC,18,8,,GSFC-S-8,1,0,K, 	(26-JUN-2025 11:38:38)
2,GSFC,18,9,,GSFC-S-9,1,0,K, 	(26-JUN-2025 11:38:38)
2,GSFC,18,10,,GSFC-S-10,1,0,K, 	(26-JUN-2025 11:38:38)
2,GSFC,18,11,,GSFC-S-11,1,0,K, 	(26-JUN-2025 11:38:38)
2,GSFC,18,12,,GSFC-S-12,1,0,K, 	(26-JUN-2025 11:38:38)
2,GSFC,18,13,,GSFC-S-13,1,0,K, 	(26-JUN-2025 11:38:38)
2,GSFC,18,14,,GSFC-S-14,1,0,K, 	(26-JUN-2025 11:38:38)
2,ATGL,19,1,,ATGL-S-1,1,0,K, 	(26-JUN-2025 11:38:38)
2,AMNS,20,1,,AMNS-S-1,1,0,K, 	(26-JUN-2025 11:38:38)
2,AMNS,20,2,,AMNS-S-2,1,0,K, 	(26-JUN-2025 11:38:38)
2,AMNS,20,3,,AMNS-S-3,1,0,K, 	(26-JUN-2025 11:38:38)
2,AMNS,20,4,,AMNS-S-4,1,0,K, 	(26-JUN-2025 11:38:38)
