

<<START>>,<<FMS_SUPPLY_CONT_TRANSPTR>>,,,,,,,, 	(13-MAY-2025 09:09:46)
 
COMPANY_CD, COUNTERPARTY_CD, AGMT_NO, AGMT_REV, CONT_NO, CONT_REV, CONTRACT_TYPE, TRANSPORTER_CD, PLANT_SEQ_NO,TIMESTAMP,
2,2,0,0,124003,0,,4,8, 	(13-MAY-2025 09:09:46)
2,2,0,0,124003,0,,4,9, 	(13-MAY-2025 09:09:46)
2,2,0,0,124003,0,,4,1, 	(13-MAY-2025 09:09:46)	 (Not Inserted)
2,2,0,0,124003,0,,4,1, 	(13-MAY-2025 09:09:46)	 (Not Inserted)
2,2,0,0,124003,0,,4,3, 	(13-MAY-2025 09:09:46)	 (Not Inserted)
2,2,0,0,124003,0,,4,4, 	(13-MAY-2025 09:09:46)	 (Not Inserted)
2,2,0,0,124003,0,,4,5, 	(13-MAY-2025 09:09:46)	 (Not Inserted)
2,2,0,0,124003,0,,4,6, 	(13-MAY-2025 09:09:46)	 (Not Inserted)
2,2,0,0,124003,0,,4,7, 	(13-MAY-2025 09:09:46)	 (Not Inserted)
2,2,0,0,124003,0,,4,8, 	(13-MAY-2025 09:09:46)	 (Not Inserted)
2,2,0,0,124003,0,,4,9, 	(13-MAY-2025 09:09:46)	 (Not Inserted)
2,2,0,0,124002,0,,4,1, 	(13-MAY-2025 09:09:46)
2,2,0,0,124002,0,,4,1, 	(13-MAY-2025 09:09:46)	 (Not Inserted)
2,2,0,0,124002,0,,4,3, 	(13-MAY-2025 09:09:46)
2,2,0,0,124002,0,,4,4, 	(13-MAY-2025 09:09:46)
2,2,0,0,124002,0,,4,5, 	(13-MAY-2025 09:09:46)
2,2,0,0,124002,0,,4,6, 	(13-MAY-2025 09:09:46)
2,2,0,0,124002,0,,4,7, 	(13-MAY-2025 09:09:46)
2,2,0,0,124002,0,,4,8, 	(13-MAY-2025 09:09:46)
2,2,0,0,124002,0,,4,9, 	(13-MAY-2025 09:09:46)
2,2,0,0,124005,0,,4,1, 	(13-MAY-2025 09:09:46)
2,2,0,0,124005,0,,4,1, 	(13-MAY-2025 09:09:46)	 (Not Inserted)
2,2,0,0,124005,0,,4,3, 	(13-MAY-2025 09:09:46)
2,2,0,0,124005,0,,4,4, 	(13-MAY-2025 09:09:46)
2,2,0,0,124005,0,,4,5, 	(13-MAY-2025 09:09:46)
2,2,0,0,124005,0,,4,6, 	(13-MAY-2025 09:09:46)
2,2,0,0,124005,0,,4,7, 	(13-MAY-2025 09:09:46)
2,2,0,0,124005,0,,4,8, 	(13-MAY-2025 09:09:46)
2,2,0,0,124005,0,,4,9, 	(13-MAY-2025 09:09:46)
2,2,0,0,124004,0,,4,1, 	(13-MAY-2025 09:09:46)
2,2,0,0,124004,0,,4,1, 	(13-MAY-2025 09:09:46)	 (Not Inserted)
2,2,0,0,124004,0,,4,3, 	(13-MAY-2025 09:09:46)
2,2,0,0,124004,0,,4,4, 	(13-MAY-2025 09:09:46)
2,2,0,0,124004,0,,4,5, 	(13-MAY-2025 09:09:46)
2,2,0,0,124004,0,,4,6, 	(13-MAY-2025 09:09:46)
2,2,0,0,124004,0,,4,7, 	(13-MAY-2025 09:09:46)
2,2,0,0,124004,0,,4,8, 	(13-MAY-2025 09:09:46)
2,2,0,0,124004,0,,4,9, 	(13-MAY-2025 09:09:46)
2,2,0,0,124001,0,,4,1, 	(13-MAY-2025 09:09:46)
2,2,0,0,124001,0,,4,1, 	(13-MAY-2025 09:09:46)	 (Not Inserted)
2,2,0,0,124001,0,,4,3, 	(13-MAY-2025 09:09:46)
2,2,0,0,124001,0,,4,4, 	(13-MAY-2025 09:09:46)
2,2,0,0,124001,0,,4,5, 	(13-MAY-2025 09:09:46)
2,2,0,0,124001,0,,4,6, 	(13-MAY-2025 09:09:46)
2,2,0,0,124001,0,,4,7, 	(13-MAY-2025 09:09:46)
2,2,0,0,124001,0,,4,8, 	(13-MAY-2025 09:09:46)
2,2,0,0,124001,0,,4,9, 	(13-MAY-2025 09:09:46)
2,2,0,0,124004,0,,4,1, 	(13-MAY-2025 09:09:46)	 (Not Inserted)
2,2,0,0,124004,0,,4,1, 	(13-MAY-2025 09:09:46)	 (Not Inserted)
2,2,0,0,124004,0,,4,3, 	(13-MAY-2025 09:09:46)	 (Not Inserted)
2,2,0,0,124004,0,,4,4, 	(13-MAY-2025 09:09:46)	 (Not Inserted)
2,2,0,0,124004,0,,4,5, 	(13-MAY-2025 09:09:46)	 (Not Inserted)
2,2,0,0,124004,0,,4,6, 	(13-MAY-2025 09:09:46)	 (Not Inserted)
2,2,0,0,124004,0,,4,7, 	(13-MAY-2025 09:09:46)	 (Not Inserted)
2,2,0,0,124004,0,,4,8, 	(13-MAY-2025 09:09:46)	 (Not Inserted)
2,2,0,0,124004,0,,4,9, 	(13-MAY-2025 09:09:46)	 (Not Inserted)
2,2,0,0,124001,0,,4,1, 	(13-MAY-2025 09:09:46)	 (Not Inserted)
2,2,0,0,124001,0,,4,1, 	(13-MAY-2025 09:09:46)	 (Not Inserted)
2,2,0,0,124001,0,,4,3, 	(13-MAY-2025 09:09:46)	 (Not Inserted)
2,2,0,0,124001,0,,4,4, 	(13-MAY-2025 09:09:46)	 (Not Inserted)
2,2,0,0,124001,0,,4,5, 	(13-MAY-2025 09:09:46)	 (Not Inserted)
2,2,0,0,124001,0,,4,6, 	(13-MAY-2025 09:09:46)	 (Not Inserted)
2,2,0,0,124001,0,,4,7, 	(13-MAY-2025 09:09:46)	 (Not Inserted)
2,2,0,0,124001,0,,4,8, 	(13-MAY-2025 09:09:46)	 (Not Inserted)
2,2,0,0,124001,0,,4,9, 	(13-MAY-2025 09:09:46)	 (Not Inserted)
2,2,0,0,124002,0,,4,1, 	(13-MAY-2025 09:09:46)	 (Not Inserted)
2,2,0,0,124002,0,,4,1, 	(13-MAY-2025 09:09:46)	 (Not Inserted)
2,2,0,0,124002,0,,4,3, 	(13-MAY-2025 09:09:46)	 (Not Inserted)
2,2,0,0,124002,0,,4,4, 	(13-MAY-2025 09:09:46)	 (Not Inserted)
2,2,0,0,124002,0,,4,5, 	(13-MAY-2025 09:09:46)	 (Not Inserted)
2,2,0,0,124002,0,,4,6, 	(13-MAY-2025 09:09:46)	 (Not Inserted)
2,2,0,0,124002,0,,4,7, 	(13-MAY-2025 09:09:46)	 (Not Inserted)
2,2,0,0,124002,0,,4,8, 	(13-MAY-2025 09:09:46)	 (Not Inserted)
2,2,0,0,124002,0,,4,9, 	(13-MAY-2025 09:09:46)	 (Not Inserted)
2,2,0,0,124005,0,,4,1, 	(13-MAY-2025 09:09:46)	 (Not Inserted)
2,2,0,0,124005,0,,4,1, 	(13-MAY-2025 09:09:46)	 (Not Inserted)
2,2,0,0,124005,0,,4,3, 	(13-MAY-2025 09:09:46)	 (Not Inserted)
2,2,0,0,124005,0,,4,4, 	(13-MAY-2025 09:09:46)	 (Not Inserted)
2,2,0,0,124005,0,,4,5, 	(13-MAY-2025 09:09:46)	 (Not Inserted)
2,2,0,0,124005,0,,4,6, 	(13-MAY-2025 09:09:46)	 (Not Inserted)
2,2,0,0,124005,0,,4,7, 	(13-MAY-2025 09:09:46)	 (Not Inserted)
2,2,0,0,124005,0,,4,8, 	(13-MAY-2025 09:09:46)	 (Not Inserted)
2,2,0,0,124005,0,,4,9, 	(13-MAY-2025 09:09:46)	 (Not Inserted)
2,2,0,0,124006,1,,4,1, 	(13-MAY-2025 09:09:46)
2,2,0,0,124006,1,,4,1, 	(13-MAY-2025 09:09:46)	 (Not Inserted)
2,2,0,0,124006,1,,4,3, 	(13-MAY-2025 09:09:46)
2,2,0,0,124006,1,,4,4, 	(13-MAY-2025 09:09:46)
2,2,0,0,124006,1,,4,5, 	(13-MAY-2025 09:09:46)
2,2,0,0,124006,1,,4,6, 	(13-MAY-2025 09:09:46)
2,2,0,0,124006,1,,4,7, 	(13-MAY-2025 09:09:46)
2,2,0,0,124006,1,,4,8, 	(13-MAY-2025 09:09:46)
2,2,0,0,124006,1,,4,9, 	(13-MAY-2025 09:09:46)
2,2,0,0,124006,1,,4,1, 	(13-MAY-2025 09:09:46)	 (Not Inserted)
2,2,0,0,124006,1,,4,1, 	(13-MAY-2025 09:09:46)	 (Not Inserted)
2,2,0,0,124006,1,,4,3, 	(13-MAY-2025 09:09:46)	 (Not Inserted)
2,2,0,0,124006,1,,4,4, 	(13-MAY-2025 09:09:46)	 (Not Inserted)
2,2,0,0,124006,1,,4,5, 	(13-MAY-2025 09:09:46)	 (Not Inserted)
2,2,0,0,124006,1,,4,6, 	(13-MAY-2025 09:09:46)	 (Not Inserted)
2,2,0,0,124006,1,,4,7, 	(13-MAY-2025 09:09:46)	 (Not Inserted)
2,2,0,0,124006,1,,4,8, 	(13-MAY-2025 09:09:46)	 (Not Inserted)
2,2,0,0,124006,1,,4,9, 	(13-MAY-2025 09:09:46)	 (Not Inserted)
2,3,1,3,75,3,,45,2, 	(13-MAY-2025 09:09:46)	 (Not Inserted)
2,3,1,3,77,1,,45,2, 	(13-MAY-2025 09:09:46)	 (Not Inserted)
