

<<START>>,<<FMS_INVOICE_MST_TAXCD_UPDATE>>,, 	(23-JAN-2026 10:49:08)
 
COMPANY_CD,COUNTERPARTY_CD,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,CONTRACT_TYPE,BU_UNIT,BU_STATE_TIN,BU_CONTACT_PERSON_CD,PLANT_SEQ_NO,CONTACT_PERSON_CD,TIMESTAMP,
2,1 , 3,0,14001,0,Q,1,24,5,2,46,72, 	(23-JAN-2026 10:50:10)
2,1 , 3,0,14001,0,Q,1,24,5,3,15,72, 	(23-JAN-2026 10:50:10)
2,1 , 3,0,14001,0,Q,1,24,5,3,15,72, 	(23-JAN-2026 10:50:10)
2,1 , 3,0,14001,0,Q,1,24,5,4,41,72, 	(23-JAN-2026 10:50:10)
2,1 , 3,0,14001,0,Q,1,24,5,4,41,72, 	(23-JAN-2026 10:50:10)
2,1 , 3,0,14001,0,Q,1,24,5,5,16,72, 	(23-JAN-2026 10:50:10)
2,1 , 3,0,14001,0,Q,1,24,5,5,16,72, 	(23-JAN-2026 10:50:10)
2,1 , 3,0,14001,0,Q,1,24,5,7,15,72, 	(23-JAN-2026 10:50:10)
2,1 , 3,0,14001,0,Q,1,24,5,7,15,72, 	(23-JAN-2026 10:50:10)
2,1 , 3,0,14001,0,Q,1,24,5,8,23,72, 	(23-JAN-2026 10:50:10)
2,1 , 3,0,14001,0,Q,1,24,5,8,23,72, 	(23-JAN-2026 10:50:11)
2,1 , 3,0,14001,0,Q,1,24,5,9,39,72, 	(23-JAN-2026 10:50:11)
2,1 , 3,0,14001,0,Q,1,24,5,9,39,72, 	(23-JAN-2026 10:50:11)
2,1 , 3,0,14001,0,Q,1,24,5,1,24,72, 	(23-JAN-2026 10:50:11)
2,1 , 3,0,14001,0,Q,1,24,5,1,24,72, 	(23-JAN-2026 10:50:11)
2,1 , 3,0,14001,0,Q,1,24,5,2,46,72, 	(23-JAN-2026 10:50:11)
2,1 , 3,0,14001,0,Q,1,24,5,2,46,72, 	(23-JAN-2026 10:50:11)
2,1 , 3,0,14001,0,Q,1,24,5,3,15,72, 	(23-JAN-2026 10:50:11)
2,1 , 3,0,14001,0,Q,1,24,5,4,41,72, 	(23-JAN-2026 10:50:11)
2,1 , 3,0,14001,0,Q,1,24,5,4,41,72, 	(23-JAN-2026 10:50:11)
2,1 , 3,0,14001,0,Q,1,24,5,5,16,72, 	(23-JAN-2026 10:50:11)
2,1 , 3,0,14001,0,Q,1,24,5,5,16,72, 	(23-JAN-2026 10:50:11)
2,1 , 3,0,14001,0,Q,1,24,5,7,15,72, 	(23-JAN-2026 10:50:11)
2,1 , 3,0,14001,0,Q,1,24,5,7,15,72, 	(23-JAN-2026 10:50:11)
2,1 , 3,0,14001,0,Q,1,24,5,8,23,72, 	(23-JAN-2026 10:50:11)
2,1 , 3,0,14001,0,Q,1,24,5,8,23,72, 	(23-JAN-2026 10:50:11)
2,1 , 3,0,14001,0,Q,1,24,5,9,39,72, 	(23-JAN-2026 10:50:11)
2,1 , 3,0,14001,0,Q,1,24,5,9,39,72, 	(23-JAN-2026 10:50:11)
2,1 , 1,0,21001,0,O,1,24,5,3,15,67, 	(23-JAN-2026 10:50:11)
2,1 , 1,0,21001,0,O,1,24,5,3,15,67, 	(23-JAN-2026 10:50:11)
2,1 , 1,0,21001,0,O,1,24,5,9,39,67, 	(23-JAN-2026 10:50:11)
2,1 , 1,0,21001,0,O,1,24,5,9,39,67, 	(23-JAN-2026 10:50:11)
2,1 , 1,0,21001,0,O,1,24,5,3,15,67, 	(23-JAN-2026 10:50:11)
2,3 , 5,1,19002,0,Q,1,24,5,1,1,67, 	(23-JAN-2026 10:50:11)
2,3 , 5,1,19002,0,Q,1,24,5,1,1,67, 	(23-JAN-2026 10:50:11)
2,3 , 5,1,19002,0,Q,1,24,5,1,1,67, 	(23-JAN-2026 10:50:11)
2,3 , 5,1,19004,0,Q,1,24,5,1,1,67, 	(23-JAN-2026 10:50:11)
2,3 , 5,1,19004,0,Q,1,24,5,1,1,67, 	(23-JAN-2026 10:50:11)
2,3 , 5,1,19004,0,Q,1,24,5,1,1,67, 	(23-JAN-2026 10:50:11)
2,3 , 5,1,19003,0,Q,1,24,5,1,1,67, 	(23-JAN-2026 10:50:11)
2,3 , 5,1,19003,0,Q,1,24,5,1,1,67, 	(23-JAN-2026 10:50:11)
2,3 , 5,1,19003,0,Q,1,24,5,1,1,67, 	(23-JAN-2026 10:50:11)
2,3 , 5,1,19005,0,Q,1,24,5,1,1,67, 	(23-JAN-2026 10:50:11)
2,3 , 5,1,19005,0,Q,1,24,5,1,1,67, 	(23-JAN-2026 10:50:11)
2,3 , 5,1,19005,0,Q,1,24,5,1,1,67, 	(23-JAN-2026 10:50:11)
2,3 , 2,0,17002,0,Q,1,24,5,1,1,67, 	(23-JAN-2026 10:50:11)
2,3 , 2,0,17002,0,Q,1,24,5,1,1,67, 	(23-JAN-2026 10:50:11)
2,3 , 2,0,17002,0,Q,1,24,5,1,1,67, 	(23-JAN-2026 10:50:11)
2,3 , 3,0,17003,0,Q,1,24,5,1,1,67, 	(23-JAN-2026 10:50:11)
2,3 , 3,0,17003,0,Q,1,24,5,1,1,67, 	(23-JAN-2026 10:50:11)
2,3 , 3,0,17003,0,Q,1,24,5,1,1,67, 	(23-JAN-2026 10:50:11)
2,3 , 5,0,19007,0,Q,1,24,5,1,1,67, 	(23-JAN-2026 10:50:11)
2,3 , 5,0,19007,0,Q,1,24,5,1,1,67, 	(23-JAN-2026 10:50:11)
2,3 , 5,0,19007,0,Q,1,24,5,1,1,67, 	(23-JAN-2026 10:50:11)
2,3 , 5,0,19008,0,Q,1,24,5,1,1,67, 	(23-JAN-2026 10:50:11)
2,3 , 5,0,19008,0,Q,1,24,5,1,1,67, 	(23-JAN-2026 10:50:11)
2,3 , 5,0,19008,0,Q,1,24,5,1,1,67, 	(23-JAN-2026 10:50:11)
2,3 , 5,0,19009,0,Q,1,24,5,1,1,67, 	(23-JAN-2026 10:50:11)
2,3 , 5,0,19009,0,Q,1,24,5,1,1,67, 	(23-JAN-2026 10:50:11)
2,3 , 5,0,19009,0,Q,1,24,5,1,1,67, 	(23-JAN-2026 10:50:11)
2,3 , 5,0,19010,0,Q,1,24,5,1,1,67, 	(23-JAN-2026 10:50:11)
2,3 , 5,0,19010,0,Q,1,24,5,1,1,67, 	(23-JAN-2026 10:50:11)
2,3 , 5,0,19010,0,Q,1,24,5,1,1,67, 	(23-JAN-2026 10:50:11)
2,3 , 4,0,18002,0,Q,1,24,5,1,1,67, 	(23-JAN-2026 10:50:11)
2,3 , 4,0,18002,0,Q,1,24,5,1,1,67, 	(23-JAN-2026 10:50:11)
2,3 , 4,0,18002,0,Q,1,24,5,1,1,67, 	(23-JAN-2026 10:50:11)
2,3 , 4,0,18002,0,Q,1,24,5,1,1,67, 	(23-JAN-2026 10:50:11)
2,3 , 4,0,18002,0,Q,1,24,5,1,1,67, 	(23-JAN-2026 10:50:11)
2,3 , 4,0,18002,0,Q,1,24,5,1,1,67, 	(23-JAN-2026 10:50:11)
2,3 , 4,0,18002,0,Q,1,24,5,1,1,67, 	(23-JAN-2026 10:50:11)
2,3 , 4,0,18002,0,Q,1,24,5,1,1,67, 	(23-JAN-2026 10:50:11)
2,3 , 4,0,18002,0,Q,1,24,5,1,1,67, 	(23-JAN-2026 10:50:11)
2,3 , 4,0,18002,0,Q,1,24,5,1,1,67, 	(23-JAN-2026 10:50:11)
2,3 , 4,0,18002,0,Q,1,24,5,1,1,67, 	(23-JAN-2026 10:50:11)
2,3 , 4,0,18002,0,Q,1,24,5,1,1,67, 	(23-JAN-2026 10:50:11)
2,3 , 4,0,18002,0,Q,1,24,5,1,1,67, 	(23-JAN-2026 10:50:11)
2,3 , 4,0,18002,0,Q,1,24,5,1,1,67, 	(23-JAN-2026 10:50:11)
2,3 , 4,0,18002,0,Q,1,24,5,1,1,67, 	(23-JAN-2026 10:50:11)
2,3 , 4,0,18002,0,Q,1,24,5,1,1,67, 	(23-JAN-2026 10:50:11)
2,3 , 4,0,18002,0,Q,1,24,5,1,1,67, 	(23-JAN-2026 10:50:11)
2,3 , 4,0,18002,0,Q,1,24,5,1,1,67, 	(23-JAN-2026 10:50:11)
2,3 , 4,0,18002,0,Q,1,24,5,1,1,67, 	(23-JAN-2026 10:50:11)
2,3 , 4,0,18002,0,Q,1,24,5,1,1,67, 	(23-JAN-2026 10:50:11)
2,3 , 4,0,18002,0,Q,1,24,5,1,1,67, 	(23-JAN-2026 10:50:12)
2,3 , 4,0,18002,0,Q,1,24,5,1,1,67, 	(23-JAN-2026 10:50:12)
2,3 , 4,0,18002,0,Q,1,24,5,1,1,67, 	(23-JAN-2026 10:50:12)
2,3 , 4,0,18002,0,Q,1,24,5,1,1,67, 	(23-JAN-2026 10:50:12)
2,3 , 4,0,18002,0,Q,1,24,5,1,1,67, 	(23-JAN-2026 10:50:12)
2,3 , 4,0,18002,0,Q,1,24,5,1,1,67, 	(23-JAN-2026 10:50:12)
2,3 , 4,0,18002,0,Q,1,24,5,1,1,67, 	(23-JAN-2026 10:50:12)
2,3 , 4,0,18002,0,Q,1,24,5,1,1,67, 	(23-JAN-2026 10:50:12)
2,3 , 4,0,18002,0,Q,1,24,5,1,1,67, 	(23-JAN-2026 10:50:12)
2,3 , 4,0,18002,0,Q,1,24,5,1,1,67, 	(23-JAN-2026 10:50:12)
2,3 , 4,0,18002,0,Q,1,24,5,1,1,67, 	(23-JAN-2026 10:50:12)
2,3 , 4,0,18002,0,Q,1,24,5,1,1,67, 	(23-JAN-2026 10:50:12)
2,3 , 4,0,18002,0,Q,1,24,5,1,1,67, 	(23-JAN-2026 10:50:12)
2,3 , 4,0,18002,0,Q,1,24,5,1,1,67, 	(23-JAN-2026 10:50:12)
2,3 , 4,0,18002,0,Q,1,24,5,1,1,67, 	(23-JAN-2026 10:50:12)
2,3 , 4,0,18002,0,Q,1,24,5,1,1,67, 	(23-JAN-2026 10:50:12)
2,3 , 4,0,18002,0,Q,1,24,5,1,1,67, 	(23-JAN-2026 10:50:12)
2,3 , 4,0,18002,0,Q,1,24,5,1,1,67, 	(23-JAN-2026 10:50:12)
2,3 , 5,0,19013,0,Q,1,24,5,1,1,67, 	(23-JAN-2026 10:50:12)
2,3 , 5,0,19013,0,Q,1,24,5,1,1,67, 	(23-JAN-2026 10:50:12)
2,3 , 1,0,15003,0,Q,1,24,5,1,1,72, 	(23-JAN-2026 10:50:12)
2,3 , 1,0,15003,0,Q,1,24,5,1,1,72, 	(23-JAN-2026 10:50:12)
2,3 , 1,0,15003,0,Q,1,24,5,1,1,72, 	(23-JAN-2026 10:50:12)
2,3 , 1,0,15003,0,Q,1,24,5,1,1,72, 	(23-JAN-2026 10:50:12)
2,3 , 1,0,15003,0,Q,1,24,5,1,1,72, 	(23-JAN-2026 10:50:12)
2,3 , 1,0,15003,0,Q,1,24,5,1,1,72, 	(23-JAN-2026 10:50:12)
2,3 , 1,0,15003,0,Q,1,24,5,1,1,72, 	(23-JAN-2026 10:50:12)
2,3 , 1,0,15003,0,Q,1,24,5,1,1,0, 	(23-JAN-2026 10:50:12)	 (Not Inserted)
2,3 , 1,0,15003,0,Q,1,24,5,1,1,0, 	(23-JAN-2026 10:50:12)	 (Not Inserted)
2,3 , 1,0,15003,0,Q,1,24,5,1,1,0, 	(23-JAN-2026 10:50:12)	 (Not Inserted)
2,3 , 1,0,15003,0,Q,1,24,5,1,1,0, 	(23-JAN-2026 10:50:12)	 (Not Inserted)
2,3 , 1,0,15003,0,Q,1,24,5,1,1,0, 	(23-JAN-2026 10:50:12)	 (Not Inserted)
2,3 , 1,0,15003,0,Q,1,24,5,1,1,0, 	(23-JAN-2026 10:50:12)	 (Not Inserted)
2,3 , 1,0,15003,0,Q,1,24,5,1,1,0, 	(23-JAN-2026 10:50:12)	 (Not Inserted)
2,3 , 1,0,15003,0,Q,1,24,5,1,1,0, 	(23-JAN-2026 10:50:12)	 (Not Inserted)
2,3 , 1,0,15003,0,Q,1,24,5,1,1,0, 	(23-JAN-2026 10:50:12)	 (Not Inserted)
2,3 , 1,0,15003,0,Q,1,24,5,1,1,0, 	(23-JAN-2026 10:50:12)	 (Not Inserted)
2,3 , 1,0,15003,0,Q,1,24,5,1,1,0, 	(23-JAN-2026 10:50:12)	 (Not Inserted)
2,3 , 1,0,15003,0,Q,1,24,5,1,1,0, 	(23-JAN-2026 10:50:12)	 (Not Inserted)
2,3 , 1,0,15003,0,Q,1,24,5,1,1,0, 	(23-JAN-2026 10:50:12)	 (Not Inserted)
2,3 , 1,0,15003,0,Q,1,24,5,1,1,0, 	(23-JAN-2026 10:50:12)	 (Not Inserted)
2,3 , 1,0,15003,0,Q,1,24,5,1,1,0, 	(23-JAN-2026 10:50:12)	 (Not Inserted)
2,3 , 1,0,15003,0,Q,1,24,5,1,1,0, 	(23-JAN-2026 10:50:12)	 (Not Inserted)
2,3 , 1,0,15003,0,Q,1,24,5,1,1,0, 	(23-JAN-2026 10:50:12)	 (Not Inserted)
2,3 , 1,0,15003,0,Q,1,24,5,1,1,0, 	(23-JAN-2026 10:50:12)	 (Not Inserted)
2,3 , 1,0,15003,0,Q,1,24,5,1,1,0, 	(23-JAN-2026 10:50:12)	 (Not Inserted)
2,3 , 1,0,15003,0,Q,1,24,5,1,1,0, 	(23-JAN-2026 10:50:12)	 (Not Inserted)
2,3 , 1,0,15003,0,Q,1,24,5,1,1,0, 	(23-JAN-2026 10:50:12)	 (Not Inserted)
2,3 , 1,0,15003,0,Q,1,24,5,1,1,0, 	(23-JAN-2026 10:50:12)	 (Not Inserted)
2,3 , 1,0,15003,0,Q,1,24,5,1,1,0, 	(23-JAN-2026 10:50:12)	 (Not Inserted)
2,3 , 1,0,15003,0,Q,1,24,5,1,1,0, 	(23-JAN-2026 10:50:12)	 (Not Inserted)
2,3 , 1,0,15003,0,Q,1,24,5,1,1,0, 	(23-JAN-2026 10:50:12)	 (Not Inserted)
2,3 , 5,0,19012,0,Q,1,24,5,1,1,67, 	(23-JAN-2026 10:50:12)
2,3 , 5,0,19012,0,Q,1,24,5,1,1,67, 	(23-JAN-2026 10:50:12)
2,3 , 5,0,19012,0,Q,1,24,5,1,1,67, 	(23-JAN-2026 10:50:12)
2,3 , 5,0,19011,0,Q,1,24,5,1,1,67, 	(23-JAN-2026 10:50:12)
2,3 , 5,0,19011,0,Q,1,24,5,1,1,67, 	(23-JAN-2026 10:50:12)
2,3 , 5,0,19011,0,Q,1,24,5,1,1,67, 	(23-JAN-2026 10:50:12)
2,3 , 1,0,16002,0,Q,1,24,5,1,1,0, 	(23-JAN-2026 10:50:12)	 (Not Inserted)
2,3 , 1,0,16002,0,Q,1,24,5,1,1,0, 	(23-JAN-2026 10:50:12)	 (Not Inserted)
2,3 , 1,0,16002,0,Q,1,24,5,1,1,0, 	(23-JAN-2026 10:50:12)	 (Not Inserted)
2,3 , 1,0,16002,0,Q,1,24,5,1,1,0, 	(23-JAN-2026 10:50:12)	 (Not Inserted)
2,3 , 1,0,16002,0,Q,1,24,5,1,1,0, 	(23-JAN-2026 10:50:12)	 (Not Inserted)
2,3 , 1,0,16002,0,Q,1,24,5,1,1,0, 	(23-JAN-2026 10:50:12)	 (Not Inserted)
2,3 , 1,0,16002,0,Q,1,24,5,1,1,0, 	(23-JAN-2026 10:50:12)	 (Not Inserted)
2,3 , 1,0,16002,0,Q,1,24,5,1,1,0, 	(23-JAN-2026 10:50:12)	 (Not Inserted)
2,3 , 1,0,16002,0,Q,1,24,5,1,1,0, 	(23-JAN-2026 10:50:12)	 (Not Inserted)
2,3 , 1,0,16002,0,Q,1,24,5,1,1,0, 	(23-JAN-2026 10:50:12)	 (Not Inserted)
2,3 , 1,0,16002,0,Q,1,24,5,1,1,0, 	(23-JAN-2026 10:50:12)	 (Not Inserted)
2,3 , 1,0,16002,0,Q,1,24,5,1,1,0, 	(23-JAN-2026 10:50:12)	 (Not Inserted)
2,3 , 1,0,16002,0,Q,1,24,5,1,1,0, 	(23-JAN-2026 10:50:12)	 (Not Inserted)
2,3 , 1,0,16002,0,Q,1,24,5,1,1,0, 	(23-JAN-2026 10:50:12)	 (Not Inserted)
2,3 , 1,0,16002,0,Q,1,24,5,1,1,0, 	(23-JAN-2026 10:50:12)	 (Not Inserted)
2,3 , 1,0,16002,0,Q,1,24,5,1,1,0, 	(23-JAN-2026 10:50:12)	 (Not Inserted)
2,3 , 1,0,16002,0,Q,1,24,5,1,1,0, 	(23-JAN-2026 10:50:12)	 (Not Inserted)
2,3 , 1,0,16002,0,Q,1,24,5,1,1,0, 	(23-JAN-2026 10:50:12)	 (Not Inserted)
2,3 , 1,0,16002,0,Q,1,24,5,1,1,0, 	(23-JAN-2026 10:50:12)	 (Not Inserted)
2,3 , 1,0,16002,0,Q,1,24,5,1,1,0, 	(23-JAN-2026 10:50:13)	 (Not Inserted)
2,3 , 1,0,16002,0,Q,1,24,5,1,1,0, 	(23-JAN-2026 10:50:13)	 (Not Inserted)
2,3 , 1,0,16002,0,Q,1,24,5,1,1,0, 	(23-JAN-2026 10:50:13)	 (Not Inserted)
2,3 , 1,0,16002,0,Q,1,24,5,1,1,0, 	(23-JAN-2026 10:50:13)	 (Not Inserted)
2,3 , 1,0,16002,0,Q,1,24,5,1,1,0, 	(23-JAN-2026 10:50:13)	 (Not Inserted)
2,3 , 1,0,16002,0,Q,1,24,5,1,1,0, 	(23-JAN-2026 10:50:13)	 (Not Inserted)
2,3 , 1,0,16002,0,Q,1,24,5,1,1,0, 	(23-JAN-2026 10:50:13)	 (Not Inserted)
2,3 , 1,0,16002,0,Q,1,24,5,1,1,0, 	(23-JAN-2026 10:50:13)	 (Not Inserted)
2,3 , 1,0,16002,0,Q,1,24,5,1,1,0, 	(23-JAN-2026 10:50:13)	 (Not Inserted)
2,3 , 1,0,16002,0,Q,1,24,5,1,1,0, 	(23-JAN-2026 10:50:13)	 (Not Inserted)
2,3 , 1,0,16002,0,Q,1,24,5,1,1,0, 	(23-JAN-2026 10:50:13)	 (Not Inserted)
2,3 , 1,0,16002,0,Q,1,24,5,1,1,0, 	(23-JAN-2026 10:50:13)	 (Not Inserted)
2,3 , 1,0,16002,0,Q,1,24,5,1,1,0, 	(23-JAN-2026 10:50:13)	 (Not Inserted)
2,3 , 1,0,16002,0,Q,1,24,5,1,1,0, 	(23-JAN-2026 10:50:13)	 (Not Inserted)
2,3 , 1,0,16002,0,Q,1,24,5,1,1,0, 	(23-JAN-2026 10:50:13)	 (Not Inserted)
2,3 , 1,0,16002,0,Q,1,24,5,1,1,0, 	(23-JAN-2026 10:50:13)	 (Not Inserted)
2,3 , 1,0,16002,0,Q,1,24,5,1,1,0, 	(23-JAN-2026 10:50:13)	 (Not Inserted)
2,3 , 1,0,16002,0,Q,1,24,5,1,1,0, 	(23-JAN-2026 10:50:13)	 (Not Inserted)
2,3 , 1,0,16002,0,Q,1,24,5,1,1,0, 	(23-JAN-2026 10:50:13)	 (Not Inserted)
2,3 , 5,0,19006,0,Q,1,24,5,1,1,67, 	(23-JAN-2026 10:50:13)
2,3 , 5,0,19006,0,Q,1,24,5,1,1,67, 	(23-JAN-2026 10:50:13)
2,3 , 5,0,19006,0,Q,1,24,5,1,1,67, 	(23-JAN-2026 10:50:13)
2,3 , 6,0,13002,0,Q,1,24,5,1,1,72, 	(23-JAN-2026 10:50:13)
2,3 , 6,0,13002,0,Q,1,24,5,1,1,72, 	(23-JAN-2026 10:50:13)
2,3 , 6,0,13002,0,Q,1,24,5,1,1,72, 	(23-JAN-2026 10:50:13)
2,3 , 6,0,13002,0,Q,1,24,5,1,1,72, 	(23-JAN-2026 10:50:13)
2,3 , 6,0,13002,0,Q,1,24,5,1,1,72, 	(23-JAN-2026 10:50:13)
2,3 , 6,0,13002,0,Q,1,24,5,1,1,72, 	(23-JAN-2026 10:50:13)
2,3 , 6,0,13002,0,Q,1,24,5,1,1,72, 	(23-JAN-2026 10:50:13)
2,3 , 6,0,13002,0,Q,1,24,5,1,1,72, 	(23-JAN-2026 10:50:13)
2,3 , 6,0,13002,0,Q,1,24,5,1,1,72, 	(23-JAN-2026 10:50:13)
2,3 , 6,0,13002,0,Q,1,24,5,1,1,72, 	(23-JAN-2026 10:50:13)
2,3 , 6,0,13002,0,Q,1,24,5,1,1,72, 	(23-JAN-2026 10:50:13)
2,3 , 6,0,13002,0,Q,1,24,5,1,1,72, 	(23-JAN-2026 10:50:13)
2,3 , 6,0,13002,0,Q,1,24,5,1,1,72, 	(23-JAN-2026 10:50:13)
2,3 , 6,0,13002,0,Q,1,24,5,1,1,72, 	(23-JAN-2026 10:50:13)
2,3 , 6,0,13002,0,Q,1,24,5,1,1,72, 	(23-JAN-2026 10:50:13)
2,3 , 6,0,13002,0,Q,1,24,5,1,1,72, 	(23-JAN-2026 10:50:13)
2,3 , 6,0,13002,0,Q,1,24,5,1,1,72, 	(23-JAN-2026 10:50:13)
2,3 , 6,0,13002,0,Q,1,24,5,1,1,72, 	(23-JAN-2026 10:50:13)
2,4 , 5,0,20001,0,Q,1,24,5,1,7,67, 	(23-JAN-2026 10:50:13)
2,4 , 5,0,20001,0,Q,1,24,5,1,7,67, 	(23-JAN-2026 10:50:13)
2,4 , 5,0,20001,0,Q,1,24,5,1,7,67, 	(23-JAN-2026 10:50:13)
2,4 , 5,0,20001,0,Q,1,24,5,1,7,67, 	(23-JAN-2026 10:50:13)
2,4 , 5,0,20001,0,Q,1,24,5,1,7,67, 	(23-JAN-2026 10:50:13)
2,4 , 5,0,20001,0,Q,1,24,5,1,7,67, 	(23-JAN-2026 10:50:13)
2,4 , 5,0,20001,0,Q,1,24,5,1,7,67, 	(23-JAN-2026 10:50:13)
2,4 , 5,0,20001,0,Q,1,24,5,1,7,67, 	(23-JAN-2026 10:50:13)
2,4 , 5,0,20001,0,Q,1,24,5,1,7,67, 	(23-JAN-2026 10:50:13)
2,4 , 5,0,20001,0,Q,1,24,5,1,7,67, 	(23-JAN-2026 10:50:13)
2,4 , 5,0,20001,0,Q,1,24,5,1,7,67, 	(23-JAN-2026 10:50:13)
2,4 , 5,0,20001,0,Q,1,24,5,1,7,67, 	(23-JAN-2026 10:50:13)
2,4 , 5,0,20001,0,Q,1,24,5,1,7,67, 	(23-JAN-2026 10:50:13)
2,4 , 5,0,20001,0,Q,1,24,5,1,7,67, 	(23-JAN-2026 10:50:13)
2,4 , 5,0,20001,0,Q,1,24,5,1,7,67, 	(23-JAN-2026 10:50:13)
2,4 , 5,0,20001,0,Q,1,24,5,1,7,67, 	(23-JAN-2026 10:50:13)
2,4 , 5,0,20001,0,Q,1,24,5,1,7,67, 	(23-JAN-2026 10:50:13)
2,4 , 5,0,20001,0,Q,1,24,5,1,7,67, 	(23-JAN-2026 10:50:13)
2,4 , 5,0,20001,0,Q,1,24,5,1,7,67, 	(23-JAN-2026 10:50:13)
2,4 , 5,0,20001,0,Q,1,24,5,1,7,67, 	(23-JAN-2026 10:50:13)
2,4 , 5,0,20001,0,Q,1,24,5,1,7,67, 	(23-JAN-2026 10:50:13)
2,4 , 5,0,20001,0,Q,1,24,5,1,7,67, 	(23-JAN-2026 10:50:13)
2,4 , 5,0,20001,0,Q,1,24,5,1,7,67, 	(23-JAN-2026 10:50:13)
2,4 , 5,0,20001,0,Q,1,24,5,1,7,67, 	(23-JAN-2026 10:50:13)
2,4 , 5,0,20001,0,Q,1,24,5,1,7,67, 	(23-JAN-2026 10:50:13)
2,4 , 5,0,20001,0,Q,1,24,5,1,7,67, 	(23-JAN-2026 10:50:13)
2,4 , 5,0,20001,0,Q,1,24,5,1,7,67, 	(23-JAN-2026 10:50:13)
2,4 , 5,0,20001,0,Q,1,24,5,1,7,67, 	(23-JAN-2026 10:50:13)
2,4 , 6,0,21003,0,Q,1,24,5,1,7,67, 	(23-JAN-2026 10:50:13)
2,4 , 6,0,21003,0,Q,1,24,5,1,7,67, 	(23-JAN-2026 10:50:13)
2,4 , 6,0,21003,0,Q,1,24,5,1,7,67, 	(23-JAN-2026 10:50:13)
2,4 , 6,0,21003,0,Q,1,24,5,1,7,67, 	(23-JAN-2026 10:50:13)
2,4 , 6,0,21003,0,Q,1,24,5,1,7,67, 	(23-JAN-2026 10:50:13)
2,4 , 6,0,21003,0,Q,1,24,5,1,7,67, 	(23-JAN-2026 10:50:13)
2,4 , 6,0,21003,0,Q,1,24,5,1,7,67, 	(23-JAN-2026 10:50:13)
2,4 , 6,0,21003,0,Q,1,24,5,1,7,67, 	(23-JAN-2026 10:50:13)
2,4 , 6,0,21003,0,Q,1,24,5,1,7,67, 	(23-JAN-2026 10:50:13)
2,4 , 6,0,21003,0,Q,1,24,5,1,7,67, 	(23-JAN-2026 10:50:13)
2,4 , 6,0,21003,0,Q,1,24,5,1,7,67, 	(23-JAN-2026 10:50:13)
2,4 , 6,0,21003,0,Q,1,24,5,1,7,67, 	(23-JAN-2026 10:50:13)
2,4 , 6,0,21003,0,Q,1,24,5,1,7,67, 	(23-JAN-2026 10:50:13)
2,4 , 6,0,21003,0,Q,1,24,5,1,7,67, 	(23-JAN-2026 10:50:13)
2,4 , 6,0,21003,0,Q,1,24,5,1,7,67, 	(23-JAN-2026 10:50:13)
2,4 , 6,0,21003,0,Q,1,24,5,1,7,67, 	(23-JAN-2026 10:50:13)
2,4 , 6,0,21003,0,Q,1,24,5,1,7,67, 	(23-JAN-2026 10:50:13)
2,4 , 6,0,21003,0,Q,1,24,5,1,7,67, 	(23-JAN-2026 10:50:14)
2,4 , 6,0,21003,0,Q,1,24,5,1,7,67, 	(23-JAN-2026 10:50:14)
2,4 , 6,0,21003,0,Q,1,24,5,1,7,67, 	(23-JAN-2026 10:50:14)
2,4 , 6,0,21003,0,Q,1,24,5,1,7,67, 	(23-JAN-2026 10:50:14)
2,4 , 6,0,21003,0,Q,1,24,5,1,7,67, 	(23-JAN-2026 10:50:14)
2,4 , 6,0,21003,0,Q,1,24,5,1,7,67, 	(23-JAN-2026 10:50:14)
2,4 , 6,0,21003,0,Q,1,24,5,1,7,67, 	(23-JAN-2026 10:50:14)
2,4 , 6,0,21003,0,Q,1,24,5,1,7,67, 	(23-JAN-2026 10:50:14)
2,4 , 6,0,21003,0,Q,1,24,5,1,7,67, 	(23-JAN-2026 10:50:14)
2,4 , 6,0,21003,0,Q,1,24,5,1,7,67, 	(23-JAN-2026 10:50:14)
2,4 , 6,0,21003,0,Q,1,24,5,1,7,67, 	(23-JAN-2026 10:50:14)
2,4 , 6,0,21003,0,Q,1,24,5,1,7,67, 	(23-JAN-2026 10:50:14)
2,4 , 6,0,21003,0,Q,1,24,5,1,7,67, 	(23-JAN-2026 10:50:14)
2,4 , 6,0,21003,0,Q,1,24,5,1,7,67, 	(23-JAN-2026 10:50:14)
2,4 , 6,0,21003,0,Q,1,24,5,1,7,67, 	(23-JAN-2026 10:50:14)
2,4 , 6,0,21003,0,Q,1,24,5,1,7,67, 	(23-JAN-2026 10:50:14)
2,4 , 6,0,21003,0,Q,1,24,5,1,7,67, 	(23-JAN-2026 10:50:14)
2,4 , 6,0,21003,0,Q,1,24,5,1,7,67, 	(23-JAN-2026 10:50:14)
2,4 , 6,0,21003,0,Q,1,24,5,1,7,67, 	(23-JAN-2026 10:50:14)
2,4 , 6,0,21003,0,Q,1,24,5,1,7,67, 	(23-JAN-2026 10:50:14)
2,4 , 6,0,21003,0,Q,1,24,5,1,7,67, 	(23-JAN-2026 10:50:14)
2,4 , 6,0,21003,0,Q,1,24,5,1,7,67, 	(23-JAN-2026 10:50:14)
2,4 , 6,0,21003,0,Q,1,24,5,1,7,67, 	(23-JAN-2026 10:50:14)
