

<<START>>,<<FMS_AGMT_TRANSPTR>>,, 	(19-MAY-2025 12:18:54)
 
COMPANY_CD,COUNTERPARTY_CD,AGMT_TYPE,AGMT_NO,AGMT_REV,TRANSPORTER_CD,PLANT_SEQ_NO,TIMESTAMP,
2,1,,0,2,45,1, 	(19-MAY-2025 12:18:54)
2,1,,0,2,45,2, 	(19-MAY-2025 12:18:54)
2,1,,0,2,45,3, 	(19-MAY-2025 12:18:54)
2,1,,0,2,45,4, 	(19-MAY-2025 12:18:54)
2,1,,0,3,4,1, 	(19-MAY-2025 12:18:54)
2,1,,0,3,4,2, 	(19-MAY-2025 12:18:54)
2,1,,0,3,4,3, 	(19-MAY-2025 12:18:54)
2,1,,0,3,4,4, 	(19-MAY-2025 12:18:54)
2,1,,0,3,4,5, 	(19-MAY-2025 12:18:54)
2,1,,0,3,4,6, 	(19-MAY-2025 12:18:54)
2,1,,0,3,4,7, 	(19-MAY-2025 12:18:54)
2,1,,0,3,4,8, 	(19-MAY-2025 12:18:54)
2,1,,0,3,4,9, 	(19-MAY-2025 12:18:54)
2,1,,0,1,45,1, 	(19-MAY-2025 12:18:54)
2,1,,0,1,45,2, 	(19-MAY-2025 12:18:54)
2,1,,0,1,45,3, 	(19-MAY-2025 12:18:54)
2,1,,0,1,45,4, 	(19-MAY-2025 12:18:54)
2,1,,0,3,29,1, 	(19-MAY-2025 12:18:54)
2,1,,0,3,29,2, 	(19-MAY-2025 12:18:54)
2,1,,0,3,29,3, 	(19-MAY-2025 12:18:54)
2,1,,0,3,29,4, 	(19-MAY-2025 12:18:54)
2,1,,0,3,29,5, 	(19-MAY-2025 12:18:54)
2,1,,0,3,29,6, 	(19-MAY-2025 12:18:54)
2,1,,0,3,29,7, 	(19-MAY-2025 12:18:54)
2,1,,0,3,29,8, 	(19-MAY-2025 12:18:54)
2,1,,1,2,45,1, 	(19-MAY-2025 12:18:54)
2,1,,1,2,45,2, 	(19-MAY-2025 12:18:54)
2,1,,1,2,45,3, 	(19-MAY-2025 12:18:54)
2,1,,1,2,45,4, 	(19-MAY-2025 12:18:54)
2,1,,0,3,45,1, 	(19-MAY-2025 12:18:54)
2,1,,0,3,45,2, 	(19-MAY-2025 12:18:54)
2,1,,0,3,45,3, 	(19-MAY-2025 12:18:54)
2,1,,0,3,45,4, 	(19-MAY-2025 12:18:54)
2,2,,2,6,4,1, 	(19-MAY-2025 12:18:54)
2,2,,2,6,4,1, 	(19-MAY-2025 12:18:54)	 (Not Inserted)
2,2,,2,6,4,3, 	(19-MAY-2025 12:18:54)
2,2,,2,6,4,4, 	(19-MAY-2025 12:18:54)
2,2,,2,6,4,5, 	(19-MAY-2025 12:18:54)
2,2,,2,6,4,6, 	(19-MAY-2025 12:18:54)
2,2,,2,6,4,7, 	(19-MAY-2025 12:18:54)
2,2,,2,6,4,8, 	(19-MAY-2025 12:18:54)
2,2,,2,6,4,9, 	(19-MAY-2025 12:18:54)
2,3,,1,1,45,1, 	(19-MAY-2025 12:18:54)
2,3,,1,1,45,2, 	(19-MAY-2025 12:18:54)
2,3,,1,1,45,3, 	(19-MAY-2025 12:18:54)
2,3,,1,1,45,4, 	(19-MAY-2025 12:18:54)
2,3,,4,1,45,1, 	(19-MAY-2025 12:18:54)
2,3,,4,1,45,2, 	(19-MAY-2025 12:18:54)
2,3,,4,1,45,3, 	(19-MAY-2025 12:18:54)
2,3,,4,1,45,4, 	(19-MAY-2025 12:18:54)
2,3,,2,1,45,1, 	(19-MAY-2025 12:18:54)
2,3,,2,1,45,2, 	(19-MAY-2025 12:18:54)
2,3,,2,1,45,3, 	(19-MAY-2025 12:18:54)
2,3,,2,1,45,4, 	(19-MAY-2025 12:18:54)
2,3,,3,1,45,1, 	(19-MAY-2025 12:18:54)
2,3,,3,1,45,2, 	(19-MAY-2025 12:18:54)
2,3,,3,1,45,3, 	(19-MAY-2025 12:18:54)
2,3,,3,1,45,4, 	(19-MAY-2025 12:18:54)
2,3,,0,1,45,1, 	(19-MAY-2025 12:18:54)
2,3,,0,1,45,2, 	(19-MAY-2025 12:18:54)
2,3,,0,1,45,3, 	(19-MAY-2025 12:18:54)
2,3,,0,1,45,4, 	(19-MAY-2025 12:18:54)
2,3,,0,2,45,1, 	(19-MAY-2025 12:18:54)
2,3,,0,2,45,2, 	(19-MAY-2025 12:18:54)
2,3,,0,2,45,3, 	(19-MAY-2025 12:18:54)
2,3,,0,2,45,4, 	(19-MAY-2025 12:18:54)
2,4,,1,2,4,1, 	(19-MAY-2025 12:18:54)
2,4,,1,2,4,2, 	(19-MAY-2025 12:18:54)
2,4,,1,2,4,3, 	(19-MAY-2025 12:18:54)
2,4,,1,2,4,4, 	(19-MAY-2025 12:18:54)
2,4,,1,2,4,5, 	(19-MAY-2025 12:18:54)
2,4,,1,2,4,6, 	(19-MAY-2025 12:18:54)
2,4,,1,2,4,7, 	(19-MAY-2025 12:18:54)
2,4,,1,2,4,8, 	(19-MAY-2025 12:18:54)
2,4,,1,2,4,9, 	(19-MAY-2025 12:18:54)
2,,,0,1,45,1, 	(19-MAY-2025 12:18:54)	 (Not Inserted)
2,,,0,1,45,2, 	(19-MAY-2025 12:18:54)	 (Not Inserted)
2,,,0,1,45,3, 	(19-MAY-2025 12:18:54)	 (Not Inserted)
2,,,0,1,45,4, 	(19-MAY-2025 12:18:54)	 (Not Inserted)
2,,,0,1,45,1, 	(19-MAY-2025 12:18:54)	 (Not Inserted)
