

<<START>>,<<FMS_BUY_CARGO_ALLOC_BL>>,,,, 	(05-APR-2025 11:58:01)
 
CD,AGMT_TYPE,AGMT_NO,AGMT_REV,CONTRACT_TYPE,CONT_NO,CONT_REV,CARGO_NO,ALLOC_REV,BL_NO,TIMESTAMP
2,20,  , ,, , 0, ,  ,0 ,1 , 	(05-APR-2025 11:58:01)	 (Not Inserted)
2,20,  , ,, , 0, ,  ,0 ,1 , 	(05-APR-2025 11:58:01)	 (Not Inserted)
2,270,  , ,, , 0, ,  ,0 ,1 , 	(05-APR-2025 11:58:01)	 (Not Inserted)
2,270,  , ,, , 0, ,  ,0 ,1 , 	(05-APR-2025 11:58:01)	 (Not Inserted)
2,270,  , ,, , 0, ,  ,0 ,1 , 	(05-APR-2025 11:58:01)	 (Not Inserted)
2,270,  , ,, , 0, ,  ,0 ,1 , 	(05-APR-2025 11:58:01)	 (Not Inserted)
2,270,  , ,, , 0, ,  ,0 ,1 , 	(05-APR-2025 11:58:01)	 (Not Inserted)
2,270,  , ,, , 0, ,  ,0 ,1 , 	(05-APR-2025 11:58:01)	 (Not Inserted)
2,270,  , ,, , 0, ,  ,0 ,1 , 	(05-APR-2025 11:58:01)	 (Not Inserted)
2,270,  , ,, , 0, ,  ,0 ,1 , 	(05-APR-2025 11:58:01)	 (Not Inserted)
2,270,  , ,, , 0, ,  ,0 ,1 , 	(05-APR-2025 11:58:01)	 (Not Inserted)
2,270,  , ,, , 0, ,  ,0 ,1 , 	(05-APR-2025 11:58:01)	 (Not Inserted)
2,270,  , ,, , 0, ,  ,0 ,1 , 	(05-APR-2025 11:58:01)	 (Not Inserted)
2,270,  , ,, , 0, ,  ,0 ,1 , 	(05-APR-2025 11:58:01)	 (Not Inserted)
2,270,  , ,, , 0, ,  ,0 ,1 , 	(05-APR-2025 11:58:01)	 (Not Inserted)
2,270,  , ,, , 0, ,  ,0 ,1 , 	(05-APR-2025 11:58:01)	 (Not Inserted)
2,270,  , ,, , 0, ,  ,0 ,1 , 	(05-APR-2025 11:58:01)	 (Not Inserted)
