2,2 , 12,COSTR,2017-2018,,RCL0038/2017-18, 	(15-DEC-2025 12:57:54)
2,2 , 10,COSTR,2017-2018,,RCL0039/2017-18, 	(15-DEC-2025 12:57:54)
2,2 , 23,COSTR,2017-2018,,RCL0040/2017-18, 	(15-DEC-2025 12:57:54)
2,2 , 33,COSTR,2017-2018,,RCL0041/2017-18, 	(15-DEC-2025 12:57:54)
2,2 , 33,COSTR,2017-2018,,RCL0042/2017-18, 	(15-DEC-2025 12:57:54)
2,2 , 38,COSTR,2017-2018,,RCL0043/2017-18, 	(15-DEC-2025 12:57:54)
2,2 , 38,COSTR,2017-2018,,RCL0044/2017-18, 	(15-DEC-2025 12:57:54)
2,2 , 40,COSTR,2017-2018,,RCL0045/2017-18, 	(15-DEC-2025 12:57:54)
2,2 , 40,COSTR,2017-2018,,RCL0046/2017-18, 	(15-DEC-2025 12:57:54)
2,2 , 40,COSTR,2017-2018,,RCL0047/2017-18, 	(15-DEC-2025 12:57:54)
2,2 , 40,COSTR,2017-2018,,RCL0048/2017-18, 	(15-DEC-2025 12:57:54)	 (Not Inserted)
2,2 , 39,COSTR,2017-2018,,RCL0049/2017-18, 	(15-DEC-2025 12:57:54)
2,2 , 41,COSTR,2017-2018,,RCL0050/2017-18, 	(15-DEC-2025 12:57:54)
2,2 , 41,COSTR,2017-2018,,RCL0051/2017-18, 	(15-DEC-2025 12:57:54)
2,2 , 41,COSTR,2017-2018,,RCL0052/2017-18, 	(15-DEC-2025 12:57:54)
2,2 , 41,COSTR,2017-2018,,RCL0053/2017-18, 	(15-DEC-2025 12:57:54)
2,2 , 41,COSTR,2017-2018,,RCL0054/2017-18, 	(15-DEC-2025 12:57:54)	 (Not Inserted)
2,2 , 41,COSTR,2017-2018,,RCL0055/2017-18, 	(15-DEC-2025 12:57:54)	 (Not Inserted)
2,2 , 41,COSTR,2017-2018,,RCL0056/2017-18, 	(15-DEC-2025 12:57:54)	 (Not Inserted)
2,2 , 41,COSTR,2017-2018,,RCL0057/2017-18, 	(15-DEC-2025 12:57:54)	 (Not Inserted)
2,2 , 41,COSTR,2017-2018,,RCL0058/2017-18, 	(15-DEC-2025 12:57:54)	 (Not Inserted)
2,2 , 41,COSTR,2017-2018,,RCL0059/2017-18, 	(15-DEC-2025 12:57:54)	 (Not Inserted)
2,2 , 41,COSTR,2017-2018,,RCL0060/2017-18, 	(15-DEC-2025 12:57:54)	 (Not Inserted)
2,2 , 41,COSTR,2017-2018,,RCL0061/2017-18, 	(15-DEC-2025 12:57:54)	 (Not Inserted)
2,2 , 41,COSTR,2017-2018,,RCL0062/2017-18, 	(15-DEC-2025 12:57:54)	 (Not Inserted)
2,2 , 39,COSTR,2017-2018,,RCL0063/2017-18, 	(15-DEC-2025 12:57:54)
2,2 , 42,COSTR,2017-2018,,RCL0064/2017-18, 	(15-DEC-2025 12:57:54)
2,2 , 42,COSTR,2017-2018,,RCL0065/2017-18, 	(15-DEC-2025 12:57:54)
2,2 , 39,COSTR,2017-2018,,RCL0066/2017-18, 	(15-DEC-2025 12:57:54)
2,2 , 25,COSTR,2017-2018,,RCL0067/2017-18, 	(15-DEC-2025 12:57:54)
2,2 , 23,COSTR,2017-2018,,RCL0068/2017-18, 	(15-DEC-2025 12:57:54)
2,2 , 23,COSTR,2017-2018,,RCL0069/2017-18, 	(15-DEC-2025 12:57:54)
2,2 , 37,COSTR,2017-2018,,RCL0070/2017-18, 	(15-DEC-2025 12:57:54)
2,2 , 10,COSTR,2017-2018,,RCL0071/2017-18, 	(15-DEC-2025 12:57:54)
2,2 , 44,COSTR,2017-2018,,RCL0072/2017-18, 	(15-DEC-2025 12:57:54)
2,2 , 44,COSTR,2017-2018,,RCL0073/2017-18, 	(15-DEC-2025 12:57:54)
2,2 , 1,COSTR,2017-2018,,RCL0074/2017-18, 	(15-DEC-2025 12:57:54)
2,2 , 2,COSTR,2017-2018,,RCL0075/2017-18, 	(15-DEC-2025 12:57:54)
2,2 , 3,COSTR,2017-2018,,RCL0076/2017-18, 	(15-DEC-2025 12:57:54)
2,2 , 4,COSTR,2017-2018,,RCL0077/2017-18, 	(15-DEC-2025 12:57:54)
2,2 , 20,COSTR,2017-2018,,RCL0078/2017-18, 	(15-DEC-2025 12:57:54)
2,2 , 5,COSTR,2017-2018,,RCL0079/2017-18, 	(15-DEC-2025 12:57:54)
2,2 , 6,COSTR,2017-2018,,RCL0080/2017-18, 	(15-DEC-2025 12:57:54)
2,2 , 7,COSTR,2017-2018,,RCL0081/2017-18, 	(15-DEC-2025 12:57:54)
2,2 , 29,COSTR,2017-2018,,RCL0082/2017-18, 	(15-DEC-2025 12:57:54)
2,2 , 30,COSTR,2017-2018,,RCL0083/2017-18, 	(15-DEC-2025 12:57:54)
2,2 , 31,COSTR,2017-2018,,RCL0084/2017-18, 	(15-DEC-2025 12:57:54)
2,2 , 32,COSTR,2017-2018,,RCL0085/2017-18, 	(15-DEC-2025 12:57:54)
2,2 , 8,COSTR,2017-2018,,RCL0086/2017-18, 	(15-DEC-2025 12:57:54)
2,2 , 33,COSTR,2017-2018,,RCL0087/2017-18, 	(15-DEC-2025 12:57:54)
2,2 , 43,COSTR,2017-2018,,RCL0088/2017-18, 	(15-DEC-2025 12:57:54)
2,2 , 45,COSTR,2017-2018,,RCL0089/2017-18, 	(15-DEC-2025 12:57:54)
2,2 , 23,COSTR,2017-2018,,RCL0090/2017-18, 	(15-DEC-2025 12:57:54)
2,2 , 23,COSTR,2017-2018,,RCL0091/2017-18, 	(15-DEC-2025 12:57:54)
2,2 , 37,COSTR,2017-2018,,RCL0092/2017-18, 	(15-DEC-2025 12:57:54)
2,2 , 37,COSTR,2017-2018,,RCL0093/2017-18, 	(15-DEC-2025 12:57:54)
2,2 , 11,COSTR,2017-2018,,RCL0094/2017-18, 	(15-DEC-2025 12:57:54)
2,2 , 12,COSTR,2017-2018,,RCL0095/2017-18, 	(15-DEC-2025 12:57:54)
2,2 , 33,COSTR,2017-2018,,RCL0096/2017-18, 	(15-DEC-2025 12:57:54)
2,2 , 46,COSTR,2017-2018,,RCL0097/2017-18, 	(15-DEC-2025 12:57:54)
2,2 , 47,COSTR,2017-2018,,RCL0098/2017-18, 	(15-DEC-2025 12:57:54)
2,2 , 12,COSTR,2017-2018,,RCL0099/2017-18, 	(15-DEC-2025 12:57:54)
2,2 , 50,COSTR,2017-2018,,RCL0100/2017-18, 	(15-DEC-2025 12:57:54)
2,2 , 50,COSTR,2017-2018,,RCL0101/2017-18, 	(15-DEC-2025 12:57:54)
2,2 , 50,COSTR,2017-2018,,RCL0102/2017-18, 	(15-DEC-2025 12:57:54)
2,2 , 50,COSTR,2017-2018,,RCL0103/2017-18, 	(15-DEC-2025 12:57:54)
2,2 , 50,COSTR,2017-2018,,RCL0104/2017-18, 	(15-DEC-2025 12:57:54)
2,2 , 50,COSTR,2017-2018,,RCL0105/2017-18, 	(15-DEC-2025 12:57:54)
2,2 , 50,COSTR,2017-2018,,RCL0106/2017-18, 	(15-DEC-2025 12:57:54)
2,2 , 50,COSTR,2017-2018,,RCL0107/2017-18, 	(15-DEC-2025 12:57:54)
2,2 , 50,COSTR,2017-2018,,RCL0108/2017-18, 	(15-DEC-2025 12:57:54)
2,2 , 10,COSTR,2017-2018,,RCL0109/2017-18, 	(15-DEC-2025 12:57:54)
2,2 , 25,COSTR,2017-2018,,RCL0110/2017-18, 	(15-DEC-2025 12:57:54)
2,2 , 25,COSTR,2017-2018,,RCL0111/2017-18, 	(15-DEC-2025 12:57:54)
2,2 , 23,COSTR,2017-2018,,RCL0112/2017-18, 	(15-DEC-2025 12:57:54)
2,2 , 23,COSTR,2017-2018,,RCL0113/2017-18, 	(15-DEC-2025 12:57:54)
2,2 , 37,COSTR,2017-2018,,RCL0114/2017-18, 	(15-DEC-2025 12:57:54)
2,2 , 37,COSTR,2017-2018,,RCL0115/2017-18, 	(15-DEC-2025 12:57:54)
2,2 , 10,COSTR,2017-2018,,RCL0116/2017-18, 	(15-DEC-2025 12:57:54)
2,2 , 10,COSTR,2017-2018,,RCL0117/2017-18, 	(15-DEC-2025 12:57:54)
2,2 , 10,COSTR,2017-2018,,RCL0118/2017-18, 	(15-DEC-2025 12:57:54)
2,2 , 10,COSTR,2017-2018,,RCL0119/2017-18, 	(15-DEC-2025 12:57:54)
2,2 , 10,COSTR,2017-2018,,RCL0120/2017-18, 	(15-DEC-2025 12:57:54)
2,2 , 10,COSTR,2017-2018,,RCL0121/2017-18, 	(15-DEC-2025 12:57:54)
2,2 , 55,COSTR,2017-2018,,RCL0122/2017-18, 	(15-DEC-2025 12:57:54)
2,2 , 12,COSTR,2017-2018,,RCL0123/2017-18, 	(15-DEC-2025 12:57:54)
2,2 , 41,COSTR,2017-2018,,RCL0124/2017-18, 	(15-DEC-2025 12:57:54)
2,2 , 41,COSTR,2017-2018,,RCL0125/2017-18, 	(15-DEC-2025 12:57:54)
2,2 , 41,COSTR,2017-2018,,RCL0126/2017-18, 	(15-DEC-2025 12:57:54)
2,2 , 41,COSTR,2017-2018,,RCL0127/2017-18, 	(15-DEC-2025 12:57:54)
2,2 , 41,COSTR,2017-2018,,RCL0128/2017-18, 	(15-DEC-2025 12:57:54)
2,2 , 41,COSTR,2017-2018,,RCL0129/2017-18, 	(15-DEC-2025 12:57:54)
2,2 , 41,COSTR,2017-2018,,RCL0130/2017-18, 	(15-DEC-2025 12:57:54)
2,2 , 41,COSTR,2017-2018,,RCL0131/2017-18, 	(15-DEC-2025 12:57:54)
2,2 , 41,COSTR,2017-2018,,RCL0132/2017-18, 	(15-DEC-2025 12:57:54)
2,2 , 41,COSTR,2017-2018,,RCL0133/2017-18, 	(15-DEC-2025 12:57:54)
2,2 , 41,COSTR,2017-2018,,RCL0134/2017-18, 	(15-DEC-2025 12:57:54)
2,2 , 41,COSTR,2017-2018,,RCL0135/2017-18, 	(15-DEC-2025 12:57:54)
2,2 , 41,COSTR,2017-2018,,RCL0136/2017-18, 	(15-DEC-2025 12:57:54)
2,2 , 41,COSTR,2017-2018,,RCL0137/2017-18, 	(15-DEC-2025 12:57:54)	 (Not Inserted)
2,2 , 41,COSTR,2017-2018,,RCL0138/2017-18, 	(15-DEC-2025 12:57:54)	 (Not Inserted)
2,2 , 41,COSTR,2017-2018,,RCL0139/2017-18, 	(15-DEC-2025 12:57:54)	 (Not Inserted)
2,2 , 41,COSTR,2017-2018,,RCL0140/2017-18, 	(15-DEC-2025 12:57:54)	 (Not Inserted)
2,2 , 41,COSTR,2017-2018,,RCL0141/2017-18, 	(15-DEC-2025 12:57:54)	 (Not Inserted)
2,2 , 41,COSTR,2017-2018,,RCL0142/2017-18, 	(15-DEC-2025 12:57:54)	 (Not Inserted)
2,2 , 41,COSTR,2017-2018,,RCL0143/2017-18, 	(15-DEC-2025 12:57:54)	 (Not Inserted)
2,2 , 41,COSTR,2017-2018,,RCL0144/2017-18, 	(15-DEC-2025 12:57:54)	 (Not Inserted)
2,2 , 41,COSTR,2017-2018,,RCL0145/2017-18, 	(15-DEC-2025 12:57:54)	 (Not Inserted)
2,2 , 57,COSTR,2017-2018,,RCL0146/2017-18, 	(15-DEC-2025 12:57:54)
2,2 , 33,COSTR,2017-2018,,RCL0147/2017-18, 	(15-DEC-2025 12:57:54)
2,2 , 56,COSTR,2017-2018,,RCL0148/2017-18, 	(15-DEC-2025 12:57:55)
2,2 , 56,COSTR,2017-2018,,RCL0149/2017-18, 	(15-DEC-2025 12:57:55)
2,2 , 56,COSTR,2017-2018,,RCL0150/2017-18, 	(15-DEC-2025 12:57:55)
2,2 , 50,COSTR,2017-2018,,RCL0151/2017-18, 	(15-DEC-2025 12:57:55)
2,2 , 50,COSTR,2017-2018,,RCL0152/2017-18, 	(15-DEC-2025 12:57:55)
2,2 , 50,COSTR,2017-2018,,RCL0153/2017-18, 	(15-DEC-2025 12:57:55)
2,2 , 33,COSTR,2017-2018,,RCL0154/2017-18, 	(15-DEC-2025 12:57:55)
2,2 , 33,COSTR,2017-2018,,RCL0155/2017-18, 	(15-DEC-2025 12:57:55)
2,2 , 18,COSTR,2017-2018,,RCL0156/2017-18, 	(15-DEC-2025 12:57:55)
2,2 , 18,COSTR,2017-2018,,RCL0157/2017-18, 	(15-DEC-2025 12:57:55)
2,2 , 41,COSTR,2017-2018,,RCL0158/2017-18, 	(15-DEC-2025 12:57:55)
2,2 , 41,COSTR,2017-2018,,RCL0159/2017-18, 	(15-DEC-2025 12:57:55)
2,2 , 41,COSTR,2017-2018,,RCL0160/2017-18, 	(15-DEC-2025 12:57:55)
2,2 , 41,COSTR,2017-2018,,RCL0161/2017-18, 	(15-DEC-2025 12:57:55)
2,2 , 41,COSTR,2017-2018,,RCL0162/2017-18, 	(15-DEC-2025 12:57:55)
2,2 , 41,COSTR,2017-2018,,RCL0163/2017-18, 	(15-DEC-2025 12:57:55)
2,2 , 41,COSTR,2017-2018,,RCL0164/2017-18, 	(15-DEC-2025 12:57:55)
2,2 , 41,COSTR,2017-2018,,RCL0165/2017-18, 	(15-DEC-2025 12:57:55)
2,2 , 41,COSTR,2017-2018,,RCL0166/2017-18, 	(15-DEC-2025 12:57:55)
2,2 , 41,COSTR,2017-2018,,RCL0167/2017-18, 	(15-DEC-2025 12:57:55)
2,2 , 50,COSTR,2017-2018,,RCL0168/2017-18, 	(15-DEC-2025 12:57:55)
2,2 , 56,COSTR,2017-2018,,RCL0169/2017-18, 	(15-DEC-2025 12:57:55)
2,2 , 60,COSTR,2017-2018,,RCL0170/2017-18, 	(15-DEC-2025 12:57:55)
2,2 , 10,COSTR,2017-2018,,RCL0171/2017-18, 	(15-DEC-2025 12:57:55)
2,2 , 11,COSTR,2017-2018,,RCL0172/2017-18, 	(15-DEC-2025 12:57:55)
2,2 , 11,COSTR,2017-2018,,RCL0173/2017-18, 	(15-DEC-2025 12:57:55)
2,2 , 12,COSTR,2017-2018,,RCL0174/2017-18, 	(15-DEC-2025 12:57:55)
2,2 , 33,COSTR,2017-2018,,RCL0175/2017-18, 	(15-DEC-2025 12:57:55)
2,2 , 47,COSTR,2017-2018,,RCL0176/2017-18, 	(15-DEC-2025 12:57:55)
2,2 , 61,COSTR,2017-2018,,RCL0177/2017-18, 	(15-DEC-2025 12:57:55)
2,2 , 33,COSTR,2017-2018,,RCL0178/2017-18, 	(15-DEC-2025 12:57:55)
2,2 , 33,COSTR,2017-2018,,RCL0179/2017-18, 	(15-DEC-2025 12:57:55)
2,2 , 23,COSTR,2017-2018,,RCL0180/2017-18, 	(15-DEC-2025 12:57:55)
2,2 , 37,COSTR,2017-2018,,RCL0181/2017-18, 	(15-DEC-2025 12:57:55)
2,2 , 37,COSTR,2017-2018,,RCL0182/2017-18, 	(15-DEC-2025 12:57:55)
2,2 , 11,COSTR,2017-2018,,RCL0183/2017-18, 	(15-DEC-2025 12:57:55)
2,2 , 23,COSTR,2017-2018,,RCL0184/2017-18, 	(15-DEC-2025 12:57:55)
2,2 , 10,COSTR,2017-2018,,RCL0185/2017-18, 	(15-DEC-2025 12:57:55)
2,2 , 10,COSTR,2017-2018,,RCL0186/2017-18, 	(15-DEC-2025 12:57:55)
2,2 , 10,COSTR,2017-2018,,RCL0187/2017-18, 	(15-DEC-2025 12:57:55)
2,2 , 12,COSTR,2017-2018,,RCL0188/2017-18, 	(15-DEC-2025 12:57:55)
2,2 , 25,COSTR,2017-2018,,RCL0189/2017-18, 	(15-DEC-2025 12:57:55)
2,2 , 25,COSTR,2017-2018,,RCL0190/2017-18, 	(15-DEC-2025 12:57:55)
2,2 , 50,COSTR,2017-2018,,RCL0191/2017-18, 	(15-DEC-2025 12:57:55)
2,2 , 50,COSTR,2017-2018,,RCL0192/2017-18, 	(15-DEC-2025 12:57:55)
2,2 , 50,COSTR,2017-2018,,RCL0193/2017-18, 	(15-DEC-2025 12:57:55)
2,2 , 65,COSTR,2017-2018,,RCL0194/2017-18, 	(15-DEC-2025 12:57:55)
2,2 , 66,COSTR,2017-2018,,RCL0195/2017-18, 	(15-DEC-2025 12:57:55)
2,2 , 12,COSTR,2017-2018,,RCL0196/2017-18, 	(15-DEC-2025 12:57:55)
2,2 , 33,COSTR,2017-2018,,RCL0197/2017-18, 	(15-DEC-2025 12:57:55)
2,2 , 47,COSTR,2017-2018,,RCL0198/2017-18, 	(15-DEC-2025 12:57:55)
2,2 , 18,COSTR,2017-2018,,RCL0199/2017-18, 	(15-DEC-2025 12:57:55)
2,2 , 69,COSTR,2017-2018,,RCL0200/2017-18, 	(15-DEC-2025 12:57:55)
2,2 , 37,COSTR,2017-2018,,RCL0201/2017-18, 	(15-DEC-2025 12:57:55)
2,2 , 10,COSTR,2017-2018,,RCL0202/2017-18, 	(15-DEC-2025 12:57:55)
2,2 , 70,COSTR,2017-2018,,RCL0203/2017-18, 	(15-DEC-2025 12:57:55)
2,2 , 25,COSTR,2017-2018,,RCL0204/2017-18, 	(15-DEC-2025 12:57:55)
2,2 , 41,COSTR,2017-2018,,RCL0205/2017-18, 	(15-DEC-2025 12:57:55)
2,2 , 41,COSTR,2017-2018,,RCL0206/2017-18, 	(15-DEC-2025 12:57:55)
2,2 , 41,COSTR,2017-2018,,RCL0207/2017-18, 	(15-DEC-2025 12:57:55)
2,2 , 41,COSTR,2017-2018,,RCL0208/2017-18, 	(15-DEC-2025 12:57:55)
2,2 , 41,COSTR,2017-2018,,RCL0209/2017-18, 	(15-DEC-2025 12:57:55)
2,2 , 41,COSTR,2017-2018,,RCL0210/2017-18, 	(15-DEC-2025 12:57:55)
2,2 , 41,COSTR,2017-2018,,RCL0211/2017-18, 	(15-DEC-2025 12:57:55)
2,2 , 41,COSTR,2017-2018,,RCL0212/2017-18, 	(15-DEC-2025 12:57:55)
2,2 , 66,COSTR,2017-2018,,RCL0213/2017-18, 	(15-DEC-2025 12:57:55)
2,2 , 41,COSTR,2017-2018,,RCL0214/2017-18, 	(15-DEC-2025 12:57:55)
2,2 , 50,COSTR,2017-2018,,RCL0215/2017-18, 	(15-DEC-2025 12:57:55)
2,2 , 56,COSTR,2017-2018,,RCL0216/2017-18, 	(15-DEC-2025 12:57:55)
2,2 , 47,COSTR,2017-2018,,RCL0217/2017-18, 	(15-DEC-2025 12:57:55)
2,2 , 41,COSTR,2017-2018,,RCL0218/2017-18, 	(15-DEC-2025 12:57:55)
2,2 , 41,COSTR,2017-2018,,RCL0219/2017-18, 	(15-DEC-2025 12:57:55)
2,2 , 41,COSTR,2017-2018,,RCL0220/2017-18, 	(15-DEC-2025 12:57:55)
2,2 , 41,COSTR,2017-2018,,RCL0221/2017-18, 	(15-DEC-2025 12:57:55)
2,2 , 41,COSTR,2017-2018,,RCL0222/2017-18, 	(15-DEC-2025 12:57:55)
2,2 , 41,COSTR,2017-2018,,RCL0223/2017-18, 	(15-DEC-2025 12:57:55)
2,2 , 41,COSTR,2017-2018,,RCL0224/2017-18, 	(15-DEC-2025 12:57:55)
2,2 , 41,COSTR,2017-2018,,RCL0225/2017-18, 	(15-DEC-2025 12:57:55)
2,2 , 41,COSTR,2017-2018,,RCL0226/2017-18, 	(15-DEC-2025 12:57:55)
2,2 , 73,COSTR,2017-2018,,RCL0227/2017-18, 	(15-DEC-2025 12:57:55)
2,2 , 41,COSTR,2017-2018,,RCL0228/2017-18, 	(15-DEC-2025 12:57:55)
2,2 , 41,COSTR,2017-2018,,RCL0229/2017-18, 	(15-DEC-2025 12:57:55)
2,2 , 41,COSTR,2017-2018,,RCL0230/2017-18, 	(15-DEC-2025 12:57:55)
2,2 , 41,COSTR,2017-2018,,RCL0231/2017-18, 	(15-DEC-2025 12:57:55)
2,2 , 41,COSTR,2017-2018,,RCL0232/2017-18, 	(15-DEC-2025 12:57:55)
2,2 , 41,COSTR,2017-2018,,RCL0233/2017-18, 	(15-DEC-2025 12:57:55)
2,2 , 41,COSTR,2017-2018,,RCL0234/2017-18, 	(15-DEC-2025 12:57:55)
2,2 , 41,COSTR,2017-2018,,RCL0235/2017-18, 	(15-DEC-2025 12:57:55)
2,2 , 41,COSTR,2017-2018,,RCL0236/2017-18, 	(15-DEC-2025 12:57:55)
2,2 , 41,COSTR,2017-2018,,RCL0237/2017-18, 	(15-DEC-2025 12:57:55)
2,2 , 33,COSTR,2017-2018,,RCL0238/2017-18, 	(15-DEC-2025 12:57:55)
2,2 , 33,COSTR,2017-2018,,RCL0239/2017-18, 	(15-DEC-2025 12:57:55)
2,2 , 50,COSTR,2017-2018,,RCL0240/2017-18, 	(15-DEC-2025 12:57:55)
2,2 , 50,COSTR,2017-2018,,RCL0241/2017-18, 	(15-DEC-2025 12:57:55)
