

<<START>>,<<FMS_GTA_FFLOW_INV_DTL>>,, 	(28-AUG-2025 12:05:41)
 
COMPANY_CD, COUNTERPARTY_CD, AGMT_NO, AGMT_REV, CONT_NO, CONT_REV, CONTRACT_TYPE,INVOICE_TYPE, INVOICE_SEQ, INV_NO ,LINE_NO,LINE_DESC,TIMESTAMP,
2,4,,,,,,,47,UPG2A23109011759,1,Positive Imbalance Above 10 Rate, 	(28-AUG-2025 12:05:41)	 (Not Inserted)
2,4,,,,,,,47,UPG2A23109007850,1,Negative Imbalance Above 5 Rate, 	(28-AUG-2025 12:05:41)	 (Not Inserted)
2,4,1,0,41,0,C,IC,24,UPG2A24109000073,1,Negative Imbalance Above 5 Rate, 	(28-AUG-2025 12:05:41)
2,4,,,,,,,24,UPG2A24109000303,1,Transmission Charge, 	(28-AUG-2025 12:05:41)	 (Not Inserted)
2,4,,,,,,,24,UPG2A24109004236,1,Negative Imbalance Above 5 Rate, 	(28-AUG-2025 12:05:41)	 (Not Inserted)
2,4,1,0,41,0,C,IC,25,UPG2A24109004237,1,UnAuthorised Overrun Above 10%, 	(28-AUG-2025 12:05:41)
2,4,,,,,,,25,UPG2A24109004636,1,Negative Imbalance Above 5 Rate, 	(28-AUG-2025 12:05:41)	 (Not Inserted)
2,4,,,,,,,25,UPG2A24109004636,1,Negative Imbalance Above 5 Rate, 	(28-AUG-2025 12:05:41)	 (Not Inserted)
2,4,,,,,,,25,UPG2A24109004846,1,UnAuthorised Overrun Above 10%, 	(28-AUG-2025 12:05:41)	 (Not Inserted)
2,4,1,0,41,0,C,IC,26,UPG2A24109004847,1,Positive Imbalance Above 10 Rate, 	(28-AUG-2025 12:05:41)
2,4,1,0,41,0,C,IC,26,UPG2A24109004847,2,Negative Imbalance Above 5 Rate, 	(28-AUG-2025 12:05:41)
2,4,1,0,41,0,C,IC,27,UPG2A24109005726,1,Positive Imbalance Above 10 Rate, 	(28-AUG-2025 12:05:41)
2,4,1,0,41,0,C,IC,27,UPG2A24109005726,2,Negative Imbalance Above 5 Rate, 	(28-AUG-2025 12:05:41)
2,4,,,,,,,27,UPG2A24109005742,1,Transmission Charge, 	(28-AUG-2025 12:05:41)	 (Not Inserted)
2,4,,,,,,,27,UPG2A24109005742,1,Transmission Charge, 	(28-AUG-2025 12:05:41)	 (Not Inserted)
2,4,,,,,,,27,UPG2A24109007220,1,UnAuthorised Overrun Above 10%, 	(28-AUG-2025 12:05:41)	 (Not Inserted)
