
<<START>>,<<FMS_COUNTERPARTY_PLANT_DTL>>,,,, 	(26-FEB-2025 11:30:35)
 
COUNTERPARTY_ABBR,COUNTERPARTY_CD,ENTITY,SEQ_NO,EFF_DT,TIMESTAMP
KSFL,13,C,1,20/12/2007 00:00:00, 	(26-FEB-2025 11:30:35)

TOTAL DATA EXTRACTED :,1 ,,,,  	(26-FEB-2025 11:30:35)
 
<<END>>,<<FMS_COUNTERPARTY_PLANT_DTL>>,,,, 	(26-FEB-2025 11:30:35)
 
