
<<START>>,<<FMS_LTCORA_CONT_BILLING_DTL>>,,,, 	(09-JUL-2025 10:43:32)
 
COUNTERPARTY_CD,AGMT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,CONTRACT_TYPE,TIMESTAMP,
1,C,A,1,0,2,0,O, 	(09-JUL-2025 10:43:32)
1,C,A,1,0,2,0,O, 	(09-JUL-2025 10:43:32)
1,C,A,1,0,2,0,O, 	(09-JUL-2025 10:43:32)
1,C,A,1,0,2,0,O, 	(09-JUL-2025 10:43:32)
1,C,A,1,0,2,0,O, 	(09-JUL-2025 10:43:32)
1,C,A,1,0,2,0,O, 	(09-JUL-2025 10:43:32)
1,C,A,1,0,2,0,O, 	(09-JUL-2025 10:43:32)
1,C,A,1,0,2,0,O, 	(09-JUL-2025 10:43:32)
COUNTERPARTY_CD,AGMT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,CONTRACT_TYPE,TIMESTAMP,
4,C,A,1,0,12016,0,Q, 	(09-JUL-2025 10:43:32)
COUNTERPARTY_CD,AGMT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,CONTRACT_TYPE,TIMESTAMP,
20,C,A,1,0,3,0,O, 	(09-JUL-2025 10:43:32)
COUNTERPARTY_CD,AGMT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,CONTRACT_TYPE,TIMESTAMP,
20,C,A,1,0,4,0,O, 	(09-JUL-2025 10:43:32)
20,C,A,1,0,4,0,O, 	(09-JUL-2025 10:43:32)
COUNTERPARTY_CD,AGMT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,CONTRACT_TYPE,TIMESTAMP,
1,C,A,1,0,3,0,O, 	(09-JUL-2025 10:43:32)
1,C,A,1,0,3,0,O, 	(09-JUL-2025 10:43:32)
1,C,A,1,0,3,0,O, 	(09-JUL-2025 10:43:32)
1,C,A,1,0,3,0,O, 	(09-JUL-2025 10:43:32)
1,C,A,1,0,3,0,O, 	(09-JUL-2025 10:43:32)
1,C,A,1,0,3,0,O, 	(09-JUL-2025 10:43:32)
1,C,A,1,0,3,0,O, 	(09-JUL-2025 10:43:32)
1,C,A,1,0,3,0,O, 	(09-JUL-2025 10:43:32)
1,C,A,1,0,3,0,O, 	(09-JUL-2025 10:43:32)
